id,indicator_id,census_tract_id,sub_group_indicator_name,year,value
160,2,120100,median_hawai,2022,-666666666
161,2,120200,median_hawai,2022,-666666666
162,2,120300,median_hawai,2022,-666666666
163,2,120400,median_hawai,2022,-666666666
164,2,130100,median_hawai,2022,-666666666
165,2,130200,median_hawai,2022,-666666666
166,2,130300,median_hawai,2022,-666666666
167,2,140100,median_hawai,2022,-666666666
168,2,140200,median_hawai,2022,-666666666
169,2,140301,median_hawai,2022,-666666666
170,2,140302,median_hawai,2022,-666666666
171,2,140400,median_hawai,2022,-666666666
172,2,140500,median_hawai,2022,-666666666
173,2,140601,median_hawai,2022,-666666666
174,2,140602,median_hawai,2022,-666666666
175,2,140701,median_hawai,2022,-666666666
176,2,140702,median_hawai,2022,-666666666
177,2,140800,median_hawai,2022,-666666666
178,2,150200,median_hawai,2022,-666666666
179,2,150300,median_hawai,2022,-666666666
180,2,150401,median_hawai,2022,-666666666
181,2,150402,median_hawai,2022,-666666666
182,2,150501,median_hawai,2022,-666666666
183,2,150502,median_hawai,2022,-666666666
184,2,150600,median_hawai,2022,-666666666
185,2,150700,median_hawai,2022,-666666666
186,2,150800,median_hawai,2022,-666666666
187,2,151001,median_hawai,2022,-666666666
188,2,151002,median_hawai,2022,-666666666
189,2,151100,median_hawai,2022,-666666666
190,2,151200,median_hawai,2022,-666666666
191,2,160100,median_hawai,2022,-666666666
192,2,160200,median_hawai,2022,-666666666
193,2,160300,median_hawai,2022,-666666666
194,2,160400,median_hawai,2022,-666666666
195,2,160501,median_hawai,2022,-666666666
196,2,160502,median_hawai,2022,-666666666
197,2,160601,median_hawai,2022,-666666666
198,2,160602,median_hawai,2022,-666666666
199,2,160700,median_hawai,2022,-666666666
200,2,160800,median_hawai,2022,-666666666
201,2,160900,median_hawai,2022,-666666666
202,2,161000,median_hawai,2022,-666666666
203,2,161100,median_hawai,2022,-666666666
204,2,161200,median_hawai,2022,-666666666
205,2,161300,median_hawai,2022,-666666666
206,2,170100,median_hawai,2022,-666666666
207,2,170200,median_hawai,2022,-666666666
208,2,170300,median_hawai,2022,-666666666
209,2,170400,median_hawai,2022,-666666666
210,2,170500,median_hawai,2022,-666666666
211,2,170600,median_hawai,2022,-666666666
212,2,170700,median_hawai,2022,-666666666
213,2,170800,median_hawai,2022,-666666666
214,2,170900,median_hawai,2022,-666666666
215,2,171000,median_hawai,2022,-666666666
216,2,171100,median_hawai,2022,-666666666
217,2,180100,median_hawai,2022,-666666666
218,2,190100,median_hawai,2022,-666666666
219,2,190200,median_hawai,2022,-666666666
220,2,190300,median_hawai,2022,-666666666
221,2,190401,median_hawai,2022,-666666666
222,2,190402,median_hawai,2022,-666666666
223,2,190601,median_hawai,2022,-666666666
224,2,190602,median_hawai,2022,-666666666
225,2,190701,median_hawai,2022,-666666666
226,2,190702,median_hawai,2022,-666666666
227,2,190800,median_hawai,2022,-666666666
228,2,190900,median_hawai,2022,-666666666
229,2,191000,median_hawai,2022,-666666666
230,2,191100,median_hawai,2022,-666666666
231,2,191200,median_hawai,2022,-666666666
232,2,191301,median_hawai,2022,-666666666
233,2,191302,median_hawai,2022,-666666666
234,2,200100,median_hawai,2022,-666666666
235,2,200200,median_hawai,2022,-666666666
236,2,200300,median_hawai,2022,-666666666
237,2,200401,median_hawai,2022,-666666666
238,2,200402,median_hawai,2022,-666666666
239,2,210100,median_hawai,2022,-666666666
240,2,210400,median_hawai,2022,-666666666
241,2,210501,median_hawai,2022,-666666666
242,2,210502,median_hawai,2022,-666666666
243,2,210601,median_hawai,2022,-666666666
244,2,210602,median_hawai,2022,-666666666
245,2,210700,median_hawai,2022,-666666666
246,2,210800,median_hawai,2022,-666666666
247,2,210900,median_hawai,2022,-666666666
248,2,220300,median_hawai,2022,-666666666
249,2,220400,median_hawai,2022,-666666666
250,2,220500,median_hawai,2022,-666666666
251,2,220601,median_hawai,2022,-666666666
252,2,220602,median_hawai,2022,-666666666
253,2,220701,median_hawai,2022,-666666666
254,2,220702,median_hawai,2022,-666666666
255,2,220901,median_hawai,2022,-666666666
256,2,220902,median_hawai,2022,-666666666
257,2,221000,median_hawai,2022,-666666666
258,2,221100,median_hawai,2022,-666666666
259,2,221200,median_hawai,2022,-666666666
260,2,221300,median_hawai,2022,-666666666
261,2,221400,median_hawai,2022,-666666666
262,2,221500,median_hawai,2022,-666666666
263,2,221600,median_hawai,2022,-666666666
264,2,222200,median_hawai,2022,-666666666
265,2,222500,median_hawai,2022,-666666666
266,2,222600,median_hawai,2022,-666666666
267,2,222700,median_hawai,2022,-666666666
268,2,222800,median_hawai,2022,-666666666
269,2,222900,median_hawai,2022,-666666666
270,2,230100,median_hawai,2022,-666666666
271,2,230200,median_hawai,2022,-666666666
272,2,230300,median_hawai,2022,-666666666
273,2,230400,median_hawai,2022,-666666666
274,2,230500,median_hawai,2022,-666666666
275,2,230600,median_hawai,2022,-666666666
276,2,230700,median_hawai,2022,-666666666
277,2,230800,median_hawai,2022,-666666666
278,2,230900,median_hawai,2022,-666666666
279,2,231100,median_hawai,2022,-666666666
280,2,231200,median_hawai,2022,-666666666
281,2,231500,median_hawai,2022,-666666666
282,2,240200,median_hawai,2022,-666666666
283,2,240300,median_hawai,2022,-666666666
284,2,240500,median_hawai,2022,-666666666
285,2,240600,median_hawai,2022,-666666666
286,2,240700,median_hawai,2022,-666666666
287,2,240800,median_hawai,2022,-666666666
288,2,240900,median_hawai,2022,-666666666
289,2,241000,median_hawai,2022,-666666666
290,2,241100,median_hawai,2022,-666666666
291,2,241200,median_hawai,2022,-666666666
292,2,241300,median_hawai,2022,-666666666
293,2,241400,median_hawai,2022,-666666666
294,2,241500,median_hawai,2022,-666666666
295,2,241600,median_hawai,2022,-666666666
296,2,242000,median_hawai,2022,-666666666
297,2,242100,median_hawai,2022,-666666666
298,2,242200,median_hawai,2022,-666666666
299,2,242300,median_hawai,2022,-666666666
300,2,242400,median_hawai,2022,-666666666
301,2,242500,median_hawai,2022,-666666666
302,2,242600,median_hawai,2022,-666666666
303,2,242700,median_hawai,2022,-666666666
304,2,242800,median_hawai,2022,-666666666
305,2,242900,median_hawai,2022,-666666666
306,2,243000,median_hawai,2022,-666666666
307,2,243100,median_hawai,2022,-666666666
308,2,243200,median_hawai,2022,-666666666
309,2,243300,median_hawai,2022,-666666666
310,2,243400,median_hawai,2022,-666666666
311,2,243500,median_hawai,2022,-666666666
312,2,250200,median_hawai,2022,-666666666
313,2,250300,median_hawai,2022,-666666666
314,2,250400,median_hawai,2022,-666666666
315,2,250500,median_hawai,2022,-666666666
316,2,250600,median_hawai,2022,-666666666
317,2,250700,median_hawai,2022,-666666666
318,2,250800,median_hawai,2022,-666666666
319,2,251000,median_hawai,2022,-666666666
320,2,251100,median_hawai,2022,-666666666
321,2,251200,median_hawai,2022,-666666666
322,2,251300,median_hawai,2022,-666666666
323,2,251400,median_hawai,2022,-666666666
324,2,251500,median_hawai,2022,-666666666
325,2,251600,median_hawai,2022,-666666666
326,2,251700,median_hawai,2022,-666666666
327,2,251800,median_hawai,2022,-666666666
328,2,251900,median_hawai,2022,-666666666
329,2,252000,median_hawai,2022,-666666666
330,2,252101,median_hawai,2022,-666666666
331,2,252102,median_hawai,2022,-666666666
332,2,252201,median_hawai,2022,-666666666
333,2,252202,median_hawai,2022,-666666666
334,2,260100,median_hawai,2022,-666666666
335,2,260200,median_hawai,2022,-666666666
336,2,260300,median_hawai,2022,-666666666
337,2,260400,median_hawai,2022,-666666666
338,2,260500,median_hawai,2022,-666666666
339,2,260600,median_hawai,2022,-666666666
340,2,260700,median_hawai,2022,-666666666
341,2,260800,median_hawai,2022,-666666666
342,2,260900,median_hawai,2022,-666666666
343,2,261000,median_hawai,2022,-666666666
344,2,270500,median_hawai,2022,-666666666
345,2,271200,median_hawai,2022,-666666666
346,2,271300,median_hawai,2022,-666666666
347,2,271400,median_hawai,2022,-666666666
348,2,271500,median_hawai,2022,-666666666
349,2,271800,median_hawai,2022,-666666666
350,2,280100,median_hawai,2022,-666666666
351,2,280400,median_hawai,2022,-666666666
352,2,280800,median_hawai,2022,-666666666
353,2,280900,median_hawai,2022,-666666666
354,2,281900,median_hawai,2022,-666666666
355,2,282700,median_hawai,2022,-666666666
356,2,282800,median_hawai,2022,-666666666
357,2,283100,median_hawai,2022,-666666666
358,2,283200,median_hawai,2022,-666666666
359,2,283800,median_hawai,2022,-666666666
360,2,290900,median_hawai,2022,-666666666
361,2,291200,median_hawai,2022,-666666666
362,2,291600,median_hawai,2022,-666666666
363,2,292200,median_hawai,2022,-666666666
364,2,292400,median_hawai,2022,-666666666
365,2,292500,median_hawai,2022,-666666666
366,2,300500,median_hawai,2022,-666666666
367,2,300600,median_hawai,2022,-666666666
368,2,300700,median_hawai,2022,-666666666
369,2,300800,median_hawai,2022,-666666666
370,2,300900,median_hawai,2022,-666666666
371,2,301100,median_hawai,2022,-666666666
372,2,301200,median_hawai,2022,-666666666
373,2,301600,median_hawai,2022,-666666666
374,2,301701,median_hawai,2022,-666666666
375,2,301702,median_hawai,2022,-666666666
376,2,301801,median_hawai,2022,-666666666
377,2,301802,median_hawai,2022,-666666666
378,2,301803,median_hawai,2022,-666666666
379,2,310200,median_hawai,2022,-666666666
380,2,310300,median_hawai,2022,-666666666
381,2,310400,median_hawai,2022,-666666666
382,2,310500,median_hawai,2022,-666666666
383,2,310600,median_hawai,2022,-666666666
384,2,310700,median_hawai,2022,-666666666
385,2,310800,median_hawai,2022,-666666666
386,2,310900,median_hawai,2022,-666666666
387,2,320101,median_hawai,2022,-666666666
388,2,320102,median_hawai,2022,-666666666
389,2,320400,median_hawai,2022,-666666666
390,2,320600,median_hawai,2022,-666666666
391,2,330101,median_hawai,2022,-666666666
392,2,330102,median_hawai,2022,-666666666
393,2,330103,median_hawai,2022,-666666666
394,2,330200,median_hawai,2022,-666666666
395,2,340300,median_hawai,2022,-666666666
396,2,340400,median_hawai,2022,-666666666
397,2,340500,median_hawai,2022,-666666666
398,2,340600,median_hawai,2022,-666666666
399,2,350100,median_hawai,2022,-666666666
400,2,350400,median_hawai,2022,-666666666
401,2,351000,median_hawai,2022,-666666666
402,2,351100,median_hawai,2022,-666666666
403,2,351400,median_hawai,2022,-666666666
404,2,351500,median_hawai,2022,-666666666
405,2,360200,median_hawai,2022,-666666666
406,2,380100,median_hawai,2022,-666666666
407,2,380200,median_hawai,2022,-666666666
408,2,380600,median_hawai,2022,-666666666
409,2,381200,median_hawai,2022,-666666666
410,2,381400,median_hawai,2022,-666666666
411,2,381500,median_hawai,2022,-666666666
412,2,381700,median_hawai,2022,-666666666
413,2,381800,median_hawai,2022,-666666666
414,2,381900,median_hawai,2022,-666666666
415,2,390100,median_hawai,2022,-666666666
416,2,390200,median_hawai,2022,-666666666
417,2,390300,median_hawai,2022,-666666666
418,2,390400,median_hawai,2022,-666666666
419,2,390500,median_hawai,2022,-666666666
420,2,390600,median_hawai,2022,-666666666
421,2,390700,median_hawai,2022,-666666666
422,2,400300,median_hawai,2022,-666666666
423,2,400400,median_hawai,2022,-666666666
424,2,400500,median_hawai,2022,-666666666
425,2,400800,median_hawai,2022,-666666666
426,2,410100,median_hawai,2022,-666666666
427,2,410200,median_hawai,2022,-666666666
428,2,410500,median_hawai,2022,-666666666
429,2,410600,median_hawai,2022,-666666666
430,2,410700,median_hawai,2022,-666666666
431,2,410800,median_hawai,2022,-666666666
432,2,410900,median_hawai,2022,-666666666
433,2,411000,median_hawai,2022,-666666666
434,2,411100,median_hawai,2022,-666666666
435,2,411200,median_hawai,2022,-666666666
436,2,420100,median_hawai,2022,-666666666
437,2,420200,median_hawai,2022,-666666666
438,2,420300,median_hawai,2022,-666666666
439,2,420400,median_hawai,2022,-666666666
440,2,420500,median_hawai,2022,-666666666
441,2,420600,median_hawai,2022,-666666666
442,2,420700,median_hawai,2022,-666666666
443,2,420800,median_hawai,2022,-666666666
444,2,421200,median_hawai,2022,-666666666
445,2,430101,median_hawai,2022,-666666666
446,2,430102,median_hawai,2022,-666666666
447,2,430200,median_hawai,2022,-666666666
448,2,430300,median_hawai,2022,-666666666
449,2,430400,median_hawai,2022,-666666666
450,2,430500,median_hawai,2022,-666666666
451,2,430600,median_hawai,2022,-666666666
452,2,430700,median_hawai,2022,-666666666
453,2,430800,median_hawai,2022,-666666666
454,2,430900,median_hawai,2022,-666666666
455,2,431200,median_hawai,2022,-666666666
456,2,431301,median_hawai,2022,-666666666
457,2,431302,median_hawai,2022,-666666666
458,2,431400,median_hawai,2022,-666666666
459,2,440101,median_hawai,2022,-666666666
460,2,440102,median_hawai,2022,-666666666
461,2,440201,median_hawai,2022,-666666666
462,2,440202,median_hawai,2022,-666666666
463,2,440300,median_hawai,2022,-666666666
464,2,440600,median_hawai,2022,-666666666
465,2,440700,median_hawai,2022,-666666666
466,2,440800,median_hawai,2022,-666666666
467,2,440900,median_hawai,2022,-666666666
468,2,450300,median_hawai,2022,-666666666
469,2,460100,median_hawai,2022,-666666666
470,2,460200,median_hawai,2022,-666666666
471,2,460301,median_hawai,2022,-666666666
472,2,460302,median_hawai,2022,-666666666
473,2,460400,median_hawai,2022,-666666666
474,2,460500,median_hawai,2022,-666666666
475,2,460800,median_hawai,2022,-666666666
476,2,461000,median_hawai,2022,-666666666
477,2,470100,median_hawai,2022,-666666666
478,2,480100,median_hawai,2022,-666666666
479,2,480200,median_hawai,2022,-666666666
480,2,480300,median_hawai,2022,-666666666
481,2,480400,median_hawai,2022,-666666666
482,2,480500,median_hawai,2022,-666666666
483,2,490200,median_hawai,2022,-666666666
484,2,490500,median_hawai,2022,-666666666
485,2,490600,median_hawai,2022,-666666666
486,2,490700,median_hawai,2022,-666666666
487,2,490800,median_hawai,2022,-666666666
488,2,490901,median_hawai,2022,-666666666
489,2,490902,median_hawai,2022,-666666666
490,2,491000,median_hawai,2022,-666666666
491,2,491100,median_hawai,2022,-666666666
492,2,491200,median_hawai,2022,-666666666
493,2,491300,median_hawai,2022,-666666666
494,2,491400,median_hawai,2022,-666666666
495,2,500100,median_hawai,2022,-666666666
496,2,500200,median_hawai,2022,-666666666
497,2,500300,median_hawai,2022,-666666666
498,2,510100,median_hawai,2022,-666666666
499,2,510200,median_hawai,2022,-666666666
500,2,510300,median_hawai,2022,-666666666
501,2,520100,median_hawai,2022,-666666666
502,2,520200,median_hawai,2022,-666666666
503,2,520300,median_hawai,2022,-666666666
504,2,520400,median_hawai,2022,-666666666
505,2,520500,median_hawai,2022,-666666666
506,2,520600,median_hawai,2022,-666666666
507,2,530100,median_hawai,2022,-666666666
508,2,530200,median_hawai,2022,-666666666
509,2,530300,median_hawai,2022,-666666666
510,2,530400,median_hawai,2022,-666666666
511,2,530501,median_hawai,2022,-666666666
512,2,530502,median_hawai,2022,-666666666
513,2,530503,median_hawai,2022,-666666666
514,2,530600,median_hawai,2022,-666666666
515,2,540101,median_hawai,2022,-666666666
516,2,540102,median_hawai,2022,-666666666
517,2,550100,median_hawai,2022,-666666666
518,2,550200,median_hawai,2022,-666666666
519,2,560100,median_hawai,2022,-666666666
520,2,560200,median_hawai,2022,-666666666
521,2,560300,median_hawai,2022,-666666666
522,2,560400,median_hawai,2022,-666666666
523,2,560700,median_hawai,2022,-666666666
524,2,560800,median_hawai,2022,-666666666
525,2,560900,median_hawai,2022,-666666666
526,2,561000,median_hawai,2022,-666666666
527,2,561100,median_hawai,2022,-666666666
528,2,570100,median_hawai,2022,-666666666
529,2,570200,median_hawai,2022,-666666666
530,2,570300,median_hawai,2022,-666666666
531,2,570400,median_hawai,2022,-666666666
532,2,570500,median_hawai,2022,-666666666
533,2,580100,median_hawai,2022,-666666666
534,2,580200,median_hawai,2022,-666666666
535,2,580300,median_hawai,2022,-666666666
536,2,580400,median_hawai,2022,-666666666
537,2,580501,median_hawai,2022,-666666666
538,2,580502,median_hawai,2022,-666666666
539,2,580600,median_hawai,2022,-666666666
540,2,580700,median_hawai,2022,-666666666
541,2,580800,median_hawai,2022,-666666666
542,2,590500,median_hawai,2022,-666666666
543,2,590600,median_hawai,2022,-666666666
544,2,590700,median_hawai,2022,-666666666
545,2,600400,median_hawai,2022,-666666666
546,2,600600,median_hawai,2022,-666666666
547,2,600700,median_hawai,2022,-666666666
548,2,600900,median_hawai,2022,-666666666
549,2,610300,median_hawai,2022,-666666666
550,2,610400,median_hawai,2022,-666666666
551,2,610800,median_hawai,2022,-666666666
552,2,611200,median_hawai,2022,-666666666
553,2,611300,median_hawai,2022,-666666666
554,2,611400,median_hawai,2022,-666666666
555,2,611500,median_hawai,2022,-666666666
556,2,611600,median_hawai,2022,-666666666
557,2,611700,median_hawai,2022,-666666666
558,2,611800,median_hawai,2022,-666666666
559,2,611900,median_hawai,2022,-666666666
560,2,612000,median_hawai,2022,-666666666
561,2,612100,median_hawai,2022,-666666666
562,2,612200,median_hawai,2022,-666666666
563,2,620100,median_hawai,2022,-666666666
564,2,620200,median_hawai,2022,-666666666
565,2,620300,median_hawai,2022,-666666666
566,2,620400,median_hawai,2022,-666666666
567,2,630300,median_hawai,2022,-666666666
568,2,630400,median_hawai,2022,-666666666
569,2,630500,median_hawai,2022,-666666666
570,2,630600,median_hawai,2022,-666666666
571,2,630800,median_hawai,2022,-666666666
572,2,630900,median_hawai,2022,-666666666
573,2,640100,median_hawai,2022,-666666666
574,2,640300,median_hawai,2022,-666666666
575,2,640400,median_hawai,2022,-666666666
576,2,640500,median_hawai,2022,-666666666
577,2,640600,median_hawai,2022,-666666666
578,2,640700,median_hawai,2022,-666666666
579,2,640800,median_hawai,2022,-666666666
580,2,650100,median_hawai,2022,-666666666
581,2,650200,median_hawai,2022,-666666666
582,2,650301,median_hawai,2022,-666666666
583,2,650302,median_hawai,2022,-666666666
584,2,650400,median_hawai,2022,-666666666
585,2,650500,median_hawai,2022,-666666666
586,2,660301,median_hawai,2022,-666666666
587,2,660302,median_hawai,2022,-666666666
588,2,660400,median_hawai,2022,-666666666
589,2,660500,median_hawai,2022,-666666666
590,2,660600,median_hawai,2022,-666666666
591,2,660700,median_hawai,2022,-666666666
592,2,660800,median_hawai,2022,-666666666
593,2,660900,median_hawai,2022,-666666666
594,2,661000,median_hawai,2022,-666666666
595,2,661100,median_hawai,2022,-666666666
596,2,670100,median_hawai,2022,-666666666
597,2,670200,median_hawai,2022,-666666666
598,2,670300,median_hawai,2022,-666666666
599,2,670400,median_hawai,2022,-666666666
600,2,670500,median_hawai,2022,-666666666
601,2,670600,median_hawai,2022,-666666666
602,2,670700,median_hawai,2022,-666666666
603,2,670800,median_hawai,2022,-666666666
604,2,670900,median_hawai,2022,-666666666
605,2,671100,median_hawai,2022,-666666666
606,2,671200,median_hawai,2022,-666666666
607,2,671300,median_hawai,2022,-666666666
608,2,671400,median_hawai,2022,-666666666
609,2,671500,median_hawai,2022,-666666666
610,2,671600,median_hawai,2022,-666666666
611,2,671800,median_hawai,2022,-666666666
612,2,671900,median_hawai,2022,-666666666
613,2,672000,median_hawai,2022,-666666666
614,2,680500,median_hawai,2022,-666666666
615,2,680600,median_hawai,2022,-666666666
616,2,680900,median_hawai,2022,-666666666
617,2,681000,median_hawai,2022,-666666666
618,2,681100,median_hawai,2022,-666666666
619,2,681200,median_hawai,2022,-666666666
620,2,681300,median_hawai,2022,-666666666
621,2,681400,median_hawai,2022,-666666666
622,2,690300,median_hawai,2022,-666666666
623,2,690400,median_hawai,2022,-666666666
624,2,690500,median_hawai,2022,-666666666
625,2,690900,median_hawai,2022,-666666666
626,2,691000,median_hawai,2022,-666666666
627,2,691100,median_hawai,2022,-666666666
628,2,691200,median_hawai,2022,-666666666
629,2,691300,median_hawai,2022,-666666666
630,2,691400,median_hawai,2022,-666666666
631,2,691500,median_hawai,2022,-666666666
632,2,700100,median_hawai,2022,-666666666
633,2,700200,median_hawai,2022,-666666666
634,2,700301,median_hawai,2022,-666666666
635,2,700302,median_hawai,2022,-666666666
636,2,700401,median_hawai,2022,-666666666
637,2,700402,median_hawai,2022,-666666666
638,2,700501,median_hawai,2022,-666666666
639,2,700502,median_hawai,2022,-666666666
640,2,710100,median_hawai,2022,-666666666
641,2,710200,median_hawai,2022,-666666666
642,2,710300,median_hawai,2022,-666666666
643,2,710400,median_hawai,2022,-666666666
644,2,710500,median_hawai,2022,-666666666
645,2,710600,median_hawai,2022,-666666666
646,2,710700,median_hawai,2022,-666666666
647,2,710800,median_hawai,2022,-666666666
648,2,710900,median_hawai,2022,-666666666
649,2,711000,median_hawai,2022,-666666666
650,2,711100,median_hawai,2022,-666666666
651,2,711200,median_hawai,2022,-666666666
652,2,711300,median_hawai,2022,-666666666
653,2,711400,median_hawai,2022,-666666666
654,2,711500,median_hawai,2022,-666666666
655,2,720100,median_hawai,2022,-666666666
656,2,720200,median_hawai,2022,-666666666
657,2,720300,median_hawai,2022,-666666666
658,2,720400,median_hawai,2022,-666666666
659,2,720500,median_hawai,2022,-666666666
660,2,720600,median_hawai,2022,-666666666
661,2,720700,median_hawai,2022,-666666666
662,2,730100,median_hawai,2022,-666666666
663,2,730201,median_hawai,2022,-666666666
