indicator_id,census_tract_id,indicator_name,year,value
5,251700,median_age,2017,27
5,818401,median_age,2017,41
5,816500,median_age,2017,29
5,430101,median_age,2017,37
5,430102,median_age,2017,45
5,431301,median_age,2017,32
5,431302,median_age,2017,25
5,440101,median_age,2017,32
5,440102,median_age,2017,32
5,440201,median_age,2017,35
5,440202,median_age,2017,43
5,460301,median_age,2017,28
5,460302,median_age,2017,33
5,490901,median_age,2017,39
5,490902,median_age,2017,43
5,530501,median_age,2017,34
5,530502,median_age,2017,41
5,530503,median_age,2017,33
5,540101,median_age,2017,21
5,540102,median_age,2017,21
5,580501,median_age,2017,30
5,580502,median_age,2017,32
5,650301,median_age,2017,31
5,650302,median_age,2017,31
5,660301,median_age,2017,28
5,660302,median_age,2017,32
5,700301,median_age,2017,30
5,700302,median_age,2017,37
5,700401,median_age,2017,31
5,700402,median_age,2017,38
5,700501,median_age,2017,45
5,700502,median_age,2017,39
5,730201,median_age,2017,44
5,730202,median_age,2017,42
5,760801,median_age,2017,34
5,760802,median_age,2017,45
5,760803,median_age,2017,37
5,770201,median_age,2017,43
5,770202,median_age,2017,49
5,770601,median_age,2017,45
5,150501,median_age,2017,42
5,150502,median_age,2017,39
5,151001,median_age,2017,37
5,151002,median_age,2017,36
5,160501,median_age,2017,31
5,160502,median_age,2017,32
5,160601,median_age,2017,33
5,160602,median_age,2017,34
5,190401,median_age,2017,35
5,190402,median_age,2017,35
5,190601,median_age,2017,30
5,190602,median_age,2017,37
5,190701,median_age,2017,34
5,190702,median_age,2017,29
5,191301,median_age,2017,31
5,191302,median_age,2017,30
5,200401,median_age,2017,32
5,200402,median_age,2017,29
5,210501,median_age,2017,31
5,310900,median_age,2017,29
5,420500,median_age,2017,39
5,430400,median_age,2017,31
5,430600,median_age,2017,40
5,440900,median_age,2017,36
5,460100,median_age,2017,35
5,480500,median_age,2017,40
5,283100,median_age,2017,26
5,300700,median_age,2017,27
5,300800,median_age,2017,25
5,340600,median_age,2017,28
5,340300,median_age,2017,46
5,351000,median_age,2017,39
5,814300,median_age,2017,28
5,815900,median_age,2017,41
5,808702,median_age,2017,19
5,660600,median_age,2017,33
5,670100,median_age,2017,43
5,670800,median_age,2017,35
5,671100,median_age,2017,26
5,671200,median_age,2017,39
5,671400,median_age,2017,38
5,671500,median_age,2017,37
5,671600,median_age,2017,45
5,672000,median_age,2017,40
5,826202,median_age,2017,35
5,826600,median_age,2017,35
5,826800,median_age,2017,31
5,500100,median_age,2017,44
5,520400,median_age,2017,34
5,820902,median_age,2017,34
5,821001,median_age,2017,38
5,821002,median_age,2017,40
5,822200,median_age,2017,36
5,822500,median_age,2017,43
5,822801,median_age,2017,38
5,823200,median_age,2017,40
5,823603,median_age,2017,32
5,823705,median_age,2017,36
5,824107,median_age,2017,48
5,824300,median_age,2017,43
5,825504,median_age,2017,36
5,825700,median_age,2017,33
5,825803,median_age,2017,40
5,310400,median_age,2017,31
5,310600,median_age,2017,33
5,829402,median_age,2017,41
5,829600,median_age,2017,46
5,829700,median_age,2017,37
5,829800,median_age,2017,47
5,830400,median_age,2017,35
5,800700,median_age,2017,42
5,802503,median_age,2017,38
5,801701,median_age,2017,43
5,801902,median_age,2017,43
5,802002,median_age,2017,44
5,802504,median_age,2017,38
5,802702,median_age,2017,47
5,803008,median_age,2017,44
5,803200,median_age,2017,50
5,803500,median_age,2017,45
5,804102,median_age,2017,48
5,824505,median_age,2017,42
5,825900,median_age,2017,33
5,826000,median_age,2017,27
5,826100,median_age,2017,33
5,826304,median_age,2017,38
5,242300,median_age,2017,33
5,250400,median_age,2017,35
5,251600,median_age,2017,34
5,251800,median_age,2017,25
5,260900,median_age,2017,30
5,271200,median_age,2017,38
5,821900,median_age,2017,44
5,823602,median_age,2017,51
5,824108,median_age,2017,37
5,818800,median_age,2017,39
5,191100,median_age,2017,30
5,230400,median_age,2017,33
5,242900,median_age,2017,33
5,570400,median_age,2017,33
5,822302,median_age,2017,39
5,823903,median_age,2017,49
5,825600,median_age,2017,34
5,828401,median_age,2017,38
5,827901,median_age,2017,50
5,81100,median_age,2017,34
5,110300,median_age,2017,45
5,190200,median_age,2017,33
5,221300,median_age,2017,33
5,251200,median_age,2017,36
5,282800,median_age,2017,27
5,260600,median_age,2017,23
5,681400,median_age,2017,34
5,690900,median_age,2017,32
5,691400,median_age,2017,41
5,710500,median_age,2017,35
5,711100,median_age,2017,48
5,711200,median_age,2017,47
5,730700,median_age,2017,41
5,770400,median_age,2017,36
5,802300,median_age,2017,44
5,802701,median_age,2017,38
5,802802,median_age,2017,40
5,809500,median_age,2017,32
5,290900,median_age,2017,29
5,110400,median_age,2017,42
5,120200,median_age,2017,43
5,150700,median_age,2017,39
5,161300,median_age,2017,36
5,210400,median_age,2017,34
5,210800,median_age,2017,31
5,221600,median_age,2017,31
5,801800,median_age,2017,49
5,802900,median_age,2017,45
5,803604,median_age,2017,47
5,803800,median_age,2017,41
5,804505,median_age,2017,37
5,804701,median_age,2017,34
5,804706,median_age,2017,40
5,630200,median_age,2017,32
5,580700,median_age,2017,28
5,590600,median_age,2017,32
5,600700,median_age,2017,40
5,611900,median_age,2017,28
5,222200,median_age,2017,31
5,222500,median_age,2017,33
5,222800,median_age,2017,26
5,230700,median_age,2017,30
5,240200,median_age,2017,33
5,241400,median_age,2017,31
5,242400,median_age,2017,33
5,242500,median_age,2017,33
5,242600,median_age,2017,32
5,242700,median_age,2017,33
5,243100,median_age,2017,34
5,243300,median_age,2017,33
5,250300,median_age,2017,29
5,251500,median_age,2017,39
5,803608,median_age,2017,34
5,804000,median_age,2017,45
5,804306,median_age,2017,37
5,804603,median_age,2017,32
5,804712,median_age,2017,35
5,804806,median_age,2017,32
5,804807,median_age,2017,41
5,804809,median_age,2017,46
5,819801,median_age,2017,38
5,820502,median_age,2017,47
5,820901,median_age,2017,37
5,822000,median_age,2017,42
5,822601,median_age,2017,43
5,822702,median_age,2017,43
5,824400,median_age,2017,48
5,824602,median_age,2017,43
5,31100,median_age,2017,39
5,381700,median_age,2017,-666666666
5,390100,median_age,2017,37
5,380700,median_age,2017,50
5,381200,median_age,2017,36
5,390200,median_age,2017,37
5,400300,median_age,2017,30
5,40600,median_age,2017,34
5,817500,median_age,2017,37
5,817700,median_age,2017,43
5,817900,median_age,2017,49
5,821401,median_age,2017,34
5,820104,median_age,2017,43
5,140602,median_age,2017,30
5,140301,median_age,2017,29
5,140302,median_age,2017,37
5,140601,median_age,2017,36
5,140701,median_age,2017,32
5,140702,median_age,2017,33
5,150401,median_age,2017,37
5,150402,median_age,2017,36
5,210502,median_age,2017,30
5,210601,median_age,2017,34
5,210602,median_age,2017,33
5,220601,median_age,2017,31
5,220602,median_age,2017,33
5,220701,median_age,2017,31
5,220702,median_age,2017,28
5,220901,median_age,2017,29
5,220902,median_age,2017,34
5,252101,median_age,2017,34
5,252102,median_age,2017,30
5,252201,median_age,2017,49
5,252202,median_age,2017,30
5,301701,median_age,2017,30
5,301702,median_age,2017,29
5,301801,median_age,2017,34
5,301802,median_age,2017,30
5,301803,median_age,2017,28
5,826902,median_age,2017,48
5,510200,median_age,2017,45
5,570500,median_age,2017,29
5,600600,median_age,2017,37
5,611200,median_age,2017,27
5,640800,median_age,2017,32
5,670900,median_age,2017,32
5,691300,median_age,2017,39
5,430700,median_age,2017,39
5,490400,median_age,2017,48
5,824106,median_age,2017,44
5,806802,median_age,2017,45
5,809400,median_age,2017,33
5,817600,median_age,2017,35
5,818402,median_age,2017,41
5,826303,median_age,2017,37
5,827300,median_age,2017,32
5,828503,median_age,2017,31
5,640400,median_age,2017,37
5,660400,median_age,2017,28
5,660800,median_age,2017,30
5,671300,median_age,2017,38
5,825302,median_age,2017,39
5,826500,median_age,2017,34
5,826700,median_age,2017,36
5,827100,median_age,2017,36
5,828000,median_age,2017,42
5,828202,median_age,2017,42
5,829302,median_age,2017,28
5,300900,median_age,2017,30
5,301200,median_age,2017,28
5,817102,median_age,2017,38
5,817300,median_age,2017,30
5,819100,median_age,2017,33
5,819600,median_age,2017,37
5,827804,median_age,2017,45
5,827500,median_age,2017,34
5,827801,median_age,2017,35
5,828506,median_age,2017,37
5,829100,median_age,2017,32
5,829500,median_age,2017,36
5,804804,median_age,2017,38
5,805105,median_age,2017,32
5,805108,median_age,2017,33
5,805701,median_age,2017,44
5,805702,median_age,2017,43
5,806801,median_age,2017,50
5,807300,median_age,2017,39
5,808002,median_age,2017,47
5,808900,median_age,2017,45
5,320600,median_age,2017,32
5,350400,median_age,2017,23
5,804810,median_age,2017,39
5,804901,median_age,2017,42
5,805301,median_age,2017,51
5,805302,median_age,2017,48
5,805402,median_age,2017,45
5,806300,median_age,2017,44
5,807100,median_age,2017,44
5,808200,median_age,2017,44
5,808500,median_age,2017,45
5,812900,median_age,2017,38
5,813100,median_age,2017,36
5,813200,median_age,2017,37
5,813400,median_age,2017,29
5,814100,median_age,2017,28
5,291600,median_age,2017,35
5,292400,median_age,2017,28
5,301100,median_age,2017,26
5,301600,median_age,2017,29
5,310300,median_age,2017,36
5,320100,median_age,2017,39
5,330100,median_age,2017,34
5,10300,median_age,2017,42
5,50800,median_age,2017,33
5,50900,median_age,2017,33
5,51100,median_age,2017,34
5,490300,median_age,2017,42
5,490700,median_age,2017,38
5,251900,median_age,2017,26
5,821101,median_age,2017,40
5,820202,median_age,2017,37
5,820300,median_age,2017,30
5,821102,median_age,2017,37
5,821300,median_age,2017,41
5,260500,median_age,2017,29
5,825802,median_age,2017,35
5,827600,median_age,2017,42
5,827805,median_age,2017,46
5,828201,median_age,2017,39
5,809600,median_age,2017,36
5,810400,median_age,2017,44
