indicator_id,census_tract_id,indicator_name,year,value
1,160700,mean_income,2022,51403
1,160800,mean_income,2022,37386
1,160900,mean_income,2022,66470
1,161000,mean_income,2022,67764
1,161100,mean_income,2022,78168
1,161200,mean_income,2022,36960
1,161300,mean_income,2022,29701
1,170100,mean_income,2022,39019
1,170200,mean_income,2022,37403
1,170300,mean_income,2022,41936
1,170400,mean_income,2022,45783
1,170500,mean_income,2022,43003
1,170600,mean_income,2022,42374
1,170700,mean_income,2022,29334
1,170800,mean_income,2022,36556
1,170900,mean_income,2022,26791
1,171000,mean_income,2022,41329
1,171100,mean_income,2022,34955
1,180100,mean_income,2022,38198
1,190100,mean_income,2022,26043
1,190200,mean_income,2022,27617
1,190300,mean_income,2022,29882
1,190401,mean_income,2022,36318
1,190402,mean_income,2022,27129
1,190601,mean_income,2022,24257
1,190602,mean_income,2022,22875
1,190701,mean_income,2022,23792
1,190702,mean_income,2022,25687
1,190800,mean_income,2022,24700
1,190900,mean_income,2022,20220
1,191000,mean_income,2022,23726
1,191100,mean_income,2022,19720
1,191200,mean_income,2022,20005
1,191301,mean_income,2022,23451
1,191302,mean_income,2022,22402
1,200100,mean_income,2022,32094
1,200200,mean_income,2022,29524
1,200300,mean_income,2022,26570
1,200401,mean_income,2022,27377
1,200402,mean_income,2022,23417
1,210100,mean_income,2022,60071
1,210400,mean_income,2022,30826
1,210501,mean_income,2022,40971
1,210502,mean_income,2022,36219
1,210601,mean_income,2022,51472
1,210602,mean_income,2022,43927
1,210700,mean_income,2022,47586
1,210800,mean_income,2022,45186
1,210900,mean_income,2022,63260
1,220300,mean_income,2022,58587
1,220400,mean_income,2022,78650
1,220500,mean_income,2022,60463
1,220601,mean_income,2022,70101
1,220602,mean_income,2022,56647
1,220701,mean_income,2022,37293
1,220702,mean_income,2022,40653
1,220901,mean_income,2022,29653
1,220902,mean_income,2022,30147
1,221000,mean_income,2022,40315
1,221100,mean_income,2022,52377
1,221200,mean_income,2022,80004
1,221300,mean_income,2022,57818
1,221400,mean_income,2022,77684
1,221500,mean_income,2022,53576
1,221600,mean_income,2022,79002
1,222200,mean_income,2022,104393
1,222500,mean_income,2022,67925
1,222600,mean_income,2022,61178
1,222700,mean_income,2022,37458
1,222800,mean_income,2022,36281
1,222900,mean_income,2022,49712
1,230100,mean_income,2022,48139
1,230200,mean_income,2022,40991
1,230300,mean_income,2022,22110
1,230400,mean_income,2022,26056
1,230500,mean_income,2022,19034
1,230600,mean_income,2022,18783
1,230700,mean_income,2022,16979
1,230800,mean_income,2022,28065
1,230900,mean_income,2022,39529
1,231100,mean_income,2022,28359
1,231200,mean_income,2022,17059
1,231500,mean_income,2022,22163
1,240200,mean_income,2022,111034
1,240300,mean_income,2022,147718
1,240500,mean_income,2022,108780
1,240600,mean_income,2022,97522
1,240700,mean_income,2022,70533
1,240800,mean_income,2022,69938
1,240900,mean_income,2022,44705
1,241000,mean_income,2022,54428
1,241100,mean_income,2022,55445
1,241200,mean_income,2022,81709
1,241300,mean_income,2022,89005
1,241400,mean_income,2022,105135
1,241500,mean_income,2022,100951
1,241600,mean_income,2022,68319
1,242000,mean_income,2022,82793
1,242100,mean_income,2022,98349
1,242200,mean_income,2022,98368
1,242300,mean_income,2022,69714
1,242400,mean_income,2022,74552
1,242500,mean_income,2022,49444
1,242600,mean_income,2022,47910
1,242700,mean_income,2022,43433
1,242800,mean_income,2022,90950
1,242900,mean_income,2022,80469
1,243000,mean_income,2022,63940
1,243100,mean_income,2022,93337
1,243200,mean_income,2022,84104
1,243300,mean_income,2022,97490
1,243400,mean_income,2022,68033
1,243500,mean_income,2022,97730
1,250200,mean_income,2022,24263
1,250300,mean_income,2022,27264
1,250400,mean_income,2022,34313
1,250500,mean_income,2022,47826
1,250600,mean_income,2022,27771
1,250700,mean_income,2022,19340
1,250800,mean_income,2022,19386
1,251000,mean_income,2022,14693
1,251100,mean_income,2022,22737
1,251200,mean_income,2022,22798
1,251300,mean_income,2022,19988
1,251400,mean_income,2022,25183
1,251500,mean_income,2022,18192
1,251600,mean_income,2022,15069
1,251700,mean_income,2022,20579
1,251800,mean_income,2022,12540
1,251900,mean_income,2022,19515
1,252000,mean_income,2022,20697
1,252101,mean_income,2022,33196
1,252102,mean_income,2022,16616
1,252201,mean_income,2022,24497
1,252202,mean_income,2022,21826
1,260100,mean_income,2022,21964
1,260200,mean_income,2022,18537
1,260300,mean_income,2022,14628
1,260400,mean_income,2022,16075
1,260500,mean_income,2022,16479
1,260600,mean_income,2022,16997
1,260700,mean_income,2022,25682
1,260800,mean_income,2022,19247
1,260900,mean_income,2022,12864
1,261000,mean_income,2022,22192
1,270500,mean_income,2022,13479
1,271200,mean_income,2022,19106
1,271300,mean_income,2022,17970
1,271400,mean_income,2022,20007
1,271500,mean_income,2022,23758
1,271800,mean_income,2022,28599
1,280100,mean_income,2022,128308
1,280400,mean_income,2022,25866
1,280800,mean_income,2022,26565
1,280900,mean_income,2022,85913
1,281900,mean_income,2022,98248
1,282700,mean_income,2022,43249
1,282800,mean_income,2022,41598
1,283100,mean_income,2022,36415
1,283200,mean_income,2022,41642
1,283800,mean_income,2022,45504
1,290900,mean_income,2022,16184
1,291200,mean_income,2022,23183
1,291600,mean_income,2022,31884
