NAME,S1903_C03_002E,state,county,tract
"Census Tract 623, Cook County, Illinois",180750,17,031,062300
"Census Tract 624, Cook County, Illinois",164464,17,031,062400
"Census Tract 625, Cook County, Illinois",155893,17,031,062500
"Census Tract 626, Cook County, Illinois",193571,17,031,062600
"Census Tract 627, Cook County, Illinois",137909,17,031,062700
"Census Tract 628, Cook County, Illinois",167857,17,031,062800
"Census Tract 629, Cook County, Illinois",147375,17,031,062900
"Census Tract 630, Cook County, Illinois",102632,17,031,063000
"Census Tract 631, Cook County, Illinois",99063,17,031,063100
"Census Tract 632, Cook County, Illinois",75893,17,031,063200
"Census Tract 633.01, Cook County, Illinois",67755,17,031,063301
"Census Tract 633.02, Cook County, Illinois",92308,17,031,063302
"Census Tract 633.03, Cook County, Illinois",85375,17,031,063303
"Census Tract 634, Cook County, Illinois",112083,17,031,063400
"Census Tract 701.01, Cook County, Illinois",84118,17,031,070101
"Census Tract 701.02, Cook County, Illinois",89437,17,031,070102
"Census Tract 701.03, Cook County, Illinois",72708,17,031,070103
"Census Tract 702, Cook County, Illinois",105546,17,031,070200
"Census Tract 703, Cook County, Illinois",180375,17,031,070300
"Census Tract 704, Cook County, Illinois",217188,17,031,070400
"Census Tract 705, Cook County, Illinois",144861,17,031,070500
"Census Tract 706, Cook County, Illinois",250001,17,031,070600
"Census Tract 707, Cook County, Illinois",153250,17,031,070700
"Census Tract 710, Cook County, Illinois",205972,17,031,071000
"Census Tract 711, Cook County, Illinois",168750,17,031,071100
"Census Tract 712, Cook County, Illinois",137083,17,031,071200
"Census Tract 713, Cook County, Illinois",104219,17,031,071300
"Census Tract 714, Cook County, Illinois",109492,17,031,071400
"Census Tract 715, Cook County, Illinois",99758,17,031,071500
"Census Tract 716, Cook County, Illinois",193155,17,031,071600
"Census Tract 717, Cook County, Illinois",204375,17,031,071700
"Census Tract 718, Cook County, Illinois",209828,17,031,071800
"Census Tract 801, Cook County, Illinois",122098,17,031,080100
"Census Tract 802.01, Cook County, Illinois",118996,17,031,080201
"Census Tract 802.02, Cook County, Illinois",100917,17,031,080202
"Census Tract 803, Cook County, Illinois",143462,17,031,080300
