NAME,S1902_C03_021E,state,county,tract
"Census Tract 7004.01, Cook County, Illinois",23168,17,031,700401
"Census Tract 7004.02, Cook County, Illinois",29285,17,031,700402
"Census Tract 7005.01, Cook County, Illinois",28810,17,031,700501
"Census Tract 7005.02, Cook County, Illinois",31080,17,031,700502
"Census Tract 7302.01, Cook County, Illinois",18418,17,031,730201
"Census Tract 7302.02, Cook County, Illinois",20827,17,031,730202
"Census Tract 7608.01, Cook County, Illinois",14051,17,031,760801
"Census Tract 7608.02, Cook County, Illinois",-999999999,17,031,760802
"Census Tract 7608.03, Cook County, Illinois",-999999999,17,031,760803
"Census Tract 7702.01, Cook County, Illinois",91039,17,031,770201
"Census Tract 7702.02, Cook County, Illinois",-999999999,17,031,770202
"Census Tract 7706.01, Cook County, Illinois",11759,17,031,770601
"Census Tract 1505.01, Cook County, Illinois",55312,17,031,150501
"Census Tract 1505.02, Cook County, Illinois",7365,17,031,150502
"Census Tract 1510.01, Cook County, Illinois",9774,17,031,151001
"Census Tract 1510.02, Cook County, Illinois",-999999999,17,031,151002
"Census Tract 1605.01, Cook County, Illinois",33218,17,031,160501
"Census Tract 1605.02, Cook County, Illinois",17453,17,031,160502
"Census Tract 1606.01, Cook County, Illinois",32774,17,031,160601
"Census Tract 1606.02, Cook County, Illinois",30608,17,031,160602
"Census Tract 1904.01, Cook County, Illinois",-999999999,17,031,190401
"Census Tract 1904.02, Cook County, Illinois",-999999999,17,031,190402
"Census Tract 1906.01, Cook County, Illinois",22943,17,031,190601
"Census Tract 1906.02, Cook County, Illinois",11281,17,031,190602
"Census Tract 1907.01, Cook County, Illinois",-999999999,17,031,190701
"Census Tract 1907.02, Cook County, Illinois",21055,17,031,190702
"Census Tract 1913.01, Cook County, Illinois",17783,17,031,191301
"Census Tract 1913.02, Cook County, Illinois",35978,17,031,191302
"Census Tract 2004.01, Cook County, Illinois",14681,17,031,200401
"Census Tract 2004.02, Cook County, Illinois",48939,17,031,200402
"Census Tract 2105.01, Cook County, Illinois",29545,17,031,210501
"Census Tract 3109, Cook County, Illinois",17741,17,031,310900
"Census Tract 4205, Cook County, Illinois",16478,17,031,420500
"Census Tract 4304, Cook County, Illinois",14213,17,031,430400
"Census Tract 4306, Cook County, Illinois",23210,17,031,430600
"Census Tract 4409, Cook County, Illinois",21373,17,031,440900
"Census Tract 4601, Cook County, Illinois",13154,17,031,460100
"Census Tract 4805, Cook County, Illinois",21061,17,031,480500
"Census Tract 2831, Cook County, Illinois",16986,17,031,283100
"Census Tract 3007, Cook County, Illinois",-999999999,17,031,300700
"Census Tract 3008, Cook County, Illinois",-666666666,17,031,300800
"Census Tract 3406, Cook County, Illinois",8763,17,031,340600
"Census Tract 3403, Cook County, Illinois",-999999999,17,031,340300
"Census Tract 3510, Cook County, Illinois",36570,17,031,351000
"Census Tract 8143, Cook County, Illinois",4502,17,031,814300
"Census Tract 8159, Cook County, Illinois",25443,17,031,815900
"Census Tract 8087.02, Cook County, Illinois",3702,17,031,808702
"Census Tract 6606, Cook County, Illinois",14553,17,031,660600
"Census Tract 6701, Cook County, Illinois",20082,17,031,670100
"Census Tract 6708, Cook County, Illinois",14844,17,031,670800
"Census Tract 6711, Cook County, Illinois",10391,17,031,671100
"Census Tract 6712, Cook County, Illinois",16202,17,031,671200
"Census Tract 6714, Cook County, Illinois",14922,17,031,671400
"Census Tract 6715, Cook County, Illinois",13780,17,031,671500
"Census Tract 6716, Cook County, Illinois",14399,17,031,671600
"Census Tract 6720, Cook County, Illinois",16143,17,031,672000
"Census Tract 8262.02, Cook County, Illinois",16112,17,031,826202
"Census Tract 8266, Cook County, Illinois",19333,17,031,826600
"Census Tract 8268, Cook County, Illinois",17097,17,031,826800
"Census Tract 5001, Cook County, Illinois",24465,17,031,500100
"Census Tract 5204, Cook County, Illinois",15572,17,031,520400
"Census Tract 8209.02, Cook County, Illinois",10620,17,031,820902
"Census Tract 8210.01, Cook County, Illinois",12764,17,031,821001
"Census Tract 8210.02, Cook County, Illinois",21001,17,031,821002
"Census Tract 8222, Cook County, Illinois",17898,17,031,822200
"Census Tract 8225, Cook County, Illinois",27699,17,031,822500
"Census Tract 8228.01, Cook County, Illinois",46929,17,031,822801
"Census Tract 8232, Cook County, Illinois",37153,17,031,823200
"Census Tract 8236.03, Cook County, Illinois",15035,17,031,823603
"Census Tract 8237.05, Cook County, Illinois",35865,17,031,823705
"Census Tract 8241.07, Cook County, Illinois",33826,17,031,824107
"Census Tract 8243, Cook County, Illinois",16313,17,031,824300
"Census Tract 8255.04, Cook County, Illinois",20795,17,031,825504
"Census Tract 8257, Cook County, Illinois",18210,17,031,825700
"Census Tract 8258.03, Cook County, Illinois",27132,17,031,825803
"Census Tract 3104, Cook County, Illinois",66971,17,031,310400
"Census Tract 3106, Cook County, Illinois",28448,17,031,310600
"Census Tract 8294.02, Cook County, Illinois",19220,17,031,829402
"Census Tract 8296, Cook County, Illinois",16546,17,031,829600
"Census Tract 8297, Cook County, Illinois",17633,17,031,829700
"Census Tract 8298, Cook County, Illinois",45979,17,031,829800
"Census Tract 8304, Cook County, Illinois",20623,17,031,830400
"Census Tract 8007, Cook County, Illinois",-999999999,17,031,800700
"Census Tract 8025.03, Cook County, Illinois",-666666666,17,031,802503
"Census Tract 8017.01, Cook County, Illinois",-666666666,17,031,801701
"Census Tract 8019.02, Cook County, Illinois",36251,17,031,801902
"Census Tract 8020.02, Cook County, Illinois",16096,17,031,802002
"Census Tract 8025.04, Cook County, Illinois",30001,17,031,802504
"Census Tract 8027.02, Cook County, Illinois",8354,17,031,802702
"Census Tract 8030.08, Cook County, Illinois",10195,17,031,803008
"Census Tract 8032, Cook County, Illinois",-999999999,17,031,803200
"Census Tract 8035, Cook County, Illinois",-999999999,17,031,803500
"Census Tract 8041.02, Cook County, Illinois",78208,17,031,804102
"Census Tract 8245.05, Cook County, Illinois",42988,17,031,824505
"Census Tract 8259, Cook County, Illinois",16530,17,031,825900
"Census Tract 8260, Cook County, Illinois",16263,17,031,826000
"Census Tract 8261, Cook County, Illinois",16407,17,031,826100
"Census Tract 8263.04, Cook County, Illinois",17452,17,031,826304
"Census Tract 2423, Cook County, Illinois",28528,17,031,242300
"Census Tract 2504, Cook County, Illinois",19075,17,031,250400
"Census Tract 2516, Cook County, Illinois",13902,17,031,251600
"Census Tract 2518, Cook County, Illinois",12789,17,031,251800
"Census Tract 2609, Cook County, Illinois",10953,17,031,260900
"Census Tract 2712, Cook County, Illinois",10451,17,031,271200
"Census Tract 8219, Cook County, Illinois",21049,17,031,821900
"Census Tract 8236.02, Cook County, Illinois",23025,17,031,823602
"Census Tract 8241.08, Cook County, Illinois",12596,17,031,824108
"Census Tract 8188, Cook County, Illinois",38347,17,031,818800
"Census Tract 1911, Cook County, Illinois",22364,17,031,191100
"Census Tract 2304, Cook County, Illinois",9292,17,031,230400
"Census Tract 2429, Cook County, Illinois",34904,17,031,242900
"Census Tract 5704, Cook County, Illinois",-999999999,17,031,570400
"Census Tract 8223.02, Cook County, Illinois",15565,17,031,822302
"Census Tract 8239.03, Cook County, Illinois",26804,17,031,823903
"Census Tract 8256, Cook County, Illinois",17563,17,031,825600
"Census Tract 8284.01, Cook County, Illinois",28977,17,031,828401
"Census Tract 8279.01, Cook County, Illinois",35959,17,031,827901
"Census Tract 811, Cook County, Illinois",12474,17,031,081100
"Census Tract 1103, Cook County, Illinois",-666666666,17,031,110300
"Census Tract 1902, Cook County, Illinois",16130,17,031,190200
"Census Tract 2213, Cook County, Illinois",29354,17,031,221300
"Census Tract 2512, Cook County, Illinois",18345,17,031,251200
"Census Tract 2828, Cook County, Illinois",29989,17,031,282800
"Census Tract 2606, Cook County, Illinois",8640,17,031,260600
"Census Tract 6814, Cook County, Illinois",14130,17,031,681400
"Census Tract 6909, Cook County, Illinois",17838,17,031,690900
"Census Tract 6914, Cook County, Illinois",18734,17,031,691400
"Census Tract 7105, Cook County, Illinois",18549,17,031,710500
"Census Tract 7111, Cook County, Illinois",30440,17,031,711100
"Census Tract 7112, Cook County, Illinois",24647,17,031,711200
"Census Tract 7307, Cook County, Illinois",20123,17,031,730700
"Census Tract 7704, Cook County, Illinois",29901,17,031,770400
"Census Tract 8023, Cook County, Illinois",5953,17,031,802300
"Census Tract 8027.01, Cook County, Illinois",-999999999,17,031,802701
"Census Tract 8028.02, Cook County, Illinois",9456,17,031,802802
"Census Tract 8095, Cook County, Illinois",32764,17,031,809500
"Census Tract 2909, Cook County, Illinois",11865,17,031,290900
"Census Tract 1104, Cook County, Illinois",-999999999,17,031,110400
"Census Tract 1202, Cook County, Illinois",9368,17,031,120200
"Census Tract 1507, Cook County, Illinois",-999999999,17,031,150700
"Census Tract 1613, Cook County, Illinois",39922,17,031,161300
"Census Tract 2104, Cook County, Illinois",26634,17,031,210400
"Census Tract 2108, Cook County, Illinois",-666666666,17,031,210800
"Census Tract 2216, Cook County, Illinois",31112,17,031,221600
"Census Tract 8018, Cook County, Illinois",-666666666,17,031,801800
"Census Tract 8029, Cook County, Illinois",-999999999,17,031,802900
"Census Tract 8036.04, Cook County, Illinois",34157,17,031,803604
"Census Tract 8038, Cook County, Illinois",30449,17,031,803800
"Census Tract 8045.05, Cook County, Illinois",19975,17,031,804505
"Census Tract 8047.01, Cook County, Illinois",30266,17,031,804701
"Census Tract 8047.06, Cook County, Illinois",-999999999,17,031,804706
"Census Tract 6302, Cook County, Illinois",14792,17,031,630200
"Census Tract 5807, Cook County, Illinois",10904,17,031,580700
"Census Tract 5906, Cook County, Illinois",-999999999,17,031,590600
"Census Tract 6007, Cook County, Illinois",11812,17,031,600700
"Census Tract 6119, Cook County, Illinois",12660,17,031,611900
"Census Tract 2222, Cook County, Illinois",37211,17,031,222200
"Census Tract 2225, Cook County, Illinois",18521,17,031,222500
"Census Tract 2228, Cook County, Illinois",21569,17,031,222800
"Census Tract 2307, Cook County, Illinois",18144,17,031,230700
"Census Tract 2402, Cook County, Illinois",27007,17,031,240200
"Census Tract 2414, Cook County, Illinois",25741,17,031,241400
"Census Tract 2424, Cook County, Illinois",49163,17,031,242400
"Census Tract 2425, Cook County, Illinois",33706,17,031,242500
