NAME,B25059_001E,state,county,tract
"Census Tract 4403, Cook County, Illinois",930,17,031,440300
"Census Tract 4406, Cook County, Illinois",1459,17,031,440600
"Census Tract 4407, Cook County, Illinois",-666666666,17,031,440700
"Census Tract 4408, Cook County, Illinois",931,17,031,440800
"Census Tract 4409, Cook County, Illinois",800,17,031,440900
"Census Tract 4503, Cook County, Illinois",1133,17,031,450300
"Census Tract 4601, Cook County, Illinois",1051,17,031,460100
"Census Tract 4602, Cook County, Illinois",826,17,031,460200
"Census Tract 4603.01, Cook County, Illinois",990,17,031,460301
"Census Tract 4603.02, Cook County, Illinois",977,17,031,460302
"Census Tract 4604, Cook County, Illinois",1178,17,031,460400
"Census Tract 4605, Cook County, Illinois",871,17,031,460500
"Census Tract 4608, Cook County, Illinois",733,17,031,460800
"Census Tract 4610, Cook County, Illinois",716,17,031,461000
"Census Tract 4701, Cook County, Illinois",823,17,031,470100
"Census Tract 4801, Cook County, Illinois",934,17,031,480100
"Census Tract 4802, Cook County, Illinois",1284,17,031,480200
"Census Tract 4803, Cook County, Illinois",1183,17,031,480300
"Census Tract 4804, Cook County, Illinois",1185,17,031,480400
"Census Tract 4805, Cook County, Illinois",941,17,031,480500
"Census Tract 4902, Cook County, Illinois",1313,17,031,490200
"Census Tract 4905, Cook County, Illinois",1106,17,031,490500
"Census Tract 4906, Cook County, Illinois",1994,17,031,490600
"Census Tract 4907, Cook County, Illinois",1205,17,031,490700
"Census Tract 4908, Cook County, Illinois",873,17,031,490800
"Census Tract 4909.01, Cook County, Illinois",1113,17,031,490901
"Census Tract 4909.02, Cook County, Illinois",1063,17,031,490902
"Census Tract 4910, Cook County, Illinois",1049,17,031,491000
"Census Tract 4911, Cook County, Illinois",976,17,031,491100
"Census Tract 4912, Cook County, Illinois",1151,17,031,491200
"Census Tract 4913, Cook County, Illinois",1360,17,031,491300
"Census Tract 4914, Cook County, Illinois",1196,17,031,491400
"Census Tract 5001, Cook County, Illinois",850,17,031,500100
"Census Tract 5002, Cook County, Illinois",899,17,031,500200
"Census Tract 5003, Cook County, Illinois",927,17,031,500300
"Census Tract 5101, Cook County, Illinois",950,17,031,510100
"Census Tract 5102, Cook County, Illinois",1339,17,031,510200
"Census Tract 5103, Cook County, Illinois",1167,17,031,510300
"Census Tract 5201, Cook County, Illinois",1045,17,031,520100
"Census Tract 5202, Cook County, Illinois",769,17,031,520200
"Census Tract 5203, Cook County, Illinois",981,17,031,520300
"Census Tract 5204, Cook County, Illinois",937,17,031,520400
"Census Tract 5205, Cook County, Illinois",1252,17,031,520500
"Census Tract 5206, Cook County, Illinois",1175,17,031,520600
"Census Tract 5301, Cook County, Illinois",857,17,031,530100
"Census Tract 5302, Cook County, Illinois",1257,17,031,530200
"Census Tract 5303, Cook County, Illinois",1329,17,031,530300
"Census Tract 5304, Cook County, Illinois",1386,17,031,530400
"Census Tract 5305.01, Cook County, Illinois",1487,17,031,530501
"Census Tract 5305.02, Cook County, Illinois",1391,17,031,530502
"Census Tract 5305.03, Cook County, Illinois",1538,17,031,530503
"Census Tract 5306, Cook County, Illinois",1253,17,031,530600
"Census Tract 5401.01, Cook County, Illinois",804,17,031,540101
"Census Tract 5401.02, Cook County, Illinois",753,17,031,540102
"Census Tract 5501, Cook County, Illinois",1093,17,031,550100
"Census Tract 5502, Cook County, Illinois",1139,17,031,550200
"Census Tract 5601, Cook County, Illinois",938,17,031,560100
"Census Tract 5602, Cook County, Illinois",923,17,031,560200
"Census Tract 5603, Cook County, Illinois",1004,17,031,560300
"Census Tract 5604, Cook County, Illinois",-666666666,17,031,560400
"Census Tract 5607, Cook County, Illinois",1188,17,031,560700
"Census Tract 5608, Cook County, Illinois",1324,17,031,560800
"Census Tract 5609, Cook County, Illinois",1794,17,031,560900
"Census Tract 5610, Cook County, Illinois",1000,17,031,561000
"Census Tract 5611, Cook County, Illinois",973,17,031,561100
"Census Tract 5701, Cook County, Illinois",1097,17,031,570100
"Census Tract 5702, Cook County, Illinois",664,17,031,570200
"Census Tract 5703, Cook County, Illinois",946,17,031,570300
"Census Tract 5704, Cook County, Illinois",949,17,031,570400
"Census Tract 5705, Cook County, Illinois",872,17,031,570500
"Census Tract 5801, Cook County, Illinois",1014,17,031,580100
"Census Tract 5802, Cook County, Illinois",1455,17,031,580200
"Census Tract 5803, Cook County, Illinois",1035,17,031,580300
"Census Tract 5804, Cook County, Illinois",943,17,031,580400
"Census Tract 5805.01, Cook County, Illinois",886,17,031,580501
"Census Tract 5805.02, Cook County, Illinois",900,17,031,580502
"Census Tract 5806, Cook County, Illinois",907,17,031,580600
"Census Tract 5807, Cook County, Illinois",872,17,031,580700
"Census Tract 5808, Cook County, Illinois",787,17,031,580800
"Census Tract 5905, Cook County, Illinois",1330,17,031,590500
"Census Tract 5906, Cook County, Illinois",1060,17,031,590600
"Census Tract 5907, Cook County, Illinois",965,17,031,590700
"Census Tract 6004, Cook County, Illinois",1179,17,031,600400
"Census Tract 6006, Cook County, Illinois",995,17,031,600600
"Census Tract 6007, Cook County, Illinois",1350,17,031,600700
"Census Tract 6009, Cook County, Illinois",1282,17,031,600900
"Census Tract 6103, Cook County, Illinois",743,17,031,610300
"Census Tract 6104, Cook County, Illinois",777,17,031,610400
"Census Tract 6108, Cook County, Illinois",1051,17,031,610800
"Census Tract 6112, Cook County, Illinois",876,17,031,611200
"Census Tract 6113, Cook County, Illinois",838,17,031,611300
"Census Tract 6114, Cook County, Illinois",959,17,031,611400
"Census Tract 6115, Cook County, Illinois",832,17,031,611500
"Census Tract 6116, Cook County, Illinois",767,17,031,611600
"Census Tract 6117, Cook County, Illinois",680,17,031,611700
"Census Tract 6118, Cook County, Illinois",836,17,031,611800
"Census Tract 6119, Cook County, Illinois",846,17,031,611900
"Census Tract 6120, Cook County, Illinois",770,17,031,612000
"Census Tract 6121, Cook County, Illinois",888,17,031,612100
"Census Tract 6122, Cook County, Illinois",785,17,031,612200
"Census Tract 6201, Cook County, Illinois",1132,17,031,620100
"Census Tract 6202, Cook County, Illinois",983,17,031,620200
"Census Tract 6203, Cook County, Illinois",973,17,031,620300
"Census Tract 6204, Cook County, Illinois",978,17,031,620400
"Census Tract 6303, Cook County, Illinois",913,17,031,630300
"Census Tract 6304, Cook County, Illinois",846,17,031,630400
"Census Tract 6305, Cook County, Illinois",865,17,031,630500
"Census Tract 6306, Cook County, Illinois",946,17,031,630600
"Census Tract 6308, Cook County, Illinois",914,17,031,630800
"Census Tract 6309, Cook County, Illinois",849,17,031,630900
"Census Tract 6401, Cook County, Illinois",963,17,031,640100
"Census Tract 6403, Cook County, Illinois",1619,17,031,640300
"Census Tract 6404, Cook County, Illinois",966,17,031,640400
"Census Tract 6405, Cook County, Illinois",999,17,031,640500
"Census Tract 6406, Cook County, Illinois",1154,17,031,640600
"Census Tract 6407, Cook County, Illinois",1348,17,031,640700
"Census Tract 6408, Cook County, Illinois",925,17,031,640800
"Census Tract 6501, Cook County, Illinois",900,17,031,650100
"Census Tract 6502, Cook County, Illinois",1182,17,031,650200
"Census Tract 6503.01, Cook County, Illinois",964,17,031,650301
"Census Tract 6503.02, Cook County, Illinois",889,17,031,650302
"Census Tract 6504, Cook County, Illinois",1049,17,031,650400
"Census Tract 6505, Cook County, Illinois",979,17,031,650500
"Census Tract 6603.01, Cook County, Illinois",902,17,031,660301
"Census Tract 6603.02, Cook County, Illinois",822,17,031,660302
"Census Tract 6604, Cook County, Illinois",861,17,031,660400
"Census Tract 6605, Cook County, Illinois",883,17,031,660500
"Census Tract 6606, Cook County, Illinois",831,17,031,660600
"Census Tract 6607, Cook County, Illinois",858,17,031,660700
"Census Tract 6608, Cook County, Illinois",854,17,031,660800
"Census Tract 6609, Cook County, Illinois",952,17,031,660900
"Census Tract 6610, Cook County, Illinois",1096,17,031,661000
"Census Tract 6611, Cook County, Illinois",1313,17,031,661100
"Census Tract 6701, Cook County, Illinois",1007,17,031,670100
"Census Tract 6702, Cook County, Illinois",872,17,031,670200
"Census Tract 6703, Cook County, Illinois",717,17,031,670300
"Census Tract 6704, Cook County, Illinois",969,17,031,670400
"Census Tract 6705, Cook County, Illinois",1001,17,031,670500
"Census Tract 6706, Cook County, Illinois",1146,17,031,670600
"Census Tract 6707, Cook County, Illinois",1056,17,031,670700
"Census Tract 6708, Cook County, Illinois",829,17,031,670800
"Census Tract 6709, Cook County, Illinois",1137,17,031,670900
"Census Tract 6711, Cook County, Illinois",892,17,031,671100
"Census Tract 6712, Cook County, Illinois",952,17,031,671200
"Census Tract 6713, Cook County, Illinois",923,17,031,671300
"Census Tract 6714, Cook County, Illinois",976,17,031,671400
"Census Tract 6715, Cook County, Illinois",796,17,031,671500
"Census Tract 6716, Cook County, Illinois",877,17,031,671600
"Census Tract 6718, Cook County, Illinois",1125,17,031,671800
"Census Tract 6719, Cook County, Illinois",996,17,031,671900
"Census Tract 6720, Cook County, Illinois",1262,17,031,672000
"Census Tract 6805, Cook County, Illinois",969,17,031,680500
"Census Tract 6806, Cook County, Illinois",1118,17,031,680600
"Census Tract 6809, Cook County, Illinois",892,17,031,680900
"Census Tract 6810, Cook County, Illinois",795,17,031,681000
"Census Tract 6811, Cook County, Illinois",900,17,031,681100
"Census Tract 6812, Cook County, Illinois",822,17,031,681200
"Census Tract 6813, Cook County, Illinois",1113,17,031,681300
"Census Tract 6814, Cook County, Illinois",1270,17,031,681400
"Census Tract 6903, Cook County, Illinois",927,17,031,690300
"Census Tract 6904, Cook County, Illinois",999,17,031,690400
"Census Tract 6905, Cook County, Illinois",837,17,031,690500
"Census Tract 6909, Cook County, Illinois",897,17,031,690900
"Census Tract 6910, Cook County, Illinois",1105,17,031,691000
"Census Tract 6911, Cook County, Illinois",863,17,031,691100
"Census Tract 6912, Cook County, Illinois",1092,17,031,691200
"Census Tract 6913, Cook County, Illinois",994,17,031,691300
"Census Tract 6914, Cook County, Illinois",1091,17,031,691400
"Census Tract 6915, Cook County, Illinois",964,17,031,691500
"Census Tract 7001, Cook County, Illinois",1507,17,031,700100
"Census Tract 7002, Cook County, Illinois",1450,17,031,700200
"Census Tract 7003.01, Cook County, Illinois",1330,17,031,700301
"Census Tract 7003.02, Cook County, Illinois",1570,17,031,700302
"Census Tract 7004.01, Cook County, Illinois",1265,17,031,700401
"Census Tract 7004.02, Cook County, Illinois",1831,17,031,700402
"Census Tract 7005.01, Cook County, Illinois",861,17,031,700501
"Census Tract 7005.02, Cook County, Illinois",1388,17,031,700502
"Census Tract 7101, Cook County, Illinois",837,17,031,710100
"Census Tract 7102, Cook County, Illinois",955,17,031,710200
"Census Tract 7103, Cook County, Illinois",888,17,031,710300
"Census Tract 7104, Cook County, Illinois",1125,17,031,710400
"Census Tract 7105, Cook County, Illinois",908,17,031,710500
"Census Tract 7106, Cook County, Illinois",898,17,031,710600
"Census Tract 7107, Cook County, Illinois",1098,17,031,710700
"Census Tract 7108, Cook County, Illinois",1044,17,031,710800
"Census Tract 7109, Cook County, Illinois",922,17,031,710900
"Census Tract 7110, Cook County, Illinois",875,17,031,711000
"Census Tract 7111, Cook County, Illinois",775,17,031,711100
"Census Tract 7112, Cook County, Illinois",1228,17,031,711200
"Census Tract 7113, Cook County, Illinois",1014,17,031,711300
"Census Tract 7114, Cook County, Illinois",921,17,031,711400
"Census Tract 7115, Cook County, Illinois",1406,17,031,711500
"Census Tract 7201, Cook County, Illinois",-666666666,17,031,720100
"Census Tract 7202, Cook County, Illinois",-666666666,17,031,720200
"Census Tract 7203, Cook County, Illinois",1348,17,031,720300
"Census Tract 7204, Cook County, Illinois",1844,17,031,720400
"Census Tract 7205, Cook County, Illinois",994,17,031,720500
"Census Tract 7206, Cook County, Illinois",1450,17,031,720600
"Census Tract 7207, Cook County, Illinois",1011,17,031,720700
"Census Tract 7301, Cook County, Illinois",1534,17,031,730100
"Census Tract 7302.01, Cook County, Illinois",984,17,031,730201
"Census Tract 7302.02, Cook County, Illinois",1465,17,031,730202
"Census Tract 7303, Cook County, Illinois",1100,17,031,730300
"Census Tract 7304, Cook County, Illinois",1554,17,031,730400
"Census Tract 7305, Cook County, Illinois",1072,17,031,730500
"Census Tract 7306, Cook County, Illinois",1158,17,031,730600
"Census Tract 7307, Cook County, Illinois",1341,17,031,730700
"Census Tract 7401, Cook County, Illinois",1008,17,031,740100
"Census Tract 7402, Cook County, Illinois",-666666666,17,031,740200
"Census Tract 7403, Cook County, Illinois",1432,17,031,740300
"Census Tract 7404, Cook County, Illinois",1191,17,031,740400
"Census Tract 7501, Cook County, Illinois",1534,17,031,750100
"Census Tract 7502, Cook County, Illinois",1265,17,031,750200
"Census Tract 7503, Cook County, Illinois",1181,17,031,750300
"Census Tract 7504, Cook County, Illinois",1186,17,031,750400
"Census Tract 7505, Cook County, Illinois",1823,17,031,750500
"Census Tract 7506, Cook County, Illinois",1375,17,031,750600
"Census Tract 7608.01, Cook County, Illinois",1460,17,031,760801
"Census Tract 7608.02, Cook County, Illinois",1270,17,031,760802
"Census Tract 7608.03, Cook County, Illinois",1335,17,031,760803
"Census Tract 7702.01, Cook County, Illinois",1423,17,031,770201
"Census Tract 7702.02, Cook County, Illinois",1708,17,031,770202
"Census Tract 7703, Cook County, Illinois",1745,17,031,770300
"Census Tract 7704, Cook County, Illinois",1515,17,031,770400
"Census Tract 7705, Cook County, Illinois",1081,17,031,770500
"Census Tract 7706.01, Cook County, Illinois",-666666666,17,031,770601
"Census Tract 7706.02, Cook County, Illinois",1157,17,031,770602
"Census Tract 7707, Cook County, Illinois",1102,17,031,770700
"Census Tract 7708, Cook County, Illinois",1273,17,031,770800
"Census Tract 7709.01, Cook County, Illinois",1516,17,031,770901
"Census Tract 7709.02, Cook County, Illinois",1495,17,031,770902
"Census Tract 8001, Cook County, Illinois",-666666666,17,031,800100
"Census Tract 8002, Cook County, Illinois",-666666666,17,031,800200
"Census Tract 8003, Cook County, Illinois",1688,17,031,800300
"Census Tract 8004, Cook County, Illinois",3501,17,031,800400
"Census Tract 8005, Cook County, Illinois",2102,17,031,800500
"Census Tract 8006, Cook County, Illinois",3501,17,031,800600
"Census Tract 8007, Cook County, Illinois",2902,17,031,800700
"Census Tract 8008, Cook County, Illinois",2782,17,031,800800
"Census Tract 8009, Cook County, Illinois",3158,17,031,800900
"Census Tract 8010, Cook County, Illinois",2542,17,031,801000
"Census Tract 8011, Cook County, Illinois",1973,17,031,801100
"Census Tract 8012, Cook County, Illinois",3501,17,031,801200
"Census Tract 8013, Cook County, Illinois",1547,17,031,801300
"Census Tract 8014, Cook County, Illinois",2545,17,031,801400
"Census Tract 8015, Cook County, Illinois",2173,17,031,801500
"Census Tract 8016.01, Cook County, Illinois",2218,17,031,801601
"Census Tract 8016.03, Cook County, Illinois",1849,17,031,801603
"Census Tract 8016.05, Cook County, Illinois",-666666666,17,031,801605
"Census Tract 8016.06, Cook County, Illinois",2331,17,031,801606
"Census Tract 8016.07, Cook County, Illinois",1624,17,031,801607
"Census Tract 8016.08, Cook County, Illinois",2721,17,031,801608
"Census Tract 8017.01, Cook County, Illinois",1475,17,031,801701
"Census Tract 8017.02, Cook County, Illinois",3501,17,031,801702
"Census Tract 8018, Cook County, Illinois",2432,17,031,801800
"Census Tract 8019.01, Cook County, Illinois",2432,17,031,801901
"Census Tract 8019.02, Cook County, Illinois",3348,17,031,801902
"Census Tract 8020.02, Cook County, Illinois",1465,17,031,802002
"Census Tract 8020.03, Cook County, Illinois",1696,17,031,802003
"Census Tract 8020.04, Cook County, Illinois",1349,17,031,802004
"Census Tract 8021, Cook County, Illinois",1641,17,031,802100
"Census Tract 8022, Cook County, Illinois",2753,17,031,802200
"Census Tract 8023, Cook County, Illinois",2670,17,031,802300
"Census Tract 8024.02, Cook County, Illinois",1665,17,031,802402
"Census Tract 8024.03, Cook County, Illinois",1737,17,031,802403
"Census Tract 8024.04, Cook County, Illinois",1493,17,031,802404
"Census Tract 8025.03, Cook County, Illinois",1786,17,031,802503
"Census Tract 8025.04, Cook County, Illinois",1814,17,031,802504
"Census Tract 8025.05, Cook County, Illinois",1230,17,031,802505
"Census Tract 8025.06, Cook County, Illinois",1460,17,031,802506
"Census Tract 8026.05, Cook County, Illinois",1808,17,031,802605
"Census Tract 8026.07, Cook County, Illinois",1196,17,031,802607
"Census Tract 8026.08, Cook County, Illinois",2259,17,031,802608
"Census Tract 8026.09, Cook County, Illinois",1401,17,031,802609
"Census Tract 8026.10, Cook County, Illinois",1460,17,031,802610
"Census Tract 8027.01, Cook County, Illinois",1185,17,031,802701
"Census Tract 8027.02, Cook County, Illinois",986,17,031,802702
"Census Tract 8028.01, Cook County, Illinois",1768,17,031,802801
"Census Tract 8028.02, Cook County, Illinois",2276,17,031,802802
"Census Tract 8029, Cook County, Illinois",2366,17,031,802900
"Census Tract 8030.05, Cook County, Illinois",1640,17,031,803005
"Census Tract 8030.07, Cook County, Illinois",1786,17,031,803007
"Census Tract 8030.08, Cook County, Illinois",1415,17,031,803008
"Census Tract 8030.10, Cook County, Illinois",1869,17,031,803010
"Census Tract 8030.12, Cook County, Illinois",1605,17,031,803012
"Census Tract 8030.13, Cook County, Illinois",1666,17,031,803013
"Census Tract 8030.14, Cook County, Illinois",1236,17,031,803014
"Census Tract 8030.15, Cook County, Illinois",1192,17,031,803015
"Census Tract 8030.16, Cook County, Illinois",1793,17,031,803016
"Census Tract 8030.17, Cook County, Illinois",1725,17,031,803017
"Census Tract 8031, Cook County, Illinois",2738,17,031,803100
"Census Tract 8032, Cook County, Illinois",1823,17,031,803200
"Census Tract 8033, Cook County, Illinois",1899,17,031,803300
"Census Tract 8034, Cook County, Illinois",1690,17,031,803400
"Census Tract 8035, Cook County, Illinois",2442,17,031,803500
"Census Tract 8036.03, Cook County, Illinois",2336,17,031,803603
"Census Tract 8036.04, Cook County, Illinois",1349,17,031,803604
"Census Tract 8036.05, Cook County, Illinois",1242,17,031,803605
"Census Tract 8036.07, Cook County, Illinois",1975,17,031,803607
"Census Tract 8036.08, Cook County, Illinois",1808,17,031,803608
"Census Tract 8036.11, Cook County, Illinois",1182,17,031,803611
"Census Tract 8036.12, Cook County, Illinois",1392,17,031,803612
"Census Tract 8036.13, Cook County, Illinois",1134,17,031,803613
"Census Tract 8036.14, Cook County, Illinois",1192,17,031,803614
"Census Tract 8036.15, Cook County, Illinois",1254,17,031,803615
"Census Tract 8036.16, Cook County, Illinois",1446,17,031,803616
"Census Tract 8037.01, Cook County, Illinois",1818,17,031,803701
"Census Tract 8037.02, Cook County, Illinois",1919,17,031,803702
"Census Tract 8038, Cook County, Illinois",2228,17,031,803800
"Census Tract 8039.01, Cook County, Illinois",2027,17,031,803901
"Census Tract 8039.02, Cook County, Illinois",1917,17,031,803902
"Census Tract 8040, Cook County, Illinois",1794,17,031,804000
"Census Tract 8041.02, Cook County, Illinois",3108,17,031,804102
"Census Tract 8041.04, Cook County, Illinois",2469,17,031,804104
"Census Tract 8041.05, Cook County, Illinois",-666666666,17,031,804105
"Census Tract 8041.06, Cook County, Illinois",2233,17,031,804106
"Census Tract 8041.08, Cook County, Illinois",1668,17,031,804108
"Census Tract 8041.09, Cook County, Illinois",1107,17,031,804109
"Census Tract 8042.02, Cook County, Illinois",2054,17,031,804202
"Census Tract 8042.03, Cook County, Illinois",-666666666,17,031,804203
"Census Tract 8042.04, Cook County, Illinois",2553,17,031,804204
"Census Tract 8043.05, Cook County, Illinois",1815,17,031,804305
"Census Tract 8043.06, Cook County, Illinois",1867,17,031,804306
"Census Tract 8043.08, Cook County, Illinois",1827,17,031,804308
"Census Tract 8043.09, Cook County, Illinois",1604,17,031,804309
"Census Tract 8043.12, Cook County, Illinois",-666666666,17,031,804312
"Census Tract 8043.13, Cook County, Illinois",2055,17,031,804313
"Census Tract 8043.14, Cook County, Illinois",-666666666,17,031,804314
"Census Tract 8043.15, Cook County, Illinois",2085,17,031,804315
"Census Tract 8043.16, Cook County, Illinois",1849,17,031,804316
"Census Tract 8044.03, Cook County, Illinois",1303,17,031,804403
"Census Tract 8044.04, Cook County, Illinois",1770,17,031,804404
"Census Tract 8044.05, Cook County, Illinois",1098,17,031,804405
"Census Tract 8044.06, Cook County, Illinois",1276,17,031,804406
"Census Tract 8045.05, Cook County, Illinois",1467,17,031,804505
"Census Tract 8045.06, Cook County, Illinois",2952,17,031,804506
"Census Tract 8045.08, Cook County, Illinois",1245,17,031,804508
"Census Tract 8045.09, Cook County, Illinois",1411,17,031,804509
"Census Tract 8045.10, Cook County, Illinois",1264,17,031,804510
"Census Tract 8045.11, Cook County, Illinois",1222,17,031,804511
"Census Tract 8045.12, Cook County, Illinois",-666666666,17,031,804512
"Census Tract 8045.13, Cook County, Illinois",2632,17,031,804513
"Census Tract 8045.14, Cook County, Illinois",2428,17,031,804514
"Census Tract 8046.03, Cook County, Illinois",1588,17,031,804603
"Census Tract 8046.06, Cook County, Illinois",1765,17,031,804606
"Census Tract 8046.07, Cook County, Illinois",1660,17,031,804607
"Census Tract 8046.08, Cook County, Illinois",2140,17,031,804608
"Census Tract 8046.09, Cook County, Illinois",1867,17,031,804609
"Census Tract 8046.10, Cook County, Illinois",1863,17,031,804610
"Census Tract 8046.11, Cook County, Illinois",1623,17,031,804611
"Census Tract 8047.01, Cook County, Illinois",1675,17,031,804701
"Census Tract 8047.05, Cook County, Illinois",1602,17,031,804705
"Census Tract 8047.06, Cook County, Illinois",1972,17,031,804706
"Census Tract 8047.09, Cook County, Illinois",1643,17,031,804709
"Census Tract 8047.10, Cook County, Illinois",1470,17,031,804710
"Census Tract 8047.11, Cook County, Illinois",1475,17,031,804711
"Census Tract 8047.12, Cook County, Illinois",1866,17,031,804712
"Census Tract 8047.13, Cook County, Illinois",1641,17,031,804713
"Census Tract 8047.14, Cook County, Illinois",1676,17,031,804714
"Census Tract 8047.15, Cook County, Illinois",1332,17,031,804715
"Census Tract 8047.16, Cook County, Illinois",1819,17,031,804716
"Census Tract 8048.03, Cook County, Illinois",1478,17,031,804803
"Census Tract 8048.04, Cook County, Illinois",1706,17,031,804804
"Census Tract 8048.05, Cook County, Illinois",1826,17,031,804805
"Census Tract 8048.06, Cook County, Illinois",1707,17,031,804806
"Census Tract 8048.07, Cook County, Illinois",1451,17,031,804807
"Census Tract 8048.08, Cook County, Illinois",-666666666,17,031,804808
"Census Tract 8048.09, Cook County, Illinois",1940,17,031,804809
"Census Tract 8048.10, Cook County, Illinois",1242,17,031,804810
"Census Tract 8049.01, Cook County, Illinois",1508,17,031,804901
"Census Tract 8049.02, Cook County, Illinois",1810,17,031,804902
"Census Tract 8050.01, Cook County, Illinois",2194,17,031,805001
"Census Tract 8050.02, Cook County, Illinois",1232,17,031,805002
"Census Tract 8051.05, Cook County, Illinois",1659,17,031,805105
"Census Tract 8051.06, Cook County, Illinois",1468,17,031,805106
"Census Tract 8051.07, Cook County, Illinois",1395,17,031,805107
"Census Tract 8051.08, Cook County, Illinois",1386,17,031,805108
"Census Tract 8051.09, Cook County, Illinois",1558,17,031,805109
"Census Tract 8051.10, Cook County, Illinois",2320,17,031,805110
"Census Tract 8051.11, Cook County, Illinois",1230,17,031,805111
"Census Tract 8051.12, Cook County, Illinois",1591,17,031,805112
"Census Tract 8052.01, Cook County, Illinois",1917,17,031,805201
"Census Tract 8052.02, Cook County, Illinois",1803,17,031,805202
"Census Tract 8053.01, Cook County, Illinois",1177,17,031,805301
"Census Tract 8053.02, Cook County, Illinois",2154,17,031,805302
"Census Tract 8054.01, Cook County, Illinois",1290,17,031,805401
"Census Tract 8054.02, Cook County, Illinois",1821,17,031,805402
"Census Tract 8055.01, Cook County, Illinois",2300,17,031,805501
"Census Tract 8055.02, Cook County, Illinois",2077,17,031,805502
"Census Tract 8056, Cook County, Illinois",-666666666,17,031,805600
"Census Tract 8057.01, Cook County, Illinois",1982,17,031,805701
"Census Tract 8057.02, Cook County, Illinois",2698,17,031,805702
"Census Tract 8058.01, Cook County, Illinois",2250,17,031,805801
"Census Tract 8058.02, Cook County, Illinois",1381,17,031,805802
"Census Tract 8059.01, Cook County, Illinois",1955,17,031,805901
"Census Tract 8059.02, Cook County, Illinois",1746,17,031,805902
"Census Tract 8060.01, Cook County, Illinois",1237,17,031,806001
"Census Tract 8060.02, Cook County, Illinois",1353,17,031,806002
"Census Tract 8060.04, Cook County, Illinois",1286,17,031,806004
"Census Tract 8060.05, Cook County, Illinois",1637,17,031,806005
"Census Tract 8060.06, Cook County, Illinois",1486,17,031,806006
"Census Tract 8061.02, Cook County, Illinois",1807,17,031,806102
"Census Tract 8061.03, Cook County, Illinois",1190,17,031,806103
"Census Tract 8061.04, Cook County, Illinois",1118,17,031,806104
"Census Tract 8062.01, Cook County, Illinois",1490,17,031,806201
"Census Tract 8062.02, Cook County, Illinois",1237,17,031,806202
"Census Tract 8063, Cook County, Illinois",1115,17,031,806300
"Census Tract 8064, Cook County, Illinois",1434,17,031,806400
"Census Tract 8065.01, Cook County, Illinois",1490,17,031,806501
"Census Tract 8065.02, Cook County, Illinois",1288,17,031,806502
"Census Tract 8066, Cook County, Illinois",986,17,031,806600
"Census Tract 8067, Cook County, Illinois",-666666666,17,031,806700
"Census Tract 8068.01, Cook County, Illinois",1787,17,031,806801
"Census Tract 8068.02, Cook County, Illinois",1490,17,031,806802
"Census Tract 8069, Cook County, Illinois",2051,17,031,806900
"Census Tract 8070, Cook County, Illinois",1234,17,031,807000
"Census Tract 8071, Cook County, Illinois",2489,17,031,807100
"Census Tract 8072, Cook County, Illinois",1498,17,031,807200
"Census Tract 8073, Cook County, Illinois",1455,17,031,807300
"Census Tract 8074, Cook County, Illinois",1221,17,031,807400
"Census Tract 8075, Cook County, Illinois",1920,17,031,807500
"Census Tract 8076, Cook County, Illinois",1956,17,031,807600
"Census Tract 8077, Cook County, Illinois",1229,17,031,807700
"Census Tract 8078, Cook County, Illinois",2356,17,031,807800
"Census Tract 8079, Cook County, Illinois",2997,17,031,807900
"Census Tract 8080.01, Cook County, Illinois",1958,17,031,808001
"Census Tract 8080.02, Cook County, Illinois",3501,17,031,808002
"Census Tract 8081, Cook County, Illinois",1755,17,031,808100
"Census Tract 8082, Cook County, Illinois",1531,17,031,808200
"Census Tract 8083.01, Cook County, Illinois",2289,17,031,808301
"Census Tract 8083.02, Cook County, Illinois",2237,17,031,808302
"Census Tract 8084, Cook County, Illinois",1931,17,031,808400
"Census Tract 8085, Cook County, Illinois",2276,17,031,808500
"Census Tract 8086, Cook County, Illinois",2464,17,031,808600
"Census Tract 8087.02, Cook County, Illinois",-666666666,17,031,808702
"Census Tract 8088, Cook County, Illinois",1986,17,031,808800
"Census Tract 8089, Cook County, Illinois",1962,17,031,808900
"Census Tract 8090, Cook County, Illinois",3501,17,031,809000
"Census Tract 8091, Cook County, Illinois",2220,17,031,809100
"Census Tract 8092, Cook County, Illinois",1240,17,031,809200
"Census Tract 8093, Cook County, Illinois",1942,17,031,809300
"Census Tract 8094.01, Cook County, Illinois",1846,17,031,809401
"Census Tract 8094.02, Cook County, Illinois",2498,17,031,809402
"Census Tract 8095, Cook County, Illinois",2278,17,031,809500
"Census Tract 8096, Cook County, Illinois",1818,17,031,809600
"Census Tract 8097, Cook County, Illinois",3501,17,031,809700
"Census Tract 8098, Cook County, Illinois",1371,17,031,809800
"Census Tract 8099, Cook County, Illinois",1816,17,031,809900
"Census Tract 8100, Cook County, Illinois",1994,17,031,810000
"Census Tract 8101, Cook County, Illinois",1586,17,031,810100
"Census Tract 8102, Cook County, Illinois",1615,17,031,810200
"Census Tract 8103.01, Cook County, Illinois",1630,17,031,810301
"Census Tract 8103.02, Cook County, Illinois",1730,17,031,810302
"Census Tract 8104, Cook County, Illinois",1704,17,031,810400
"Census Tract 8105.01, Cook County, Illinois",2174,17,031,810501
