NAME,S1501_C01_059E,state,county,tract
"Census Tract 802.02, Cook County, Illinois",105714,17,031,080202
"Census Tract 803, Cook County, Illinois",101942,17,031,080300
"Census Tract 804, Cook County, Illinois",79824,17,031,080400
"Census Tract 810, Cook County, Illinois",64063,17,031,081000
"Census Tract 811, Cook County, Illinois",83131,17,031,081100
"Census Tract 812.01, Cook County, Illinois",99097,17,031,081201
"Census Tract 812.02, Cook County, Illinois",101161,17,031,081202
"Census Tract 813, Cook County, Illinois",92788,17,031,081300
"Census Tract 814.01, Cook County, Illinois",82614,17,031,081401
"Census Tract 814.02, Cook County, Illinois",102399,17,031,081402
"Census Tract 814.03, Cook County, Illinois",95529,17,031,081403
"Census Tract 815, Cook County, Illinois",108761,17,031,081500
"Census Tract 816, Cook County, Illinois",104678,17,031,081600
"Census Tract 817, Cook County, Illinois",97417,17,031,081700
"Census Tract 818, Cook County, Illinois",106959,17,031,081800
"Census Tract 819, Cook County, Illinois",106071,17,031,081900
"Census Tract 901, Cook County, Illinois",70619,17,031,090100
"Census Tract 902, Cook County, Illinois",72239,17,031,090200
"Census Tract 903, Cook County, Illinois",60813,17,031,090300
"Census Tract 1001, Cook County, Illinois",54144,17,031,100100
"Census Tract 1002, Cook County, Illinois",77138,17,031,100200
"Census Tract 1003, Cook County, Illinois",72206,17,031,100300
"Census Tract 1004, Cook County, Illinois",81250,17,031,100400
"Census Tract 1005, Cook County, Illinois",63672,17,031,100500
"Census Tract 1006, Cook County, Illinois",43883,17,031,100600
"Census Tract 1007, Cook County, Illinois",68958,17,031,100700
"Census Tract 1101, Cook County, Illinois",52824,17,031,110100
"Census Tract 1102, Cook County, Illinois",49531,17,031,110200
"Census Tract 1103, Cook County, Illinois",56170,17,031,110300
"Census Tract 1104, Cook County, Illinois",53306,17,031,110400
"Census Tract 1105.01, Cook County, Illinois",51536,17,031,110501
"Census Tract 1105.02, Cook County, Illinois",47652,17,031,110502
"Census Tract 1201, Cook County, Illinois",82534,17,031,120100
"Census Tract 1202, Cook County, Illinois",71379,17,031,120200
"Census Tract 1203, Cook County, Illinois",79095,17,031,120300
"Census Tract 1204, Cook County, Illinois",57909,17,031,120400
"Census Tract 1301, Cook County, Illinois",50479,17,031,130100
"Census Tract 1302, Cook County, Illinois",50417,17,031,130200
"Census Tract 1303, Cook County, Illinois",41170,17,031,130300
"Census Tract 1401, Cook County, Illinois",50995,17,031,140100
"Census Tract 1402, Cook County, Illinois",36111,17,031,140200
"Census Tract 1403.01, Cook County, Illinois",26318,17,031,140301
"Census Tract 1403.02, Cook County, Illinois",45198,17,031,140302
"Census Tract 1404, Cook County, Illinois",56377,17,031,140400
"Census Tract 1405, Cook County, Illinois",40598,17,031,140500
"Census Tract 1406.01, Cook County, Illinois",35923,17,031,140601
"Census Tract 1406.02, Cook County, Illinois",34710,17,031,140602
"Census Tract 1407.01, Cook County, Illinois",34152,17,031,140701
"Census Tract 1407.02, Cook County, Illinois",35093,17,031,140702
"Census Tract 1408, Cook County, Illinois",50687,17,031,140800
"Census Tract 1502, Cook County, Illinois",48707,17,031,150200
"Census Tract 1503, Cook County, Illinois",55814,17,031,150300
"Census Tract 1504.01, Cook County, Illinois",47380,17,031,150401
"Census Tract 1504.02, Cook County, Illinois",47292,17,031,150402
"Census Tract 1505.01, Cook County, Illinois",54920,17,031,150501
"Census Tract 1505.02, Cook County, Illinois",48341,17,031,150502
"Census Tract 1506, Cook County, Illinois",44133,17,031,150600
"Census Tract 1507, Cook County, Illinois",43422,17,031,150700
"Census Tract 1508, Cook County, Illinois",37331,17,031,150800
