NAME,S1501_C01_059E,state,county,tract
"Census Tract 8315, Cook County, Illinois",38889,17,031,831500
"Census Tract 8312, Cook County, Illinois",25320,17,031,831200
"Census Tract 8313, Cook County, Illinois",31695,17,031,831300
"Census Tract 8314, Cook County, Illinois",27554,17,031,831400
"Census Tract 8316, Cook County, Illinois",30736,17,031,831600
"Census Tract 8317, Cook County, Illinois",34632,17,031,831700
"Census Tract 8318, Cook County, Illinois",36694,17,031,831800
"Census Tract 8319, Cook County, Illinois",73085,17,031,831900
"Census Tract 8320, Cook County, Illinois",73281,17,031,832000
"Census Tract 8321, Cook County, Illinois",62352,17,031,832100
"Census Tract 8322, Cook County, Illinois",73147,17,031,832200
"Census Tract 8323, Cook County, Illinois",68750,17,031,832300
"Census Tract 8324, Cook County, Illinois",64654,17,031,832400
"Census Tract 8325, Cook County, Illinois",94904,17,031,832500
"Census Tract 8273, Cook County, Illinois",21275,17,031,827300
"Census Tract 8257, Cook County, Illinois",34525,17,031,825700
"Census Tract 8258.03, Cook County, Illinois",41675,17,031,825803
"Census Tract 8263.03, Cook County, Illinois",31384,17,031,826303
"Census Tract 8285.03, Cook County, Illinois",32452,17,031,828503
"Census Tract 6404, Cook County, Illinois",33281,17,031,640400
"Census Tract 6604, Cook County, Illinois",27296,17,031,660400
"Census Tract 6608, Cook County, Illinois",25452,17,031,660800
"Census Tract 6713, Cook County, Illinois",21772,17,031,671300
"Census Tract 8253.02, Cook County, Illinois",43412,17,031,825302
"Census Tract 8265, Cook County, Illinois",31865,17,031,826500
"Census Tract 8267, Cook County, Illinois",34750,17,031,826700
"Census Tract 8271, Cook County, Illinois",28661,17,031,827100
"Census Tract 8280, Cook County, Illinois",35795,17,031,828000
"Census Tract 8282.02, Cook County, Illinois",42121,17,031,828202
"Census Tract 8293.02, Cook County, Illinois",29269,17,031,829302
"Census Tract 8044.06, Cook County, Illinois",35278,17,031,804406
"Census Tract 8045.06, Cook County, Illinois",58835,17,031,804506
"Census Tract 8045.07, Cook County, Illinois",63595,17,031,804507
"Census Tract 8045.08, Cook County, Illinois",31280,17,031,804508
"Census Tract 8045.09, Cook County, Illinois",40178,17,031,804509
"Census Tract 8045.10, Cook County, Illinois",33443,17,031,804510
"Census Tract 8045.11, Cook County, Illinois",32083,17,031,804511
"Census Tract 8046.08, Cook County, Illinois",53766,17,031,804608
"Census Tract 8046.09, Cook County, Illinois",63319,17,031,804609
"Census Tract 8046.10, Cook County, Illinois",57100,17,031,804610
"Census Tract 8046.11, Cook County, Illinois",57289,17,031,804611
"Census Tract 8047.13, Cook County, Illinois",69643,17,031,804713
"Census Tract 8047.14, Cook County, Illinois",52025,17,031,804714
"Census Tract 8047.15, Cook County, Illinois",35250,17,031,804715
"Census Tract 8047.16, Cook County, Illinois",48017,17,031,804716
"Census Tract 8061.03, Cook County, Illinois",51541,17,031,806103
"Census Tract 8061.04, Cook County, Illinois",34764,17,031,806104
"Census Tract 8062.01, Cook County, Illinois",44680,17,031,806201
"Census Tract 8062.02, Cook County, Illinois",40555,17,031,806202
"Census Tract 8123.01, Cook County, Illinois",69224,17,031,812301
"Census Tract 8123.02, Cook County, Illinois",66696,17,031,812302
"Census Tract 8128.01, Cook County, Illinois",56250,17,031,812801
"Census Tract 8128.02, Cook County, Illinois",53611,17,031,812802
"Census Tract 8133.01, Cook County, Illinois",31144,17,031,813301
