NAME,S1902_C03_019E,state,county,tract
"Census Tract 3017.02, Cook County, Illinois",19017,17,031,301702
"Census Tract 3018.01, Cook County, Illinois",15075,17,031,301801
"Census Tract 3018.02, Cook County, Illinois",14917,17,031,301802
"Census Tract 3018.03, Cook County, Illinois",17963,17,031,301803
"Census Tract 3102, Cook County, Illinois",46032,17,031,310200
"Census Tract 3103, Cook County, Illinois",31004,17,031,310300
"Census Tract 3104, Cook County, Illinois",44642,17,031,310400
"Census Tract 3105, Cook County, Illinois",23640,17,031,310500
"Census Tract 3106, Cook County, Illinois",35247,17,031,310600
"Census Tract 3107, Cook County, Illinois",25316,17,031,310700
"Census Tract 3108, Cook County, Illinois",30806,17,031,310800
"Census Tract 3109, Cook County, Illinois",26156,17,031,310900
"Census Tract 3201.01, Cook County, Illinois",130261,17,031,320101
"Census Tract 3201.02, Cook County, Illinois",112456,17,031,320102
"Census Tract 3204, Cook County, Illinois",62798,17,031,320400
"Census Tract 3206, Cook County, Illinois",77840,17,031,320600
"Census Tract 3301.01, Cook County, Illinois",111913,17,031,330101
"Census Tract 3301.02, Cook County, Illinois",96207,17,031,330102
"Census Tract 3301.03, Cook County, Illinois",75155,17,031,330103
"Census Tract 3302, Cook County, Illinois",73525,17,031,330200
"Census Tract 3403, Cook County, Illinois",20910,17,031,340300
"Census Tract 3404, Cook County, Illinois",25613,17,031,340400
"Census Tract 3405, Cook County, Illinois",30510,17,031,340500
"Census Tract 3406, Cook County, Illinois",9005,17,031,340600
"Census Tract 3501, Cook County, Illinois",45837,17,031,350100
"Census Tract 3504, Cook County, Illinois",10207,17,031,350400
"Census Tract 3510, Cook County, Illinois",42143,17,031,351000
"Census Tract 3511, Cook County, Illinois",10747,17,031,351100
"Census Tract 3514, Cook County, Illinois",18668,17,031,351400
"Census Tract 3515, Cook County, Illinois",26928,17,031,351500
"Census Tract 3602, Cook County, Illinois",18441,17,031,360200
"Census Tract 3801, Cook County, Illinois",32247,17,031,380100
"Census Tract 3802, Cook County, Illinois",43024,17,031,380200
"Census Tract 3806, Cook County, Illinois",25443,17,031,380600
"Census Tract 3812, Cook County, Illinois",29192,17,031,381200
"Census Tract 3814, Cook County, Illinois",21867,17,031,381400
"Census Tract 8241.16, Cook County, Illinois",37717,17,031,824116
"Census Tract 8241.19, Cook County, Illinois",47891,17,031,824119
"Census Tract 8241.21, Cook County, Illinois",35709,17,031,824121
"Census Tract 8241.22, Cook County, Illinois",55692,17,031,824122
"Census Tract 8241.23, Cook County, Illinois",35677,17,031,824123
"Census Tract 8241.24, Cook County, Illinois",32896,17,031,824124
"Census Tract 8241.25, Cook County, Illinois",35863,17,031,824125
"Census Tract 8241.26, Cook County, Illinois",47056,17,031,824126
"Census Tract 8241.27, Cook County, Illinois",42039,17,031,824127
"Census Tract 8241.28, Cook County, Illinois",44760,17,031,824128
"Census Tract 8241.29, Cook County, Illinois",51061,17,031,824129
"Census Tract 8243, Cook County, Illinois",16606,17,031,824300
"Census Tract 8244, Cook County, Illinois",21877,17,031,824400
"Census Tract 8245.03, Cook County, Illinois",37970,17,031,824503
"Census Tract 8245.05, Cook County, Illinois",30825,17,031,824505
"Census Tract 8245.07, Cook County, Illinois",37900,17,031,824507
"Census Tract 8245.08, Cook County, Illinois",38476,17,031,824508
"Census Tract 8245.09, Cook County, Illinois",33704,17,031,824509
"Census Tract 8246.01, Cook County, Illinois",34965,17,031,824601
"Census Tract 8246.02, Cook County, Illinois",35087,17,031,824602
"Census Tract 8247.01, Cook County, Illinois",28921,17,031,824701
"Census Tract 8247.02, Cook County, Illinois",29781,17,031,824702
"Census Tract 8248, Cook County, Illinois",18527,17,031,824800
"Census Tract 8249, Cook County, Illinois",21686,17,031,824900
"Census Tract 8250, Cook County, Illinois",33534,17,031,825000
"Census Tract 8252, Cook County, Illinois",29105,17,031,825200
"Census Tract 8253.02, Cook County, Illinois",39481,17,031,825302
"Census Tract 8253.03, Cook County, Illinois",34231,17,031,825303
"Census Tract 8253.04, Cook County, Illinois",37118,17,031,825304
"Census Tract 8254, Cook County, Illinois",36680,17,031,825400
"Census Tract 8255.01, Cook County, Illinois",28121,17,031,825501
"Census Tract 8255.03, Cook County, Illinois",23750,17,031,825503
"Census Tract 8255.04, Cook County, Illinois",29411,17,031,825504
"Census Tract 8255.05, Cook County, Illinois",23523,17,031,825505
"Census Tract 8256, Cook County, Illinois",20008,17,031,825600
"Census Tract 8257, Cook County, Illinois",24430,17,031,825700
"Census Tract 8258.01, Cook County, Illinois",22395,17,031,825801
"Census Tract 8241.15, Cook County, Illinois",31749,17,031,824115
"Census Tract 8258.02, Cook County, Illinois",25380,17,031,825802
"Census Tract 8258.03, Cook County, Illinois",26890,17,031,825803
"Census Tract 8259, Cook County, Illinois",22378,17,031,825900
"Census Tract 8260, Cook County, Illinois",19722,17,031,826000
"Census Tract 8261, Cook County, Illinois",21709,17,031,826100
"Census Tract 8262.01, Cook County, Illinois",32451,17,031,826201
"Census Tract 8262.02, Cook County, Illinois",19514,17,031,826202
"Census Tract 8263.01, Cook County, Illinois",25064,17,031,826301
"Census Tract 3815, Cook County, Illinois",25692,17,031,381500
"Census Tract 3817, Cook County, Illinois",-666666666,17,031,381700
"Census Tract 3818, Cook County, Illinois",31557,17,031,381800
"Census Tract 3819, Cook County, Illinois",29933,17,031,381900
"Census Tract 3901, Cook County, Illinois",43147,17,031,390100
"Census Tract 3902, Cook County, Illinois",53741,17,031,390200
"Census Tract 3903, Cook County, Illinois",28311,17,031,390300
"Census Tract 3904, Cook County, Illinois",36943,17,031,390400
"Census Tract 3905, Cook County, Illinois",61594,17,031,390500
"Census Tract 3906, Cook County, Illinois",67758,17,031,390600
"Census Tract 3907, Cook County, Illinois",54883,17,031,390700
"Census Tract 4003, Cook County, Illinois",23221,17,031,400300
"Census Tract 4004, Cook County, Illinois",17879,17,031,400400
"Census Tract 4005, Cook County, Illinois",14967,17,031,400500
"Census Tract 4008, Cook County, Illinois",11172,17,031,400800
"Census Tract 4101, Cook County, Illinois",43937,17,031,410100
"Census Tract 4102, Cook County, Illinois",36322,17,031,410200
"Census Tract 4105, Cook County, Illinois",45232,17,031,410500
"Census Tract 4106, Cook County, Illinois",35223,17,031,410600
"Census Tract 4107, Cook County, Illinois",29181,17,031,410700
"Census Tract 4108, Cook County, Illinois",32863,17,031,410800
"Census Tract 4109, Cook County, Illinois",55413,17,031,410900
"Census Tract 4110, Cook County, Illinois",70640,17,031,411000
"Census Tract 4111, Cook County, Illinois",62663,17,031,411100
"Census Tract 4112, Cook County, Illinois",109565,17,031,411200
"Census Tract 4201, Cook County, Illinois",18779,17,031,420100
"Census Tract 4202, Cook County, Illinois",21446,17,031,420200
"Census Tract 4203, Cook County, Illinois",14188,17,031,420300
"Census Tract 4204, Cook County, Illinois",23446,17,031,420400
"Census Tract 4205, Cook County, Illinois",19882,17,031,420500
"Census Tract 4206, Cook County, Illinois",20352,17,031,420600
"Census Tract 4207, Cook County, Illinois",16585,17,031,420700
"Census Tract 4208, Cook County, Illinois",19776,17,031,420800
"Census Tract 4212, Cook County, Illinois",14765,17,031,421200
"Census Tract 4301.01, Cook County, Illinois",33462,17,031,430101
"Census Tract 4301.02, Cook County, Illinois",31981,17,031,430102
"Census Tract 4302, Cook County, Illinois",34279,17,031,430200
"Census Tract 4303, Cook County, Illinois",25327,17,031,430300
"Census Tract 4304, Cook County, Illinois",19846,17,031,430400
"Census Tract 4305, Cook County, Illinois",20899,17,031,430500
