id,census_tract_id,sub_group_indicator_name,year,value
6451,827901,lower_rent,2022,-666666666
6452,827902,lower_rent,2022,939
6453,828000,lower_rent,2022,620
6454,828100,lower_rent,2022,1028
6455,828201,lower_rent,2022,882
6456,828202,lower_rent,2022,856
6457,828300,lower_rent,2022,666
6458,828401,lower_rent,2022,1009
6459,828402,lower_rent,2022,889
6460,828503,lower_rent,2022,798
6461,828504,lower_rent,2022,1093
6462,828505,lower_rent,2022,946
6463,828507,lower_rent,2022,688
6464,828508,lower_rent,2022,730
6465,828601,lower_rent,2022,1013
6466,828602,lower_rent,2022,1140
6467,828701,lower_rent,2022,99
6468,828702,lower_rent,2022,1073
6469,828801,lower_rent,2022,-666666666
6470,828802,lower_rent,2022,836
6471,828900,lower_rent,2022,672
6472,829000,lower_rent,2022,130
6473,829100,lower_rent,2022,616
6474,829200,lower_rent,2022,727
6475,829301,lower_rent,2022,1188
6476,829302,lower_rent,2022,949
6477,829401,lower_rent,2022,434
6478,829402,lower_rent,2022,565
6479,829500,lower_rent,2022,758
6480,829600,lower_rent,2022,709
6481,829700,lower_rent,2022,427
6482,829800,lower_rent,2022,1013
6483,829902,lower_rent,2022,882
6484,829903,lower_rent,2022,1067
6485,829904,lower_rent,2022,1811
6486,830001,lower_rent,2022,714
6487,830003,lower_rent,2022,1104
6488,830004,lower_rent,2022,1171
6489,830005,lower_rent,2022,1977
6490,830006,lower_rent,2022,232
6491,830007,lower_rent,2022,787
6492,830008,lower_rent,2022,1493
6493,830100,lower_rent,2022,1373
6494,830201,lower_rent,2022,830
6495,830202,lower_rent,2022,1198
6496,830300,lower_rent,2022,520
6497,830400,lower_rent,2022,1106
6498,830500,lower_rent,2022,610
6499,830600,lower_rent,2022,922
6500,830700,lower_rent,2022,755
6501,830800,lower_rent,2022,1123
6502,830900,lower_rent,2022,1371
6503,831000,lower_rent,2022,1638
6504,831100,lower_rent,2022,1029
6505,831200,lower_rent,2022,825
6506,831300,lower_rent,2022,685
6507,831400,lower_rent,2022,732
6508,831500,lower_rent,2022,916
6509,831600,lower_rent,2022,644
6510,831700,lower_rent,2022,486
6511,831800,lower_rent,2022,941
6512,831900,lower_rent,2022,1413
6513,832000,lower_rent,2022,1577
6514,832100,lower_rent,2022,909
6515,832200,lower_rent,2022,1229
6516,832300,lower_rent,2022,1555
6517,832400,lower_rent,2022,1493
6518,832500,lower_rent,2022,491
6519,832600,lower_rent,2022,1995
6520,832900,lower_rent,2022,1376
6521,833000,lower_rent,2022,2515
6522,833100,lower_rent,2022,2242
6523,833300,lower_rent,2022,1543
6524,833900,lower_rent,2022,544
6525,834000,lower_rent,2022,911
6526,834200,lower_rent,2022,906
6527,834300,lower_rent,2022,663
6528,834400,lower_rent,2022,-666666666
6529,834500,lower_rent,2022,927
6530,834600,lower_rent,2022,470
6531,834700,lower_rent,2022,796
6532,834800,lower_rent,2022,-666666666
6533,834900,lower_rent,2022,216
6534,835000,lower_rent,2022,524
6535,835100,lower_rent,2022,685
6536,835200,lower_rent,2022,806
6537,835500,lower_rent,2022,210
6538,835600,lower_rent,2022,214
6539,835800,lower_rent,2022,723
6540,836000,lower_rent,2022,-666666666
6541,836100,lower_rent,2022,286
6542,836200,lower_rent,2022,1175
6543,836300,lower_rent,2022,1048
6544,836400,lower_rent,2022,302
6545,836500,lower_rent,2022,-666666666
6546,836600,lower_rent,2022,934
6547,836700,lower_rent,2022,892
6548,836800,lower_rent,2022,241
6549,836900,lower_rent,2022,542
6550,837000,lower_rent,2022,569
6551,837100,lower_rent,2022,853
6552,837300,lower_rent,2022,637
6553,837400,lower_rent,2022,630
6554,837800,lower_rent,2022,-666666666
6555,838000,lower_rent,2022,158
6556,838100,lower_rent,2022,235
6557,838200,lower_rent,2022,1057
6558,838300,lower_rent,2022,1294
6559,838600,lower_rent,2022,492
6560,838700,lower_rent,2022,380
6561,838800,lower_rent,2022,279
6562,839000,lower_rent,2022,1807
6563,839100,lower_rent,2022,1880
6564,839200,lower_rent,2022,412
6565,839500,lower_rent,2022,193
6566,839600,lower_rent,2022,420
6567,839700,lower_rent,2022,927
6568,839800,lower_rent,2022,902
6569,839900,lower_rent,2022,910
6570,840000,lower_rent,2022,935
6571,840100,lower_rent,2022,801
6572,840200,lower_rent,2022,761
6573,840300,lower_rent,2022,874
6574,840400,lower_rent,2022,873
6575,840700,lower_rent,2022,781
6576,840800,lower_rent,2022,718
6577,841000,lower_rent,2022,-666666666
6578,841100,lower_rent,2022,223
6579,841200,lower_rent,2022,736
6580,841300,lower_rent,2022,846
6581,841500,lower_rent,2022,462
6582,841700,lower_rent,2022,249
6583,841800,lower_rent,2022,549
6584,841900,lower_rent,2022,1552
6585,842000,lower_rent,2022,1530
6586,842100,lower_rent,2022,598
6587,842200,lower_rent,2022,1339
6588,842300,lower_rent,2022,1405
6589,842400,lower_rent,2022,711
6590,842500,lower_rent,2022,459
6591,842600,lower_rent,2022,575
6592,842800,lower_rent,2022,758
6593,842900,lower_rent,2022,275
6594,843000,lower_rent,2022,636
6595,843100,lower_rent,2022,839
6596,843200,lower_rent,2022,851
6597,843300,lower_rent,2022,377
6598,843400,lower_rent,2022,534
6599,843500,lower_rent,2022,568
6600,843600,lower_rent,2022,731
6601,843700,lower_rent,2022,-666666666
6602,843800,lower_rent,2022,405
6603,843900,lower_rent,2022,789
6604,844600,lower_rent,2022,963
6605,844700,lower_rent,2022,917
6606,980000,lower_rent,2022,-666666666
6607,980100,lower_rent,2022,-666666666
6608,990000,lower_rent,2022,-666666666
6609,430200,upper_rent,2018,948
6610,430500,upper_rent,2018,916
6611,431400,upper_rent,2018,971
6612,440700,upper_rent,2018,898
6613,470100,upper_rent,2018,794
6614,821402,upper_rent,2018,1142
6615,822101,upper_rent,2018,1349
6616,823102,upper_rent,2018,897
6617,823304,upper_rent,2018,970
6618,824507,upper_rent,2018,1747
6619,824800,upper_rent,2018,973
6620,824900,upper_rent,2018,1151
6621,825400,upper_rent,2018,1272
6622,825501,upper_rent,2018,1384
6623,825503,upper_rent,2018,1484
6624,825505,upper_rent,2018,1579
6625,826202,upper_rent,2018,992
6626,803603,upper_rent,2018,2242
6627,803610,upper_rent,2018,1326
6628,804201,upper_rent,2018,1625
6629,817500,upper_rent,2018,863
6630,817700,upper_rent,2018,1392
6631,817900,upper_rent,2018,977
6632,821401,upper_rent,2018,1001
6633,820104,upper_rent,2018,1180
6634,820201,upper_rent,2018,2095
6635,821200,upper_rent,2018,867
6636,821600,upper_rent,2018,1252
6637,821700,upper_rent,2018,996
6638,822102,upper_rent,2018,957
6639,222600,upper_rent,2018,1437
6640,230800,upper_rent,2018,919
6641,240700,upper_rent,2018,1448
6642,241000,upper_rent,2018,1532
6643,61200,upper_rent,2018,2168
6644,61500,upper_rent,2018,2025
6645,62900,upper_rent,2018,1962
6646,210700,upper_rent,2018,1341
6647,221100,upper_rent,2018,1382
6648,221200,upper_rent,2018,1686
6649,63000,upper_rent,2018,1773
6650,71200,upper_rent,2018,1965
6651,81500,upper_rent,2018,2561
6652,90300,upper_rent,2018,1397
6653,130300,upper_rent,2018,1311
6654,100600,upper_rent,2018,1204
6655,110400,upper_rent,2018,1252
6656,120200,upper_rent,2018,2295
6657,691000,upper_rent,2018,974
6658,710400,upper_rent,2018,1012
6659,740400,upper_rent,2018,1240
6660,770800,upper_rent,2018,1381
6661,800800,upper_rent,2018,1840
6662,81000,upper_rent,2018,1822
6663,30400,upper_rent,2018,1077
6664,480100,upper_rent,2018,1272
6665,491100,upper_rent,2018,1244
6666,491300,upper_rent,2018,1183
6667,510100,upper_rent,2018,733
6668,520100,upper_rent,2018,901
6669,530100,upper_rent,2018,705
6670,530200,upper_rent,2018,1109
6671,560100,upper_rent,2018,825
6672,580100,upper_rent,2018,1000
6673,580600,upper_rent,2018,740
6674,590500,upper_rent,2018,998
6675,600400,upper_rent,2018,943
6676,819100,upper_rent,2018,1076
6677,819600,upper_rent,2018,2774
6678,827804,upper_rent,2018,1799
6679,60200,upper_rent,2018,1494
6680,61000,upper_rent,2018,2720
6681,62400,upper_rent,2018,2313
6682,70200,upper_rent,2018,1825
6683,70300,upper_rent,2018,2295
6684,10600,upper_rent,2018,1180
6685,20400,upper_rent,2018,1315
6686,31000,upper_rent,2018,1466
6687,40300,upper_rent,2018,1661
6688,50600,upper_rent,2018,1960
6689,60500,upper_rent,2018,1042
6690,60900,upper_rent,2018,1455
6691,150700,upper_rent,2018,1261
6692,161300,upper_rent,2018,1084
6693,210400,upper_rent,2018,1080
6694,210800,upper_rent,2018,1195
6695,221600,upper_rent,2018,1820
6696,801800,upper_rent,2018,2171
6697,802900,upper_rent,2018,2115
6698,803604,upper_rent,2018,1367
6699,803800,upper_rent,2018,1592
6700,804505,upper_rent,2018,1421
6701,804701,upper_rent,2018,1401
6702,804706,upper_rent,2018,1950
6703,824005,upper_rent,2018,1134
6704,824006,upper_rent,2018,3501
6705,824113,upper_rent,2018,-666666666
6706,824114,upper_rent,2018,2392
6707,824115,upper_rent,2018,996
6708,824116,upper_rent,2018,1441
6709,804000,upper_rent,2018,1419
6710,140601,upper_rent,2018,998
6711,140701,upper_rent,2018,1391
6712,140702,upper_rent,2018,1185
6713,150401,upper_rent,2018,1092
6714,150402,upper_rent,2018,1053
6715,150501,upper_rent,2018,1119
6716,150502,upper_rent,2018,1298
6717,151001,upper_rent,2018,1019
6718,151002,upper_rent,2018,1134
6719,160502,upper_rent,2018,1228
6720,160601,upper_rent,2018,1340
6721,808800,upper_rent,2018,1560
6722,809200,upper_rent,2018,1294
6723,810501,upper_rent,2018,1449
6724,811100,upper_rent,2018,964
6725,811200,upper_rent,2018,1623
6726,812500,upper_rent,2018,1101
6727,812700,upper_rent,2018,1634
6728,814000,upper_rent,2018,866
6729,815000,upper_rent,2018,1286
6730,815400,upper_rent,2018,982
6731,816600,upper_rent,2018,1131
6732,827500,upper_rent,2018,946
6733,827801,upper_rent,2018,1572
6734,828506,upper_rent,2018,922
6735,829100,upper_rent,2018,822
6736,829500,upper_rent,2018,1029
6737,830004,upper_rent,2018,1288
6738,830005,upper_rent,2018,3179
6739,830006,upper_rent,2018,887
6740,830201,upper_rent,2018,1101
6741,804406,upper_rent,2018,1302
6742,804506,upper_rent,2018,2347
6743,804507,upper_rent,2018,1891
6744,814500,upper_rent,2018,1115
6745,815701,upper_rent,2018,1682
6746,816700,upper_rent,2018,973
6747,826600,upper_rent,2018,1138
6748,100200,upper_rent,2018,1164
6749,100300,upper_rent,2018,1791
6750,120400,upper_rent,2018,1350
6751,150300,upper_rent,2018,1225
6752,151200,upper_rent,2018,1186
6753,160200,upper_rent,2018,1004
6754,170400,upper_rent,2018,1183
6755,170800,upper_rent,2018,1592
6756,180100,upper_rent,2018,1264
6757,410200,upper_rent,2018,1198
6758,410600,upper_rent,2018,1612
6759,411000,upper_rent,2018,1457
6760,430800,upper_rent,2018,1186
6761,430900,upper_rent,2018,970
6762,440300,upper_rent,2018,893
6763,440600,upper_rent,2018,1625
6764,460600,upper_rent,2018,795
6765,40700,upper_rent,2018,1522
6766,40900,upper_rent,2018,1260
6767,60100,upper_rent,2018,1685
6768,60300,upper_rent,2018,1728
6769,60400,upper_rent,2018,1754
6770,62000,upper_rent,2018,1814
6771,62200,upper_rent,2018,2098
6772,62500,upper_rent,2018,2545
6773,63100,upper_rent,2018,1720
6774,90200,upper_rent,2018,1487
6775,100400,upper_rent,2018,1781
6776,100700,upper_rent,2018,1430
6777,120300,upper_rent,2018,1888
6778,292500,upper_rent,2018,1029
6779,71500,upper_rent,2018,2017
6780,390600,upper_rent,2018,1320
6781,807000,upper_rent,2018,1228
6782,381500,upper_rent,2018,1153
6783,410700,upper_rent,2018,1372
6784,808301,upper_rent,2018,1900
6785,808302,upper_rent,2018,1699
6786,809300,upper_rent,2018,1699
6787,460400,upper_rent,2018,1050
6788,560700,upper_rent,2018,1018
6789,561100,upper_rent,2018,1012
6790,570200,upper_rent,2018,640
6791,10100,upper_rent,2018,1090
6792,30500,upper_rent,2018,1541
6793,71700,upper_rent,2018,2982
6794,20200,upper_rent,2018,1183
6795,230300,upper_rent,2018,889
6796,230900,upper_rent,2018,1193
6797,231100,upper_rent,2018,809
6798,240600,upper_rent,2018,1880
6799,243400,upper_rent,2018,1630
6800,250200,upper_rent,2018,986
6801,250700,upper_rent,2018,888
6802,251300,upper_rent,2018,972
6803,282700,upper_rent,2018,1474
6804,440201,upper_rent,2018,877
6805,530501,upper_rent,2018,741
6806,530503,upper_rent,2018,1259
6807,540101,upper_rent,2018,736
6808,540102,upper_rent,2018,543
6809,580501,upper_rent,2018,738
6810,580502,upper_rent,2018,750
6811,650301,upper_rent,2018,1024
6812,650302,upper_rent,2018,946
6813,660301,upper_rent,2018,742
6814,660302,upper_rent,2018,843
6815,700301,upper_rent,2018,1213
6816,700302,upper_rent,2018,1536
6817,700401,upper_rent,2018,1380
6818,381700,upper_rent,2018,-666666666
6819,390100,upper_rent,2018,1282
6820,380700,upper_rent,2018,941
6821,381200,upper_rent,2018,791
6822,390200,upper_rent,2018,1173
6823,400300,upper_rent,2018,1259
6824,400500,upper_rent,2018,978
6825,410100,upper_rent,2018,1651
6826,160602,upper_rent,2018,1105
6827,160501,upper_rent,2018,1257
6828,190601,upper_rent,2018,1196
6829,190401,upper_rent,2018,1173
6830,190402,upper_rent,2018,1100
6831,10201,upper_rent,2018,1163
6832,10502,upper_rent,2018,1148
6833,10202,upper_rent,2018,1150
6834,10501,upper_rent,2018,1068
6835,10503,upper_rent,2018,1336
6836,10701,upper_rent,2018,1141
6837,10702,upper_rent,2018,1114
6838,20302,upper_rent,2018,1305
6839,20602,upper_rent,2018,1300
6840,20701,upper_rent,2018,1483
6841,20301,upper_rent,2018,974
6842,20601,upper_rent,2018,1190
6843,20702,upper_rent,2018,1188
6844,20801,upper_rent,2018,1245
6845,20802,upper_rent,2018,1201
6846,20901,upper_rent,2018,1321
6847,20902,upper_rent,2018,1130
6848,271400,upper_rent,2018,1095
6849,280100,upper_rent,2018,2434
6850,823500,upper_rent,2018,1006
6851,821500,upper_rent,2018,912
6852,821800,upper_rent,2018,1113
6853,823400,upper_rent,2018,1098
6854,310300,upper_rent,2018,1201
6855,823901,upper_rent,2018,2055
6856,824601,upper_rent,2018,1121
6857,824702,upper_rent,2018,1134
6858,200200,upper_rent,2018,1020
6859,221400,upper_rent,2018,1747
6860,817101,upper_rent,2018,970
6861,817200,upper_rent,2018,983
6862,817400,upper_rent,2018,1044
6863,819900,upper_rent,2018,3034
6864,820501,upper_rent,2018,921
6865,822400,upper_rent,2018,1343
6866,822802,upper_rent,2018,1317
6867,823303,upper_rent,2018,985
6868,31400,upper_rent,2018,1475
6869,40600,upper_rent,2018,1525
6870,817600,upper_rent,2018,943
6871,818402,upper_rent,2018,1355
6872,826800,upper_rent,2018,789
6873,826902,upper_rent,2018,891
6874,510200,upper_rent,2018,1316
6875,570500,upper_rent,2018,892
6876,600600,upper_rent,2018,865
6877,611200,upper_rent,2018,678
6878,640800,upper_rent,2018,873
6879,670900,upper_rent,2018,976
6880,691300,upper_rent,2018,912
6881,430700,upper_rent,2018,930
6882,490400,upper_rent,2018,1143
6883,824106,upper_rent,2018,1488
6884,806802,upper_rent,2018,1439
6885,809400,upper_rent,2018,2137
6886,610300,upper_rent,2018,657
6887,611800,upper_rent,2018,832
6888,681200,upper_rent,2018,847
6889,711000,upper_rent,2018,828
6890,800600,upper_rent,2018,3501
6891,804305,upper_rent,2018,1387
6892,809900,upper_rent,2018,1978
6893,811702,upper_rent,2018,1051
6894,816000,upper_rent,2018,1388
6895,819400,upper_rent,2018,994
6896,210900,upper_rent,2018,1794
6897,260200,upper_rent,2018,983
6898,815500,upper_rent,2018,1159
6899,818000,upper_rent,2018,1118
6900,822900,upper_rent,2018,1249
6901,823904,upper_rent,2018,1369
6902,826402,upper_rent,2018,1406
6903,829401,upper_rent,2018,1142
6904,241100,upper_rent,2018,1552
6905,242000,upper_rent,2018,2061
6906,242100,upper_rent,2018,2134
6907,250600,upper_rent,2018,979
6908,251100,upper_rent,2018,915
6909,30900,upper_rent,2018,1562
6910,31900,upper_rent,2018,1380
6911,50200,upper_rent,2018,1673
6912,802100,upper_rent,2018,-666666666
6913,802801,upper_rent,2018,1308
6914,803100,upper_rent,2018,2188
6915,803607,upper_rent,2018,1817
6916,804606,upper_rent,2018,1445
6917,804705,upper_rent,2018,1237
6918,804710,upper_rent,2018,1434
6919,804711,upper_rent,2018,1403
6920,805106,upper_rent,2018,1546
6921,805109,upper_rent,2018,1072
6922,805002,upper_rent,2018,1171
6923,804803,upper_rent,2018,1363
6924,804808,upper_rent,2018,2156
6925,804902,upper_rent,2018,1790
6926,805112,upper_rent,2018,1573
6927,805502,upper_rent,2018,1886
6928,805801,upper_rent,2018,2528
6929,806700,upper_rent,2018,-666666666
6930,807800,upper_rent,2018,2750
6931,809000,upper_rent,2018,2446
6932,809100,upper_rent,2018,2075
6933,810302,upper_rent,2018,1425
6934,810502,upper_rent,2018,1228
6935,810701,upper_rent,2018,1267
6936,810800,upper_rent,2018,1594
6937,811402,upper_rent,2018,1251
6938,811500,upper_rent,2018,1799
6939,811900,upper_rent,2018,1324
6940,191000,upper_rent,2018,961
6941,805600,upper_rent,2018,1269
6942,806004,upper_rent,2018,1083
6943,807200,upper_rent,2018,1391
6944,807500,upper_rent,2018,1846
6945,828505,upper_rent,2018,1339
6946,828701,upper_rent,2018,1006
6947,829000,upper_rent,2018,742
6948,829402,upper_rent,2018,953
6949,803608,upper_rent,2018,1364
6950,804804,upper_rent,2018,1484
6951,805105,upper_rent,2018,1608
6952,805108,upper_rent,2018,1267
6953,805701,upper_rent,2018,1495
6954,252000,upper_rent,2018,916
6955,260100,upper_rent,2018,719
6956,260700,upper_rent,2018,963
6957,271300,upper_rent,2018,835
6958,81700,upper_rent,2018,2540
6959,100100,upper_rent,2018,1332
6960,100500,upper_rent,2018,-666666666
6961,130100,upper_rent,2018,823
6962,140200,upper_rent,2018,1180
6963,140500,upper_rent,2018,1158
6964,160300,upper_rent,2018,1086
6965,160800,upper_rent,2018,1219
6966,811600,upper_rent,2018,1106
6967,811800,upper_rent,2018,2194
6968,814400,upper_rent,2018,897
6969,815702,upper_rent,2018,1200
6970,815800,upper_rent,2018,1193
6971,816100,upper_rent,2018,1240
6972,816300,upper_rent,2018,1293
6973,817000,upper_rent,2018,1358
6974,818500,upper_rent,2018,2264
6975,818700,upper_rent,2018,1725
6976,200100,upper_rent,2018,979
6977,160900,upper_rent,2018,1229
6978,824117,upper_rent,2018,1139
6979,824119,upper_rent,2018,1214
6980,824120,upper_rent,2018,1668
6981,824121,upper_rent,2018,1481
6982,824122,upper_rent,2018,1474
6983,824123,upper_rent,2018,1319
6984,825303,upper_rent,2018,1623
6985,825304,upper_rent,2018,1122
6986,830007,upper_rent,2018,1042
6987,830008,upper_rent,2018,1770
6988,830500,upper_rent,2018,1025
6989,830600,upper_rent,2018,1153
6990,830700,upper_rent,2018,1201
6991,830800,upper_rent,2018,1387
6992,830900,upper_rent,2018,2001
6993,831000,upper_rent,2018,2641
6994,831100,upper_rent,2018,1185
6995,831200,upper_rent,2018,958
6996,831300,upper_rent,2018,966
6997,831400,upper_rent,2018,936
6998,831500,upper_rent,2018,1288
6999,831600,upper_rent,2018,1074
7000,831700,upper_rent,2018,1253
7001,831800,upper_rent,2018,1142
7002,831900,upper_rent,2018,1979
7003,832000,upper_rent,2018,2096
7004,832100,upper_rent,2018,1867
7005,832200,upper_rent,2018,1679
7006,832300,upper_rent,2018,2116
7007,832400,upper_rent,2018,2105
7008,832500,upper_rent,2018,2189
7009,810000,upper_rent,2018,1763
7010,810200,upper_rent,2018,1362
7011,811000,upper_rent,2018,1388
7012,805702,upper_rent,2018,2175
7013,806801,upper_rent,2018,1533
7014,807300,upper_rent,2018,1423
7015,808002,upper_rent,2018,2363
7016,808900,upper_rent,2018,1770
7017,809800,upper_rent,2018,1389
7018,550100,upper_rent,2018,739
7019,560200,upper_rent,2018,945
7020,560400,upper_rent,2018,1156
7021,570100,upper_rent,2018,794
7022,580800,upper_rent,2018,725
7023,611000,upper_rent,2018,785
7024,826401,upper_rent,2018,1170
7025,826901,upper_rent,2018,961
7026,827000,upper_rent,2018,1003
7027,828300,upper_rent,2018,959
7028,804508,upper_rent,2018,1396
7029,804509,upper_rent,2018,1465
7030,804510,upper_rent,2018,1379
7031,804511,upper_rent,2018,1141
7032,804608,upper_rent,2018,1488
7033,804609,upper_rent,2018,1583
7034,804610,upper_rent,2018,1439
7035,170900,upper_rent,2018,980
7036,220300,upper_rent,2018,1592
7037,630100,upper_rent,2018,827
7038,661000,upper_rent,2018,1092
7039,670200,upper_rent,2018,762
7040,10400,upper_rent,2018,1184
7041,380100,upper_rent,2018,921
7042,671800,upper_rent,2018,1256
7043,691100,upper_rent,2018,887
7044,530300,upper_rent,2018,927
7045,560900,upper_rent,2018,1512
7046,580300,upper_rent,2018,826
7047,611300,upper_rent,2018,659
7048,611600,upper_rent,2018,643
7049,620300,upper_rent,2018,1058
7050,620400,upper_rent,2018,961
7051,120100,upper_rent,2018,2212
7052,140100,upper_rent,2018,1206
7053,150800,upper_rent,2018,1088
7054,151100,upper_rent,2018,1008
7055,160100,upper_rent,2018,1301
7056,160400,upper_rent,2018,1101
7057,171100,upper_rent,2018,1067
7058,190300,upper_rent,2018,891
7059,823604,upper_rent,2018,1153
7060,420500,upper_rent,2018,921
7061,430400,upper_rent,2018,893
7062,430600,upper_rent,2018,941
7063,440900,upper_rent,2018,889
7064,460100,upper_rent,2018,1042
7065,480500,upper_rent,2018,911
7066,283100,upper_rent,2018,1638
7067,300700,upper_rent,2018,725
7068,300800,upper_rent,2018,676
7069,340600,upper_rent,2018,489
7070,340300,upper_rent,2018,634
7071,351000,upper_rent,2018,1322
7072,814300,upper_rent,2018,920
7073,815900,upper_rent,2018,1049
7074,808702,upper_rent,2018,2524
7075,660600,upper_rent,2018,826
7076,670100,upper_rent,2018,747
7077,670800,upper_rent,2018,698
7078,671100,upper_rent,2018,932
7079,671200,upper_rent,2018,863
7080,671400,upper_rent,2018,1298
7081,671500,upper_rent,2018,941
7082,671600,upper_rent,2018,747
7083,672000,upper_rent,2018,1180
7084,804611,upper_rent,2018,1396
7085,804713,upper_rent,2018,1448
7086,804714,upper_rent,2018,1542
7087,804715,upper_rent,2018,1165
7088,804716,upper_rent,2018,1634
7089,806103,upper_rent,2018,1598
7090,806104,upper_rent,2018,1018
7091,806201,upper_rent,2018,1276
7092,806202,upper_rent,2018,1207
7093,812301,upper_rent,2018,2183
7094,812302,upper_rent,2018,1455
7095,812801,upper_rent,2018,1180
7096,812802,upper_rent,2018,1264
7097,813301,upper_rent,2018,847
7098,813302,upper_rent,2018,850
7099,813701,upper_rent,2018,948
7100,813702,upper_rent,2018,965
7101,813801,upper_rent,2018,857
7102,813802,upper_rent,2018,863
7103,820603,upper_rent,2018,1265
7104,820604,upper_rent,2018,972
7105,820605,upper_rent,2018,1136
7106,820606,upper_rent,2018,1524
7107,823805,upper_rent,2018,1336
7108,823806,upper_rent,2018,1017
7109,824003,upper_rent,2018,1441
7110,824004,upper_rent,2018,1335
7111,832600,upper_rent,2018,2559
7112,832900,upper_rent,2018,1792
7113,833000,upper_rent,2018,2662
7114,833100,upper_rent,2018,2536
7115,833300,upper_rent,2018,1898
7116,833900,upper_rent,2018,812
7117,834000,upper_rent,2018,940
7118,834200,upper_rent,2018,983
7119,834300,upper_rent,2018,774
7120,834400,upper_rent,2018,1369
7121,834500,upper_rent,2018,953
7122,750200,upper_rent,2018,1000
7123,750300,upper_rent,2018,986
7124,750400,upper_rent,2018,1054
7125,770500,upper_rent,2018,856
7126,800400,upper_rent,2018,3133
7127,801607,upper_rent,2018,1475
7128,31700,upper_rent,2018,1264
7129,31300,upper_rent,2018,1174
7130,814700,upper_rent,2018,1041
7131,20100,upper_rent,2018,1169
7132,836100,upper_rent,2018,1046
7133,836200,upper_rent,2018,1750
7134,30102,upper_rent,2018,1332
7135,30103,upper_rent,2018,1337
7136,30101,upper_rent,2018,1050
7137,30104,upper_rent,2018,1253
7138,30601,upper_rent,2018,1046
7139,30603,upper_rent,2018,940
7140,30604,upper_rent,2018,1190
7141,30701,upper_rent,2018,962
7142,30702,upper_rent,2018,1408
7143,30703,upper_rent,2018,1201
7144,30706,upper_rent,2018,1315
7145,700402,upper_rent,2018,1615
7146,700501,upper_rent,2018,1479
7147,700502,upper_rent,2018,-666666666
7148,730201,upper_rent,2018,880
7149,730202,upper_rent,2018,1494
7150,760801,upper_rent,2018,1320
7151,807400,upper_rent,2018,1219
7152,807600,upper_rent,2018,1792
7153,807900,upper_rent,2018,-666666666
7154,808001,upper_rent,2018,1891
7155,301701,upper_rent,2018,691
7156,301802,upper_rent,2018,730
7157,301702,upper_rent,2018,717
7158,301801,upper_rent,2018,786
7159,301803,upper_rent,2018,744
7160,430101,upper_rent,2018,1064
7161,430102,upper_rent,2018,842
7162,431301,upper_rent,2018,932
7163,431302,upper_rent,2018,963
7164,440101,upper_rent,2018,813
7165,440102,upper_rent,2018,878
7166,440202,upper_rent,2018,787
7167,460301,upper_rent,2018,951
7168,460302,upper_rent,2018,793
7169,819000,upper_rent,2018,3267
7170,819300,upper_rent,2018,992
7171,820400,upper_rent,2018,931
7172,820800,upper_rent,2018,973
7173,170100,upper_rent,2018,1849
7174,170700,upper_rent,2018,1117
7175,190100,upper_rent,2018,986
7176,220500,upper_rent,2018,1884
7177,826100,upper_rent,2018,1202
7178,826304,upper_rent,2018,982
7179,242300,upper_rent,2018,1707
7180,836300,upper_rent,2018,1406
7181,836400,upper_rent,2018,825
7182,836500,upper_rent,2018,976
7183,836600,upper_rent,2018,1128
7184,836700,upper_rent,2018,944
7185,836800,upper_rent,2018,871
7186,836900,upper_rent,2018,888
7187,837000,upper_rent,2018,1036
7188,837100,upper_rent,2018,1064
7189,837300,upper_rent,2018,1161
7190,837400,upper_rent,2018,966
7191,837800,upper_rent,2018,1628
7192,803702,upper_rent,2018,1838
7193,804108,upper_rent,2018,1454
7194,804109,upper_rent,2018,983
7195,804308,upper_rent,2018,1785
7196,804309,upper_rent,2018,1555
7197,804310,upper_rent,2018,2021
7198,804311,upper_rent,2018,2840
7199,804403,upper_rent,2018,1334
7200,804404,upper_rent,2018,1841
7201,804405,upper_rent,2018,1009
7202,760802,upper_rent,2018,1157
7203,760803,upper_rent,2018,1126
7204,770201,upper_rent,2018,1240
7205,770202,upper_rent,2018,1734
7206,770601,upper_rent,2018,1283
7207,490300,upper_rent,2018,1184
7208,490700,upper_rent,2018,1262
7209,500100,upper_rent,2018,743
7210,520400,upper_rent,2018,860
7211,820902,upper_rent,2018,1618
7212,821001,upper_rent,2018,1558
7213,821002,upper_rent,2018,1350
7214,822200,upper_rent,2018,1615
7215,822500,upper_rent,2018,1278
7216,822801,upper_rent,2018,1001
7217,823200,upper_rent,2018,1282
7218,823603,upper_rent,2018,1021
7219,823705,upper_rent,2018,895
7220,824107,upper_rent,2018,1439
7221,824300,upper_rent,2018,779
7222,825504,upper_rent,2018,1222
7223,825700,upper_rent,2018,998
7224,825803,upper_rent,2018,945
7225,826303,upper_rent,2018,1624
7226,827300,upper_rent,2018,812
7227,828503,upper_rent,2018,957
7228,640400,upper_rent,2018,877
7229,660400,upper_rent,2018,756
7230,660800,upper_rent,2018,872
7231,671300,upper_rent,2018,791
7232,825302,upper_rent,2018,1246
7233,826500,upper_rent,2018,1335
7234,826700,upper_rent,2018,918
7235,827100,upper_rent,2018,777
7236,828000,upper_rent,2018,1121
7237,828202,upper_rent,2018,944
7238,829302,upper_rent,2018,967
7239,300900,upper_rent,2018,669
7240,301200,upper_rent,2018,777
