NAME,B25060_001E,state,county,tract
"Census Tract 8201.04, Cook County, Illinois",391800,17,031,820104
"Census Tract 1406.02, Cook County, Illinois",1047900,17,031,140602
"Census Tract 1403.01, Cook County, Illinois",479100,17,031,140301
"Census Tract 1403.02, Cook County, Illinois",582700,17,031,140302
"Census Tract 1406.01, Cook County, Illinois",416400,17,031,140601
"Census Tract 1407.01, Cook County, Illinois",736700,17,031,140701
"Census Tract 1407.02, Cook County, Illinois",1230900,17,031,140702
"Census Tract 1504.01, Cook County, Illinois",644000,17,031,150401
"Census Tract 1504.02, Cook County, Illinois",322100,17,031,150402
"Census Tract 2105.02, Cook County, Illinois",927100,17,031,210502
"Census Tract 2106.01, Cook County, Illinois",492700,17,031,210601
"Census Tract 2106.02, Cook County, Illinois",841100,17,031,210602
"Census Tract 2206.01, Cook County, Illinois",503300,17,031,220601
"Census Tract 2206.02, Cook County, Illinois",1635600,17,031,220602
"Census Tract 2207.01, Cook County, Illinois",606000,17,031,220701
"Census Tract 2207.02, Cook County, Illinois",833500,17,031,220702
"Census Tract 2209.01, Cook County, Illinois",526500,17,031,220901
"Census Tract 2209.02, Cook County, Illinois",525200,17,031,220902
"Census Tract 2521.01, Cook County, Illinois",296800,17,031,252101
"Census Tract 2521.02, Cook County, Illinois",972600,17,031,252102
"Census Tract 2522.01, Cook County, Illinois",473300,17,031,252201
"Census Tract 2522.02, Cook County, Illinois",742400,17,031,252202
"Census Tract 3017.01, Cook County, Illinois",423700,17,031,301701
"Census Tract 3017.02, Cook County, Illinois",348400,17,031,301702
"Census Tract 3018.01, Cook County, Illinois",444800,17,031,301801
"Census Tract 3018.02, Cook County, Illinois",335800,17,031,301802
"Census Tract 3018.03, Cook County, Illinois",548000,17,031,301803
"Census Tract 8269.02, Cook County, Illinois",168100,17,031,826902
"Census Tract 5102, Cook County, Illinois",245700,17,031,510200
"Census Tract 5705, Cook County, Illinois",304700,17,031,570500
"Census Tract 6006, Cook County, Illinois",368600,17,031,600600
"Census Tract 6112, Cook County, Illinois",297800,17,031,611200
"Census Tract 6408, Cook County, Illinois",139900,17,031,640800
"Census Tract 6709, Cook County, Illinois",176600,17,031,670900
"Census Tract 6913, Cook County, Illinois",289300,17,031,691300
"Census Tract 4307, Cook County, Illinois",876100,17,031,430700
"Census Tract 4904, Cook County, Illinois",123400,17,031,490400
"Census Tract 8241.06, Cook County, Illinois",254000,17,031,824106
"Census Tract 8068.02, Cook County, Illinois",502100,17,031,806802
"Census Tract 8094, Cook County, Illinois",2637300,17,031,809400
"Census Tract 8176, Cook County, Illinois",353200,17,031,817600
"Census Tract 8184.02, Cook County, Illinois",419300,17,031,818402
"Census Tract 8263.03, Cook County, Illinois",458100,17,031,826303
"Census Tract 8273, Cook County, Illinois",383700,17,031,827300
"Census Tract 8285.03, Cook County, Illinois",412700,17,031,828503
"Census Tract 6404, Cook County, Illinois",179200,17,031,640400
"Census Tract 6604, Cook County, Illinois",338700,17,031,660400
"Census Tract 6608, Cook County, Illinois",727600,17,031,660800
"Census Tract 6713, Cook County, Illinois",201900,17,031,671300
"Census Tract 8253.02, Cook County, Illinois",858500,17,031,825302
"Census Tract 8265, Cook County, Illinois",711300,17,031,826500
"Census Tract 8267, Cook County, Illinois",880600,17,031,826700
"Census Tract 8271, Cook County, Illinois",355200,17,031,827100
"Census Tract 8280, Cook County, Illinois",494000,17,031,828000
"Census Tract 8282.02, Cook County, Illinois",519600,17,031,828202
"Census Tract 8293.02, Cook County, Illinois",640800,17,031,829302
"Census Tract 3009, Cook County, Illinois",582900,17,031,300900
"Census Tract 3012, Cook County, Illinois",430100,17,031,301200
"Census Tract 8171.02, Cook County, Illinois",245500,17,031,817102
"Census Tract 8173, Cook County, Illinois",256600,17,031,817300
"Census Tract 8191, Cook County, Illinois",836400,17,031,819100
"Census Tract 8196, Cook County, Illinois",176300,17,031,819600
"Census Tract 8278.04, Cook County, Illinois",117600,17,031,827804
"Census Tract 8275, Cook County, Illinois",513400,17,031,827500
"Census Tract 8278.01, Cook County, Illinois",360200,17,031,827801
"Census Tract 8285.06, Cook County, Illinois",427400,17,031,828506
"Census Tract 8291, Cook County, Illinois",412100,17,031,829100
"Census Tract 8295, Cook County, Illinois",279100,17,031,829500
"Census Tract 8048.04, Cook County, Illinois",878800,17,031,804804
"Census Tract 8051.05, Cook County, Illinois",1410700,17,031,805105
"Census Tract 8051.08, Cook County, Illinois",1540500,17,031,805108
"Census Tract 8057.01, Cook County, Illinois",392900,17,031,805701
"Census Tract 8057.02, Cook County, Illinois",101400,17,031,805702
"Census Tract 8068.01, Cook County, Illinois",595900,17,031,806801
"Census Tract 8073, Cook County, Illinois",1246100,17,031,807300
"Census Tract 8080.02, Cook County, Illinois",658400,17,031,808002
"Census Tract 8089, Cook County, Illinois",323000,17,031,808900
"Census Tract 3206, Cook County, Illinois",3078600,17,031,320600
"Census Tract 3504, Cook County, Illinois",223700,17,031,350400
"Census Tract 8048.10, Cook County, Illinois",695900,17,031,804810
"Census Tract 8049.01, Cook County, Illinois",270300,17,031,804901
"Census Tract 8053.01, Cook County, Illinois",134800,17,031,805301
"Census Tract 8053.02, Cook County, Illinois",120000,17,031,805302
"Census Tract 8054.02, Cook County, Illinois",211500,17,031,805402
"Census Tract 8063, Cook County, Illinois",197900,17,031,806300
"Census Tract 8071, Cook County, Illinois",228500,17,031,807100
"Census Tract 8082, Cook County, Illinois",274700,17,031,808200
"Census Tract 8085, Cook County, Illinois",59500,17,031,808500
"Census Tract 8129, Cook County, Illinois",675900,17,031,812900
"Census Tract 8131, Cook County, Illinois",689300,17,031,813100
"Census Tract 8132, Cook County, Illinois",525200,17,031,813200
"Census Tract 8134, Cook County, Illinois",748300,17,031,813400
"Census Tract 8141, Cook County, Illinois",486400,17,031,814100
"Census Tract 2916, Cook County, Illinois",197700,17,031,291600
"Census Tract 2924, Cook County, Illinois",396300,17,031,292400
"Census Tract 3011, Cook County, Illinois",309300,17,031,301100
"Census Tract 3016, Cook County, Illinois",422400,17,031,301600
"Census Tract 3103, Cook County, Illinois",446100,17,031,310300
"Census Tract 3201, Cook County, Illinois",10155700,17,031,320100
"Census Tract 3301, Cook County, Illinois",8290300,17,031,330100
"Census Tract 103, Cook County, Illinois",1893400,17,031,010300
"Census Tract 508, Cook County, Illinois",437300,17,031,050800
"Census Tract 509, Cook County, Illinois",433400,17,031,050900
"Census Tract 511, Cook County, Illinois",397500,17,031,051100
"Census Tract 4903, Cook County, Illinois",254300,17,031,490300
"Census Tract 4907, Cook County, Illinois",228400,17,031,490700
"Census Tract 2519, Cook County, Illinois",780200,17,031,251900
"Census Tract 8211.01, Cook County, Illinois",271100,17,031,821101
"Census Tract 8202.02, Cook County, Illinois",340500,17,031,820202
"Census Tract 8203, Cook County, Illinois",484600,17,031,820300
"Census Tract 8211.02, Cook County, Illinois",229100,17,031,821102
"Census Tract 8213, Cook County, Illinois",803700,17,031,821300
"Census Tract 2605, Cook County, Illinois",290600,17,031,260500
"Census Tract 8258.02, Cook County, Illinois",865600,17,031,825802
"Census Tract 8276, Cook County, Illinois",245900,17,031,827600
"Census Tract 8278.05, Cook County, Illinois",99600,17,031,827805
"Census Tract 8282.01, Cook County, Illinois",522500,17,031,828201
"Census Tract 8096, Cook County, Illinois",425300,17,031,809600
"Census Tract 8104, Cook County, Illinois",248200,17,031,810400
"Census Tract 8106, Cook County, Illinois",735800,17,031,810600
"Census Tract 8109, Cook County, Illinois",887600,17,031,810900
"Census Tract 8113.01, Cook County, Illinois",247800,17,031,811301
"Census Tract 8113.02, Cook County, Illinois",579400,17,031,811302
"Census Tract 8121, Cook County, Illinois",384700,17,031,812100
"Census Tract 8135, Cook County, Illinois",845300,17,031,813500
"Census Tract 8136, Cook County, Illinois",584300,17,031,813600
"Census Tract 8182, Cook County, Illinois",266700,17,031,818200
"Census Tract 8189, Cook County, Illinois",807600,17,031,818900
"Census Tract 2804, Cook County, Illinois",434200,17,031,280400
"Census Tract 2922, Cook County, Illinois",462300,17,031,292200
"Census Tract 3005, Cook County, Illinois",339200,17,031,300500
"Census Tract 3006, Cook County, Illinois",258300,17,031,300600
"Census Tract 3107, Cook County, Illinois",266400,17,031,310700
"Census Tract 5801, Cook County, Illinois",283700,17,031,580100
"Census Tract 5806, Cook County, Illinois",460800,17,031,580600
"Census Tract 8046.07, Cook County, Illinois",517100,17,031,804607
"Census Tract 8047.09, Cook County, Illinois",1520400,17,031,804709
"Census Tract 8050.01, Cook County, Illinois",147900,17,031,805001
"Census Tract 8051.10, Cook County, Illinois",890700,17,031,805110
"Census Tract 8052.01, Cook County, Illinois",59900,17,031,805201
"Census Tract 8052.02, Cook County, Illinois",588100,17,031,805202
"Census Tract 8302.02, Cook County, Illinois",273100,17,031,830202
"Census Tract 8284.02, Cook County, Illinois",574900,17,031,828402
"Census Tract 8286.01, Cook County, Illinois",250000,17,031,828601
"Census Tract 8300.03, Cook County, Illinois",576500,17,031,830003
"Census Tract 8301, Cook County, Illinois",259100,17,031,830100
"Census Tract 8303, Cook County, Illinois",1189400,17,031,830300
"Census Tract 6403, Cook County, Illinois",682300,17,031,640300
"Census Tract 6505, Cook County, Illinois",314300,17,031,650500
"Census Tract 6704, Cook County, Illinois",160400,17,031,670400
"Census Tract 6809, Cook County, Illinois",679000,17,031,680900
"Census Tract 6811, Cook County, Illinois",593500,17,031,681100
"Census Tract 6813, Cook County, Illinois",337300,17,031,681300
"Census Tract 6904, Cook County, Illinois",742800,17,031,690400
"Census Tract 7002, Cook County, Illinois",272100,17,031,700200
"Census Tract 7115, Cook County, Illinois",258900,17,031,711500
"Census Tract 7306, Cook County, Illinois",233300,17,031,730600
"Census Tract 7402, Cook County, Illinois",119100,17,031,740200
"Census Tract 7501, Cook County, Illinois",196300,17,031,750100
"Census Tract 7502, Cook County, Illinois",271200,17,031,750200
"Census Tract 7503, Cook County, Illinois",167700,17,031,750300
"Census Tract 7504, Cook County, Illinois",251600,17,031,750400
"Census Tract 7705, Cook County, Illinois",302800,17,031,770500
"Census Tract 8004, Cook County, Illinois",178300,17,031,800400
"Census Tract 8202.01, Cook County, Illinois",557800,17,031,820201
"Census Tract 8212, Cook County, Illinois",799400,17,031,821200
"Census Tract 8216, Cook County, Illinois",328300,17,031,821600
"Census Tract 8217, Cook County, Illinois",261400,17,031,821700
"Census Tract 8221.02, Cook County, Illinois",383200,17,031,822102
"Census Tract 2226, Cook County, Illinois",468500,17,031,222600
"Census Tract 2308, Cook County, Illinois",121100,17,031,230800
"Census Tract 2407, Cook County, Illinois",415700,17,031,240700
"Census Tract 2410, Cook County, Illinois",479200,17,031,241000
"Census Tract 2411, Cook County, Illinois",1236100,17,031,241100
"Census Tract 2420, Cook County, Illinois",1669800,17,031,242000
"Census Tract 2421, Cook County, Illinois",1300600,17,031,242100
"Census Tract 2506, Cook County, Illinois",336300,17,031,250600
"Census Tract 2511, Cook County, Illinois",664200,17,031,251100
"Census Tract 8363, Cook County, Illinois",426100,17,031,836300
"Census Tract 8364, Cook County, Illinois",641500,17,031,836400
"Census Tract 8365, Cook County, Illinois",423100,17,031,836500
"Census Tract 8366, Cook County, Illinois",502000,17,031,836600
"Census Tract 8367, Cook County, Illinois",348900,17,031,836700
"Census Tract 8368, Cook County, Illinois",414700,17,031,836800
"Census Tract 8369, Cook County, Illinois",227200,17,031,836900
"Census Tract 8370, Cook County, Illinois",366100,17,031,837000
"Census Tract 8371, Cook County, Illinois",362800,17,031,837100
"Census Tract 8373, Cook County, Illinois",408800,17,031,837300
"Census Tract 8374, Cook County, Illinois",427000,17,031,837400
"Census Tract 8378, Cook County, Illinois",882400,17,031,837800
"Census Tract 8380, Cook County, Illinois",552000,17,031,838000
"Census Tract 8381, Cook County, Illinois",675300,17,031,838100
"Census Tract 8382, Cook County, Illinois",239200,17,031,838200
"Census Tract 8383, Cook County, Illinois",560300,17,031,838300
"Census Tract 8386, Cook County, Illinois",225800,17,031,838600
"Census Tract 8387, Cook County, Illinois",853800,17,031,838700
"Census Tract 8388, Cook County, Illinois",263400,17,031,838800
"Census Tract 8390, Cook County, Illinois",4721500,17,031,839000
"Census Tract 8391, Cook County, Illinois",3776900,17,031,839100
"Census Tract 8392, Cook County, Illinois",792300,17,031,839200
"Census Tract 8395, Cook County, Illinois",178400,17,031,839500
"Census Tract 8396, Cook County, Illinois",365700,17,031,839600
"Census Tract 8397, Cook County, Illinois",730000,17,031,839700
"Census Tract 8398, Cook County, Illinois",641600,17,031,839800
"Census Tract 8399, Cook County, Illinois",694300,17,031,839900
"Census Tract 8400, Cook County, Illinois",295100,17,031,840000
"Census Tract 5905, Cook County, Illinois",256700,17,031,590500
"Census Tract 6004, Cook County, Illinois",707300,17,031,600400
"Census Tract 8100, Cook County, Illinois",1881700,17,031,810000
"Census Tract 8102, Cook County, Illinois",1518700,17,031,810200
"Census Tract 8110, Cook County, Illinois",113400,17,031,811000
"Census Tract 8401, Cook County, Illinois",489700,17,031,840100
"Census Tract 8402, Cook County, Illinois",262800,17,031,840200
"Census Tract 8403, Cook County, Illinois",329700,17,031,840300
"Census Tract 8404, Cook County, Illinois",303000,17,031,840400
"Census Tract 8407, Cook County, Illinois",462300,17,031,840700
"Census Tract 8408, Cook County, Illinois",296000,17,031,840800
"Census Tract 8410, Cook County, Illinois",353200,17,031,841000
"Census Tract 8411, Cook County, Illinois",1010100,17,031,841100
"Census Tract 8412, Cook County, Illinois",1000200,17,031,841200
"Census Tract 8413, Cook County, Illinois",605300,17,031,841300
"Census Tract 8414, Cook County, Illinois",169200,17,031,841400
"Census Tract 8415, Cook County, Illinois",507100,17,031,841500
"Census Tract 8416, Cook County, Illinois",187000,17,031,841600
"Census Tract 8417, Cook County, Illinois",287100,17,031,841700
"Census Tract 8418, Cook County, Illinois",374700,17,031,841800
"Census Tract 8419, Cook County, Illinois",1239600,17,031,841900
"Census Tract 8420, Cook County, Illinois",113300,17,031,842000
"Census Tract 8421, Cook County, Illinois",670000,17,031,842100
"Census Tract 8422, Cook County, Illinois",2152000,17,031,842200
"Census Tract 8423, Cook County, Illinois",1121900,17,031,842300
"Census Tract 8424, Cook County, Illinois",352700,17,031,842400
"Census Tract 8425, Cook County, Illinois",260900,17,031,842500
"Census Tract 8426, Cook County, Illinois",514100,17,031,842600
"Census Tract 8428, Cook County, Illinois",788000,17,031,842800
"Census Tract 8429, Cook County, Illinois",463000,17,031,842900
"Census Tract 8430, Cook County, Illinois",543500,17,031,843000
"Census Tract 8431, Cook County, Illinois",269100,17,031,843100
"Census Tract 2520, Cook County, Illinois",1308500,17,031,252000
"Census Tract 2601, Cook County, Illinois",280100,17,031,260100
"Census Tract 2607, Cook County, Illinois",228800,17,031,260700
"Census Tract 2713, Cook County, Illinois",159500,17,031,271300
"Census Tract 817, Cook County, Illinois",3690300,17,031,081700
"Census Tract 1001, Cook County, Illinois",726300,17,031,100100
"Census Tract 1005, Cook County, Illinois",140700,17,031,100500
"Census Tract 1301, Cook County, Illinois",626100,17,031,130100
"Census Tract 1402, Cook County, Illinois",1072000,17,031,140200
"Census Tract 1405, Cook County, Illinois",507500,17,031,140500
"Census Tract 1603, Cook County, Illinois",1016300,17,031,160300
"Census Tract 1608, Cook County, Illinois",1107100,17,031,160800
"Census Tract 407, Cook County, Illinois",1026800,17,031,040700
"Census Tract 409, Cook County, Illinois",674400,17,031,040900
"Census Tract 601, Cook County, Illinois",911300,17,031,060100
"Census Tract 603, Cook County, Illinois",871800,17,031,060300
"Census Tract 604, Cook County, Illinois",1255800,17,031,060400
"Census Tract 620, Cook County, Illinois",1382600,17,031,062000
"Census Tract 622, Cook County, Illinois",1130300,17,031,062200
"Census Tract 625, Cook County, Illinois",679500,17,031,062500
"Census Tract 631, Cook County, Illinois",1195400,17,031,063100
"Census Tract 902, Cook County, Illinois",800200,17,031,090200
"Census Tract 1004, Cook County, Illinois",62400,17,031,100400
"Census Tract 1007, Cook County, Illinois",221900,17,031,100700
"Census Tract 1203, Cook County, Illinois",228900,17,031,120300
"Census Tract 2925, Cook County, Illinois",658400,17,031,292500
"Census Tract 715, Cook County, Illinois",4170700,17,031,071500
"Census Tract 717, Cook County, Illinois",611100,17,031,071700
"Census Tract 202, Cook County, Illinois",541400,17,031,020200
"Census Tract 317, Cook County, Illinois",2281800,17,031,031700
"Census Tract 313, Cook County, Illinois",2471800,17,031,031300
"Census Tract 8147, Cook County, Illinois",416200,17,031,814700
"Census Tract 201, Cook County, Illinois",770000,17,031,020100
"Census Tract 1611, Cook County, Illinois",283800,17,031,161100
"Census Tract 1612, Cook County, Illinois",361400,17,031,161200
"Census Tract 2838, Cook County, Illinois",1310000,17,031,283800
"Census Tract 3906, Cook County, Illinois",428600,17,031,390600
"Census Tract 8070, Cook County, Illinois",979900,17,031,807000
"Census Tract 3815, Cook County, Illinois",88500,17,031,381500
"Census Tract 4107, Cook County, Illinois",836100,17,031,410700
"Census Tract 8083.01, Cook County, Illinois",522600,17,031,808301
"Census Tract 8083.02, Cook County, Illinois",195000,17,031,808302
"Census Tract 8093, Cook County, Illinois",1495500,17,031,809300
"Census Tract 4604, Cook County, Illinois",564900,17,031,460400
"Census Tract 5607, Cook County, Illinois",406800,17,031,560700
"Census Tract 5611, Cook County, Illinois",124800,17,031,561100
"Census Tract 5702, Cook County, Illinois",80600,17,031,570200
"Census Tract 101, Cook County, Illinois",1454900,17,031,010100
"Census Tract 305, Cook County, Illinois",1875000,17,031,030500
"Census Tract 7107, Cook County, Illinois",561100,17,031,710700
"Census Tract 7109, Cook County, Illinois",248700,17,031,710900
"Census Tract 7114, Cook County, Illinois",197100,17,031,711400
"Census Tract 7203, Cook County, Illinois",26900,17,031,720300
"Census Tract 7303, Cook County, Illinois",145200,17,031,730300
"Census Tract 7401, Cook County, Illinois",150700,17,031,740100
"Census Tract 8288.02, Cook County, Illinois",197500,17,031,828802
"Census Tract 8289, Cook County, Illinois",501800,17,031,828900
"Census Tract 8299.01, Cook County, Illinois",370100,17,031,829901
"Census Tract 8299.02, Cook County, Illinois",573100,17,031,829902
"Census Tract 628, Cook County, Illinois",1320900,17,031,062800
"Census Tract 634, Cook County, Illinois",1061800,17,031,063400
"Census Tract 705, Cook County, Illinois",856700,17,031,070500
"Census Tract 716, Cook County, Illinois",418700,17,031,071600
"Census Tract 718, Cook County, Illinois",624000,17,031,071800
"Census Tract 801, Cook County, Illinois",3738100,17,031,080100
"Census Tract 804, Cook County, Illinois",984400,17,031,080400
"Census Tract 813, Cook County, Illinois",1887900,17,031,081300
"Census Tract 1002, Cook County, Illinois",772500,17,031,100200
"Census Tract 1003, Cook County, Illinois",1087800,17,031,100300
"Census Tract 1204, Cook County, Illinois",254100,17,031,120400
"Census Tract 1503, Cook County, Illinois",1300700,17,031,150300
"Census Tract 1512, Cook County, Illinois",287200,17,031,151200
"Census Tract 1602, Cook County, Illinois",378600,17,031,160200
"Census Tract 1704, Cook County, Illinois",369000,17,031,170400
"Census Tract 1708, Cook County, Illinois",341600,17,031,170800
"Census Tract 1801, Cook County, Illinois",360500,17,031,180100
"Census Tract 8285.05, Cook County, Illinois",722300,17,031,828505
"Census Tract 8287.01, Cook County, Illinois",294500,17,031,828701
"Census Tract 8290, Cook County, Illinois",164500,17,031,829000
"Census Tract 3204, Cook County, Illinois",521600,17,031,320400
"Census Tract 205, Cook County, Illinois",1393900,17,031,020500
"Census Tract 318, Cook County, Illinois",590700,17,031,031800
"Census Tract 321, Cook County, Illinois",2739400,17,031,032100
"Census Tract 401, Cook County, Illinois",913800,17,031,040100
"Census Tract 503, Cook County, Illinois",829100,17,031,050300
"Census Tract 512, Cook County, Illinois",508600,17,031,051200
"Census Tract 602, Cook County, Illinois",965000,17,031,060200
"Census Tract 610, Cook County, Illinois",1424600,17,031,061000
"Census Tract 624, Cook County, Illinois",534600,17,031,062400
"Census Tract 702, Cook County, Illinois",1772800,17,031,070200
"Census Tract 703, Cook County, Illinois",1718400,17,031,070300
"Census Tract 106, Cook County, Illinois",2252400,17,031,010600
"Census Tract 204, Cook County, Illinois",840600,17,031,020400
"Census Tract 310, Cook County, Illinois",1456500,17,031,031000
"Census Tract 403, Cook County, Illinois",351600,17,031,040300
"Census Tract 506, Cook County, Illinois",785100,17,031,050600
"Census Tract 605, Cook County, Illinois",454100,17,031,060500
"Census Tract 609, Cook County, Illinois",3499100,17,031,060900
"Census Tract 618, Cook County, Illinois",644500,17,031,061800
"Census Tract 623, Cook County, Illinois",645500,17,031,062300
"Census Tract 704, Cook County, Illinois",1123500,17,031,070400
"Census Tract 706, Cook County, Illinois",709700,17,031,070600
"Census Tract 4005, Cook County, Illinois",478500,17,031,400500
"Census Tract 4101, Cook County, Illinois",994400,17,031,410100
"Census Tract 4102, Cook County, Illinois",554100,17,031,410200
"Census Tract 4106, Cook County, Illinois",740400,17,031,410600
"Census Tract 4110, Cook County, Illinois",1131100,17,031,411000
"Census Tract 4308, Cook County, Illinois",397400,17,031,430800
"Census Tract 5610, Cook County, Illinois",238800,17,031,561000
"Census Tract 6111, Cook County, Illinois",260900,17,031,611100
"Census Tract 6114, Cook County, Illinois",390800,17,031,611400
"Census Tract 6305, Cook County, Illinois",478600,17,031,630500
"Census Tract 6401, Cook County, Illinois",198200,17,031,640100
"Census Tract 6406, Cook County, Illinois",687700,17,031,640600
"Census Tract 8051.07, Cook County, Illinois",2228600,17,031,805107
"Census Tract 6903, Cook County, Illinois",415200,17,031,690300
"Census Tract 6915, Cook County, Illinois",402900,17,031,691500
"Census Tract 7101, Cook County, Illinois",271000,17,031,710100
"Census Tract 7201, Cook County, Illinois",102500,17,031,720100
"Census Tract 7202, Cook County, Illinois",407400,17,031,720200
"Census Tract 7204, Cook County, Illinois",25800,17,031,720400
"Census Tract 7207, Cook County, Illinois",615900,17,031,720700
"Census Tract 1404, Cook County, Illinois",686400,17,031,140400
"Census Tract 1408, Cook County, Illinois",1273200,17,031,140800
"Census Tract 1502, Cook County, Illinois",1300500,17,031,150200
"Census Tract 1607, Cook County, Illinois",1156000,17,031,160700
"Census Tract 1610, Cook County, Illinois",395300,17,031,161000
"Census Tract 1703, Cook County, Illinois",540400,17,031,170300
"Census Tract 4206, Cook County, Illinois",482100,17,031,420600
"Census Tract 4408, Cook County, Illinois",335200,17,031,440800
"Census Tract 8239.01, Cook County, Illinois",131000,17,031,823901
"Census Tract 8246.01, Cook County, Illinois",234500,17,031,824601
"Census Tract 8247.02, Cook County, Illinois",391500,17,031,824702
"Census Tract 2002, Cook County, Illinois",757300,17,031,200200
"Census Tract 2214, Cook County, Illinois",914400,17,031,221400
"Census Tract 2303, Cook County, Illinois",118500,17,031,230300
"Census Tract 2309, Cook County, Illinois",1119000,17,031,230900
"Census Tract 2311, Cook County, Illinois",144000,17,031,231100
"Census Tract 2406, Cook County, Illinois",359000,17,031,240600
"Census Tract 2434, Cook County, Illinois",723600,17,031,243400
"Census Tract 2502, Cook County, Illinois",231100,17,031,250200
"Census Tract 2507, Cook County, Illinois",939600,17,031,250700
"Census Tract 2513, Cook County, Illinois",603500,17,031,251300
"Census Tract 2827, Cook County, Illinois",458600,17,031,282700
"Census Tract 314, Cook County, Illinois",1715500,17,031,031400
"Census Tract 513, Cook County, Illinois",557700,17,031,051300
"Census Tract 632, Cook County, Illinois",3601500,17,031,063200
"Census Tract 707, Cook County, Illinois",1220900,17,031,070700
"Census Tract 711, Cook County, Illinois",966300,17,031,071100
"Census Tract 714, Cook County, Illinois",2327800,17,031,071400
"Census Tract 3805, Cook County, Illinois",194800,17,031,380500
"Census Tract 3814, Cook County, Illinois",420400,17,031,381400
"Census Tract 3818, Cook County, Illinois",347000,17,031,381800
"Census Tract 3905, Cook County, Illinois",537600,17,031,390500
"Census Tract 3907, Cook County, Illinois",2758800,17,031,390700
"Census Tract 4105, Cook County, Illinois",975900,17,031,410500
"Census Tract 4112, Cook County, Illinois",434400,17,031,411200
"Census Tract 4207, Cook County, Illinois",758600,17,031,420700
"Census Tract 4503, Cook County, Illinois",374100,17,031,450300
"Census Tract 5003, Cook County, Illinois",243100,17,031,500300
"Census Tract 5205, Cook County, Illinois",275600,17,031,520500
"Census Tract 5304, Cook County, Illinois",84500,17,031,530400
"Census Tract 5501, Cook County, Illinois",573500,17,031,550100
"Census Tract 5602, Cook County, Illinois",61800,17,031,560200
"Census Tract 5604, Cook County, Illinois",39000,17,031,560400
"Census Tract 5701, Cook County, Illinois",100900,17,031,570100
"Census Tract 5808, Cook County, Illinois",206200,17,031,580800
"Census Tract 6110, Cook County, Illinois",118400,17,031,611000
"Census Tract 8264.01, Cook County, Illinois",536100,17,031,826401
"Census Tract 8269.01, Cook County, Illinois",235300,17,031,826901
"Census Tract 8270, Cook County, Illinois",359100,17,031,827000
"Census Tract 8283, Cook County, Illinois",277200,17,031,828300
"Census Tract 7403, Cook County, Illinois",233100,17,031,740300
"Census Tract 4602, Cook County, Illinois",274200,17,031,460200
"Census Tract 4804, Cook County, Illinois",243400,17,031,480400
"Census Tract 5202, Cook County, Illinois",367500,17,031,520200
"Census Tract 5206, Cook County, Illinois",103200,17,031,520600
"Census Tract 5603, Cook County, Illinois",67200,17,031,560300
"Census Tract 5608, Cook County, Illinois",420700,17,031,560800
"Census Tract 5802, Cook County, Illinois",272000,17,031,580200
"Census Tract 5804, Cook County, Illinois",450000,17,031,580400
"Census Tract 4309, Cook County, Illinois",334200,17,031,430900
"Census Tract 4403, Cook County, Illinois",559500,17,031,440300
"Census Tract 4406, Cook County, Illinois",81800,17,031,440600
"Census Tract 4606, Cook County, Illinois",130800,17,031,460600
"Census Tract 8066, Cook County, Illinois",109500,17,031,806600
"Census Tract 4109, Cook County, Illinois",996700,17,031,410900
"Census Tract 4303, Cook County, Illinois",555000,17,031,430300
"Census Tract 1706, Cook County, Illinois",158800,17,031,170600
"Census Tract 6009, Cook County, Illinois",620700,17,031,600900
"Census Tract 6303, Cook County, Illinois",402700,17,031,630300
"Census Tract 8287.02, Cook County, Illinois",586800,17,031,828702
"Census Tract 8300.01, Cook County, Illinois",53500,17,031,830001
"Census Tract 8195, Cook County, Illinois",517000,17,031,819500
"Census Tract 4607, Cook County, Illinois",315600,17,031,460700
"Census Tract 4910, Cook County, Illinois",463600,17,031,491000
"Census Tract 8114.01, Cook County, Illinois",347600,17,031,811401
"Census Tract 8098, Cook County, Illinois",576100,17,031,809800
"Census Tract 8101, Cook County, Illinois",1536100,17,031,810100
"Census Tract 8103.01, Cook County, Illinois",366000,17,031,810301
"Census Tract 8200, Cook County, Illinois",162700,17,031,820000
"Census Tract 8010, Cook County, Illinois",607600,17,031,801000
"Census Tract 7108, Cook County, Illinois",819100,17,031,710800
"Census Tract 7304, Cook County, Illinois",241800,17,031,730400
"Census Tract 7505, Cook County, Illinois",987700,17,031,750500
"Census Tract 8001, Cook County, Illinois",76100,17,031,800100
"Census Tract 8013, Cook County, Illinois",304600,17,031,801300
"Census Tract 8016.01, Cook County, Illinois",440900,17,031,801601
"Census Tract 8016.06, Cook County, Illinois",622400,17,031,801606
"Census Tract 8039.01, Cook County, Illinois",262000,17,031,803901
"Census Tract 8041.06, Cook County, Illinois",534800,17,031,804106
"Census Tract 8060.01, Cook County, Illinois",1443000,17,031,806001
"Census Tract 8065.02, Cook County, Illinois",209900,17,031,806502
"Census Tract 8097, Cook County, Illinois",412100,17,031,809700
"Census Tract 8107.02, Cook County, Illinois",709900,17,031,810702
"Census Tract 8120, Cook County, Illinois",335200,17,031,812000
"Census Tract 8122, Cook County, Illinois",126800,17,031,812200
"Census Tract 8124, Cook County, Illinois",224600,17,031,812400
"Census Tract 8145, Cook County, Illinois",310100,17,031,814500
"Census Tract 8157.01, Cook County, Illinois",161400,17,031,815701
"Census Tract 8167, Cook County, Illinois",241600,17,031,816700
