NAME,B25060_001E,state,county,tract
"Census Tract 6911, Cook County, Illinois",430300,17,031,691100
"Census Tract 5303, Cook County, Illinois",274100,17,031,530300
"Census Tract 5609, Cook County, Illinois",151100,17,031,560900
"Census Tract 5803, Cook County, Illinois",270500,17,031,580300
"Census Tract 6113, Cook County, Illinois",402200,17,031,611300
"Census Tract 6116, Cook County, Illinois",154000,17,031,611600
"Census Tract 6203, Cook County, Illinois",520200,17,031,620300
"Census Tract 6204, Cook County, Illinois",216500,17,031,620400
"Census Tract 1201, Cook County, Illinois",89100,17,031,120100
"Census Tract 1401, Cook County, Illinois",859500,17,031,140100
"Census Tract 8312, Cook County, Illinois",709800,17,031,831200
"Census Tract 8313, Cook County, Illinois",110900,17,031,831300
"Census Tract 8314, Cook County, Illinois",535500,17,031,831400
"Census Tract 8315, Cook County, Illinois",453700,17,031,831500
"Census Tract 8316, Cook County, Illinois",959500,17,031,831600
"Census Tract 8317, Cook County, Illinois",372500,17,031,831700
"Census Tract 8318, Cook County, Illinois",1206400,17,031,831800
"Census Tract 8319, Cook County, Illinois",1287400,17,031,831900
"Census Tract 8320, Cook County, Illinois",785200,17,031,832000
"Census Tract 8321, Cook County, Illinois",1724600,17,031,832100
"Census Tract 8322, Cook County, Illinois",1507700,17,031,832200
"Census Tract 8323, Cook County, Illinois",915900,17,031,832300
"Census Tract 8324, Cook County, Illinois",1163000,17,031,832400
"Census Tract 8325, Cook County, Illinois",882500,17,031,832500
"Census Tract 8257, Cook County, Illinois",445500,17,031,825700
"Census Tract 8258.03, Cook County, Illinois",755200,17,031,825803
"Census Tract 8263.03, Cook County, Illinois",374600,17,031,826303
"Census Tract 8273, Cook County, Illinois",291600,17,031,827300
"Census Tract 8285.03, Cook County, Illinois",494000,17,031,828503
"Census Tract 6404, Cook County, Illinois",169300,17,031,640400
"Census Tract 6604, Cook County, Illinois",416500,17,031,660400
"Census Tract 6608, Cook County, Illinois",787800,17,031,660800
"Census Tract 6713, Cook County, Illinois",193700,17,031,671300
"Census Tract 8253.02, Cook County, Illinois",777800,17,031,825302
"Census Tract 8265, Cook County, Illinois",720400,17,031,826500
"Census Tract 8267, Cook County, Illinois",999900,17,031,826700
"Census Tract 8271, Cook County, Illinois",347300,17,031,827100
"Census Tract 8280, Cook County, Illinois",556300,17,031,828000
"Census Tract 8282.02, Cook County, Illinois",621300,17,031,828202
"Census Tract 8293.02, Cook County, Illinois",664800,17,031,829302
"Census Tract 8044.06, Cook County, Illinois",372600,17,031,804406
"Census Tract 8045.06, Cook County, Illinois",393500,17,031,804506
"Census Tract 8045.07, Cook County, Illinois",1339600,17,031,804507
"Census Tract 8045.08, Cook County, Illinois",420400,17,031,804508
"Census Tract 8045.09, Cook County, Illinois",276700,17,031,804509
"Census Tract 8045.10, Cook County, Illinois",574400,17,031,804510
"Census Tract 8045.11, Cook County, Illinois",474100,17,031,804511
"Census Tract 8046.08, Cook County, Illinois",423300,17,031,804608
"Census Tract 8046.09, Cook County, Illinois",1214400,17,031,804609
"Census Tract 8046.10, Cook County, Illinois",356300,17,031,804610
"Census Tract 8046.11, Cook County, Illinois",405700,17,031,804611
"Census Tract 8047.13, Cook County, Illinois",1577300,17,031,804713
"Census Tract 8047.14, Cook County, Illinois",180000,17,031,804714
"Census Tract 8047.15, Cook County, Illinois",483100,17,031,804715
"Census Tract 8047.16, Cook County, Illinois",403400,17,031,804716
"Census Tract 8061.03, Cook County, Illinois",261900,17,031,806103
"Census Tract 8061.04, Cook County, Illinois",1026300,17,031,806104
"Census Tract 8062.01, Cook County, Illinois",807900,17,031,806201
"Census Tract 8062.02, Cook County, Illinois",923200,17,031,806202
"Census Tract 8123.01, Cook County, Illinois",2887200,17,031,812301
"Census Tract 8123.02, Cook County, Illinois",233100,17,031,812302
"Census Tract 8128.01, Cook County, Illinois",925900,17,031,812801
"Census Tract 8128.02, Cook County, Illinois",805200,17,031,812802
"Census Tract 8133.01, Cook County, Illinois",455100,17,031,813301
"Census Tract 8133.02, Cook County, Illinois",372700,17,031,813302
"Census Tract 8137.01, Cook County, Illinois",533100,17,031,813701
"Census Tract 8137.02, Cook County, Illinois",521600,17,031,813702
"Census Tract 8138.01, Cook County, Illinois",325100,17,031,813801
"Census Tract 8138.02, Cook County, Illinois",643200,17,031,813802
"Census Tract 8206.03, Cook County, Illinois",561400,17,031,820603
"Census Tract 8206.04, Cook County, Illinois",677300,17,031,820604
"Census Tract 8206.05, Cook County, Illinois",1386100,17,031,820605
"Census Tract 8206.06, Cook County, Illinois",530900,17,031,820606
"Census Tract 8238.05, Cook County, Illinois",64000,17,031,823805
"Census Tract 8238.06, Cook County, Illinois",439800,17,031,823806
"Census Tract 8240.03, Cook County, Illinois",393700,17,031,824003
"Census Tract 8240.04, Cook County, Illinois",859600,17,031,824004
"Census Tract 8326, Cook County, Illinois",1552800,17,031,832600
"Census Tract 203.02, Cook County, Illinois",676000,17,031,020302
"Census Tract 206.02, Cook County, Illinois",822100,17,031,020602
"Census Tract 207.01, Cook County, Illinois",268300,17,031,020701
"Census Tract 203.01, Cook County, Illinois",409100,17,031,020301
"Census Tract 206.01, Cook County, Illinois",1030800,17,031,020601
"Census Tract 207.02, Cook County, Illinois",1737100,17,031,020702
"Census Tract 208.01, Cook County, Illinois",1267400,17,031,020801
"Census Tract 208.02, Cook County, Illinois",1694500,17,031,020802
"Census Tract 209.01, Cook County, Illinois",1434500,17,031,020901
"Census Tract 209.02, Cook County, Illinois",712800,17,031,020902
"Census Tract 8154, Cook County, Illinois",1027000,17,031,815400
"Census Tract 8166, Cook County, Illinois",466900,17,031,816600
"Census Tract 8171.01, Cook County, Illinois",682100,17,031,817101
"Census Tract 8172, Cook County, Illinois",653200,17,031,817200
"Census Tract 8174, Cook County, Illinois",292400,17,031,817400
"Census Tract 8199, Cook County, Illinois",51100,17,031,819900
"Census Tract 8205.01, Cook County, Illinois",360900,17,031,820501
"Census Tract 8224, Cook County, Illinois",753700,17,031,822400
"Census Tract 8228.02, Cook County, Illinois",175000,17,031,822802
"Census Tract 8233.03, Cook County, Illinois",506300,17,031,823303
"Census Tract 8236.04, Cook County, Illinois",51200,17,031,823604
"Census Tract 4205, Cook County, Illinois",529800,17,031,420500
"Census Tract 4304, Cook County, Illinois",667400,17,031,430400
"Census Tract 4306, Cook County, Illinois",328500,17,031,430600
"Census Tract 4409, Cook County, Illinois",378900,17,031,440900
"Census Tract 4601, Cook County, Illinois",663100,17,031,460100
"Census Tract 4805, Cook County, Illinois",311800,17,031,480500
"Census Tract 2831, Cook County, Illinois",1313200,17,031,283100
"Census Tract 3007, Cook County, Illinois",637700,17,031,300700
"Census Tract 3008, Cook County, Illinois",512700,17,031,300800
"Census Tract 3406, Cook County, Illinois",157800,17,031,340600
"Census Tract 3403, Cook County, Illinois",189800,17,031,340300
"Census Tract 3510, Cook County, Illinois",2371200,17,031,351000
"Census Tract 8143, Cook County, Illinois",389700,17,031,814300
"Census Tract 8159, Cook County, Illinois",1562000,17,031,815900
"Census Tract 8087.02, Cook County, Illinois",104300,17,031,808702
"Census Tract 6606, Cook County, Illinois",981400,17,031,660600
"Census Tract 6701, Cook County, Illinois",157000,17,031,670100
"Census Tract 6708, Cook County, Illinois",162200,17,031,670800
"Census Tract 6711, Cook County, Illinois",112200,17,031,671100
"Census Tract 6712, Cook County, Illinois",161000,17,031,671200
"Census Tract 6714, Cook County, Illinois",116200,17,031,671400
"Census Tract 4909.01, Cook County, Illinois",697300,17,031,490901
"Census Tract 4909.02, Cook County, Illinois",737100,17,031,490902
"Census Tract 5305.02, Cook County, Illinois",83200,17,031,530502
"Census Tract 2225, Cook County, Illinois",341600,17,031,222500
"Census Tract 2228, Cook County, Illinois",263500,17,031,222800
"Census Tract 8072, Cook County, Illinois",279200,17,031,807200
"Census Tract 8075, Cook County, Illinois",134600,17,031,807500
"Census Tract 7502, Cook County, Illinois",308300,17,031,750200
"Census Tract 8043.08, Cook County, Illinois",1291200,17,031,804308
"Census Tract 8043.09, Cook County, Illinois",220200,17,031,804309
"Census Tract 8043.10, Cook County, Illinois",686600,17,031,804310
"Census Tract 301.02, Cook County, Illinois",1257400,17,031,030102
"Census Tract 7608.02, Cook County, Illinois",223800,17,031,760802
"Census Tract 7608.03, Cook County, Illinois",1741800,17,031,760803
"Census Tract 7702.01, Cook County, Illinois",1631700,17,031,770201
"Census Tract 7702.02, Cook County, Illinois",72800,17,031,770202
"Census Tract 7706.01, Cook County, Illinois",107500,17,031,770601
"Census Tract 7706.02, Cook County, Illinois",968100,17,031,770602
"Census Tract 7709.01, Cook County, Illinois",280000,17,031,770901
"Census Tract 7709.02, Cook County, Illinois",339900,17,031,770902
"Census Tract 8020.03, Cook County, Illinois",142100,17,031,802003
"Census Tract 8020.04, Cook County, Illinois",630900,17,031,802004
"Census Tract 8237.02, Cook County, Illinois",923000,17,031,823702
"Census Tract 8250, Cook County, Illinois",784600,17,031,825000
"Census Tract 8262.01, Cook County, Illinois",729200,17,031,826201
"Census Tract 8263.01, Cook County, Illinois",464800,17,031,826301
"Census Tract 6715, Cook County, Illinois",305700,17,031,671500
"Census Tract 6716, Cook County, Illinois",355300,17,031,671600
"Census Tract 6720, Cook County, Illinois",286500,17,031,672000
"Census Tract 8024.03, Cook County, Illinois",191600,17,031,802403
"Census Tract 8024.04, Cook County, Illinois",1358100,17,031,802404
"Census Tract 8025.05, Cook County, Illinois",1500400,17,031,802505
"Census Tract 8025.06, Cook County, Illinois",344700,17,031,802506
"Census Tract 8026.07, Cook County, Illinois",22700,17,031,802607
"Census Tract 8026.08, Cook County, Illinois",411700,17,031,802608
"Census Tract 8026.09, Cook County, Illinois",1219400,17,031,802609
"Census Tract 8026.10, Cook County, Illinois",54400,17,031,802610
"Census Tract 8030.12, Cook County, Illinois",517000,17,031,803012
"Census Tract 8030.13, Cook County, Illinois",329800,17,031,803013
"Census Tract 8030.14, Cook County, Illinois",538800,17,031,803014
"Census Tract 8030.15, Cook County, Illinois",358100,17,031,803015
"Census Tract 8030.16, Cook County, Illinois",833500,17,031,803016
"Census Tract 8030.17, Cook County, Illinois",1467500,17,031,803017
"Census Tract 8036.11, Cook County, Illinois",614600,17,031,803611
"Census Tract 8036.12, Cook County, Illinois",1039800,17,031,803612
"Census Tract 8037.01, Cook County, Illinois",547400,17,031,803701
"Census Tract 8382, Cook County, Illinois",219100,17,031,838200
"Census Tract 8383, Cook County, Illinois",891000,17,031,838300
"Census Tract 8386, Cook County, Illinois",326200,17,031,838600
"Census Tract 8380, Cook County, Illinois",581500,17,031,838000
"Census Tract 2307, Cook County, Illinois",802200,17,031,230700
"Census Tract 2402, Cook County, Illinois",593900,17,031,240200
"Census Tract 2414, Cook County, Illinois",3016500,17,031,241400
"Census Tract 2424, Cook County, Illinois",1381700,17,031,242400
"Census Tract 2425, Cook County, Illinois",1324300,17,031,242500
"Census Tract 2426, Cook County, Illinois",1838700,17,031,242600
"Census Tract 2427, Cook County, Illinois",498200,17,031,242700
"Census Tract 2431, Cook County, Illinois",699100,17,031,243100
"Census Tract 2433, Cook County, Illinois",866800,17,031,243300
"Census Tract 2503, Cook County, Illinois",724100,17,031,250300
"Census Tract 2515, Cook County, Illinois",851300,17,031,251500
"Census Tract 2519, Cook County, Illinois",1036000,17,031,251900
"Census Tract 8211.01, Cook County, Illinois",286600,17,031,821101
"Census Tract 8202.02, Cook County, Illinois",283000,17,031,820202
"Census Tract 8203, Cook County, Illinois",576000,17,031,820300
"Census Tract 8211.02, Cook County, Illinois",221100,17,031,821102
"Census Tract 8213, Cook County, Illinois",844900,17,031,821300
"Census Tract 2605, Cook County, Illinois",263100,17,031,260500
"Census Tract 8051.07, Cook County, Illinois",2452700,17,031,805107
"Census Tract 6903, Cook County, Illinois",510200,17,031,690300
"Census Tract 6915, Cook County, Illinois",424500,17,031,691500
"Census Tract 7101, Cook County, Illinois",295200,17,031,710100
"Census Tract 7201, Cook County, Illinois",75600,17,031,720100
"Census Tract 7202, Cook County, Illinois",400900,17,031,720200
"Census Tract 7204, Cook County, Illinois",78100,17,031,720400
"Census Tract 7207, Cook County, Illinois",542000,17,031,720700
"Census Tract 1404, Cook County, Illinois",711500,17,031,140400
"Census Tract 1408, Cook County, Illinois",1458500,17,031,140800
"Census Tract 1502, Cook County, Illinois",1260400,17,031,150200
"Census Tract 1607, Cook County, Illinois",1276000,17,031,160700
"Census Tract 1610, Cook County, Illinois",413300,17,031,161000
"Census Tract 1703, Cook County, Illinois",543400,17,031,170300
"Census Tract 1705, Cook County, Illinois",407500,17,031,170500
"Census Tract 1710, Cook County, Illinois",427100,17,031,171000
"Census Tract 8126, Cook County, Illinois",1044400,17,031,812600
"Census Tract 8130, Cook County, Illinois",530400,17,031,813000
"Census Tract 8142, Cook County, Illinois",850400,17,031,814200
"Census Tract 8117.01, Cook County, Illinois",526200,17,031,811701
"Census Tract 8162, Cook County, Illinois",521400,17,031,816200
"Census Tract 8139, Cook County, Illinois",680400,17,031,813900
"Census Tract 8146, Cook County, Illinois",490200,17,031,814600
"Census Tract 8152, Cook County, Illinois",791700,17,031,815200
"Census Tract 5501, Cook County, Illinois",478000,17,031,550100
"Census Tract 5602, Cook County, Illinois",54100,17,031,560200
"Census Tract 5604, Cook County, Illinois",56900,17,031,560400
"Census Tract 1508, Cook County, Illinois",597400,17,031,150800
"Census Tract 1511, Cook County, Illinois",827800,17,031,151100
"Census Tract 1601, Cook County, Illinois",482400,17,031,160100
"Census Tract 1604, Cook County, Illinois",947900,17,031,160400
"Census Tract 1711, Cook County, Illinois",245800,17,031,171100
"Census Tract 1903, Cook County, Illinois",797900,17,031,190300
"Census Tract 8036.08, Cook County, Illinois",1350700,17,031,803608
"Census Tract 8040, Cook County, Illinois",332000,17,031,804000
"Census Tract 8043.06, Cook County, Illinois",427400,17,031,804306
"Census Tract 8046.03, Cook County, Illinois",2545800,17,031,804603
"Census Tract 8047.12, Cook County, Illinois",802100,17,031,804712
"Census Tract 8048.06, Cook County, Illinois",318600,17,031,804806
"Census Tract 8048.07, Cook County, Illinois",250900,17,031,804807
"Census Tract 8048.09, Cook County, Illinois",238600,17,031,804809
"Census Tract 8198.01, Cook County, Illinois",123900,17,031,819801
"Census Tract 8205.02, Cook County, Illinois",670800,17,031,820502
"Census Tract 8209.01, Cook County, Illinois",643100,17,031,820901
"Census Tract 8220, Cook County, Illinois",194200,17,031,822000
"Census Tract 8226.01, Cook County, Illinois",84800,17,031,822601
"Census Tract 8227.02, Cook County, Illinois",369500,17,031,822702
"Census Tract 8244, Cook County, Illinois",293200,17,031,824400
"Census Tract 8246.02, Cook County, Illinois",473000,17,031,824602
"Census Tract 8258.02, Cook County, Illinois",933200,17,031,825802
"Census Tract 8276, Cook County, Illinois",328200,17,031,827600
"Census Tract 8278.05, Cook County, Illinois",62400,17,031,827805
"Census Tract 8282.01, Cook County, Illinois",480600,17,031,828201
"Census Tract 8096, Cook County, Illinois",283800,17,031,809600
"Census Tract 8104, Cook County, Illinois",236900,17,031,810400
"Census Tract 8043.11, Cook County, Illinois",690000,17,031,804311
"Census Tract 8044.03, Cook County, Illinois",801200,17,031,804403
"Census Tract 8044.04, Cook County, Illinois",224700,17,031,804404
"Census Tract 8044.05, Cook County, Illinois",552100,17,031,804405
"Census Tract 8059.02, Cook County, Illinois",506000,17,031,805902
"Census Tract 8061.02, Cook County, Illinois",240800,17,031,806102
"Census Tract 8069, Cook County, Illinois",851400,17,031,806900
"Census Tract 8084, Cook County, Illinois",144900,17,031,808400
"Census Tract 8272, Cook County, Illinois",298500,17,031,827200
"Census Tract 8278.02, Cook County, Illinois",115600,17,031,827802
"Census Tract 8285.04, Cook County, Illinois",959200,17,031,828504
"Census Tract 8288.01, Cook County, Illinois",266600,17,031,828801
"Census Tract 8292, Cook County, Illinois",626000,17,031,829200
"Census Tract 8293.01, Cook County, Illinois",161600,17,031,829301
"Census Tract 3404, Cook County, Illinois",398100,17,031,340400
"Census Tract 3602, Cook County, Illinois",470100,17,031,360200
"Census Tract 1908, Cook County, Illinois",1017900,17,031,190800
"Census Tract 1912, Cook County, Illinois",437800,17,031,191200
"Census Tract 2101, Cook County, Illinois",1000500,17,031,210100
"Census Tract 2204, Cook County, Illinois",938900,17,031,220400
"Census Tract 2408, Cook County, Illinois",402800,17,031,240800
"Census Tract 2430, Cook County, Illinois",820900,17,031,243000
"Census Tract 2508, Cook County, Illinois",242700,17,031,250800
"Census Tract 2517, Cook County, Illinois",145000,17,031,251700
"Census Tract 8184.01, Cook County, Illinois",178000,17,031,818401
"Census Tract 8165, Cook County, Illinois",479100,17,031,816500
"Census Tract 4206, Cook County, Illinois",523800,17,031,420600
"Census Tract 4408, Cook County, Illinois",427100,17,031,440800
"Census Tract 4602, Cook County, Illinois",289700,17,031,460200
"Census Tract 4804, Cook County, Illinois",330400,17,031,480400
"Census Tract 5202, Cook County, Illinois",398400,17,031,520200
"Census Tract 5206, Cook County, Illinois",140300,17,031,520600
"Census Tract 5603, Cook County, Illinois",65200,17,031,560300
"Census Tract 5608, Cook County, Illinois",449600,17,031,560800
"Census Tract 5802, Cook County, Illinois",313800,17,031,580200
"Census Tract 8381, Cook County, Illinois",637600,17,031,838100
"Census Tract 8387, Cook County, Illinois",932800,17,031,838700
"Census Tract 8388, Cook County, Illinois",314100,17,031,838800
"Census Tract 8390, Cook County, Illinois",6055000,17,031,839000
"Census Tract 8391, Cook County, Illinois",5244000,17,031,839100
"Census Tract 8392, Cook County, Illinois",664200,17,031,839200
"Census Tract 8395, Cook County, Illinois",221700,17,031,839500
"Census Tract 8396, Cook County, Illinois",397500,17,031,839600
"Census Tract 8397, Cook County, Illinois",830400,17,031,839700
"Census Tract 8398, Cook County, Illinois",665000,17,031,839800
"Census Tract 8399, Cook County, Illinois",757600,17,031,839900
"Census Tract 8400, Cook County, Illinois",433500,17,031,840000
"Census Tract 3009, Cook County, Illinois",580100,17,031,300900
"Census Tract 3012, Cook County, Illinois",545500,17,031,301200
"Census Tract 311, Cook County, Illinois",2208100,17,031,031100
"Census Tract 501, Cook County, Illinois",968300,17,031,050100
"Census Tract 507, Cook County, Illinois",251700,17,031,050700
"Census Tract 621, Cook County, Illinois",1817000,17,031,062100
"Census Tract 6201, Cook County, Illinois",264300,17,031,620100
"Census Tract 6308, Cook County, Illinois",450300,17,031,630800
"Census Tract 6407, Cook County, Illinois",221300,17,031,640700
"Census Tract 6501, Cook County, Illinois",470500,17,031,650100
"Census Tract 6705, Cook County, Illinois",135600,17,031,670500
"Census Tract 6719, Cook County, Illinois",66100,17,031,671900
"Census Tract 6814, Cook County, Illinois",317900,17,031,681400
"Census Tract 6909, Cook County, Illinois",871500,17,031,690900
"Census Tract 6914, Cook County, Illinois",575700,17,031,691400
"Census Tract 7105, Cook County, Illinois",714700,17,031,710500
"Census Tract 7111, Cook County, Illinois",210600,17,031,711100
"Census Tract 7112, Cook County, Illinois",522700,17,031,711200
"Census Tract 7307, Cook County, Illinois",107800,17,031,730700
"Census Tract 7704, Cook County, Illinois",806100,17,031,770400
"Census Tract 8023, Cook County, Illinois",1909000,17,031,802300
"Census Tract 8027.01, Cook County, Illinois",396500,17,031,802701
"Census Tract 8028.02, Cook County, Illinois",181300,17,031,802802
"Census Tract 8095, Cook County, Illinois",2005400,17,031,809500
"Census Tract 2909, Cook County, Illinois",751100,17,031,290900
"Census Tract 3104, Cook County, Illinois",406800,17,031,310400
"Census Tract 3106, Cook County, Illinois",1468500,17,031,310600
"Census Tract 5701, Cook County, Illinois",97800,17,031,570100
"Census Tract 5808, Cook County, Illinois",235800,17,031,580800
"Census Tract 6110, Cook County, Illinois",118700,17,031,611000
"Census Tract 8264.01, Cook County, Illinois",545300,17,031,826401
"Census Tract 8269.01, Cook County, Illinois",193000,17,031,826901
"Census Tract 8270, Cook County, Illinois",423900,17,031,827000
"Census Tract 8283, Cook County, Illinois",236200,17,031,828300
"Census Tract 7403, Cook County, Illinois",205800,17,031,740300
"Census Tract 5306, Cook County, Illinois",428600,17,031,530600
"Census Tract 8046.07, Cook County, Illinois",657200,17,031,804607
"Census Tract 8047.09, Cook County, Illinois",1338900,17,031,804709
"Census Tract 8050.01, Cook County, Illinois",107300,17,031,805001
"Census Tract 8051.10, Cook County, Illinois",1029700,17,031,805110
"Census Tract 8052.01, Cook County, Illinois",115800,17,031,805201
"Census Tract 8052.02, Cook County, Illinois",540100,17,031,805202
"Census Tract 8302.02, Cook County, Illinois",306300,17,031,830202
"Census Tract 8284.02, Cook County, Illinois",505300,17,031,828402
"Census Tract 8286.01, Cook County, Illinois",195300,17,031,828601
"Census Tract 8300.03, Cook County, Illinois",696900,17,031,830003
"Census Tract 8301, Cook County, Illinois",356400,17,031,830100
"Census Tract 8303, Cook County, Illinois",1250100,17,031,830300
"Census Tract 6403, Cook County, Illinois",820700,17,031,640300
"Census Tract 6505, Cook County, Illinois",362800,17,031,650500
"Census Tract 6704, Cook County, Illinois",164500,17,031,670400
"Census Tract 6809, Cook County, Illinois",794500,17,031,680900
"Census Tract 6811, Cook County, Illinois",486000,17,031,681100
"Census Tract 6813, Cook County, Illinois",388400,17,031,681300
"Census Tract 6904, Cook County, Illinois",751000,17,031,690400
"Census Tract 7002, Cook County, Illinois",224300,17,031,700200
"Census Tract 7115, Cook County, Illinois",227100,17,031,711500
"Census Tract 7306, Cook County, Illinois",186800,17,031,730600
"Census Tract 7402, Cook County, Illinois",152100,17,031,740200
"Census Tract 7501, Cook County, Illinois",206000,17,031,750100
"Census Tract 8236.05, Cook County, Illinois",170300,17,031,823605
"Census Tract 8238.03, Cook County, Illinois",275700,17,031,823803
"Census Tract 8245.06, Cook County, Illinois",564100,17,031,824506
"Census Tract 8329, Cook County, Illinois",835500,17,031,832900
"Census Tract 8330, Cook County, Illinois",3686800,17,031,833000
"Census Tract 8331, Cook County, Illinois",2858600,17,031,833100
"Census Tract 8333, Cook County, Illinois",1133400,17,031,833300
"Census Tract 8190, Cook County, Illinois",531200,17,031,819000
"Census Tract 8193, Cook County, Illinois",201000,17,031,819300
"Census Tract 8204, Cook County, Illinois",706600,17,031,820400
"Census Tract 8208, Cook County, Illinois",146500,17,031,820800
"Census Tract 1701, Cook County, Illinois",247600,17,031,170100
"Census Tract 1707, Cook County, Illinois",255900,17,031,170700
"Census Tract 1901, Cook County, Illinois",468900,17,031,190100
"Census Tract 2205, Cook County, Illinois",1053800,17,031,220500
