id,indicator_id,census_tract_id,sub_group_indicator_name,year,value
182,2,570200,median_rent,2018,617
183,2,10100,median_rent,2018,778
184,2,30500,median_rent,2018,1256
185,2,71700,median_rent,2018,1962
186,2,20200,median_rent,2018,972
187,2,230300,median_rent,2018,731
188,2,230900,median_rent,2018,956
189,2,231100,median_rent,2018,728
190,2,240600,median_rent,2018,1375
191,2,243400,median_rent,2018,1195
192,2,250200,median_rent,2018,896
193,2,250700,median_rent,2018,769
194,2,251300,median_rent,2018,875
195,2,282700,median_rent,2018,1277
196,2,440201,median_rent,2018,780
197,2,530501,median_rent,2018,645
198,2,530503,median_rent,2018,1017
199,2,540101,median_rent,2018,358
200,2,540102,median_rent,2018,330
201,2,580501,median_rent,2018,641
202,2,580502,median_rent,2018,655
203,2,650301,median_rent,2018,868
204,2,650302,median_rent,2018,859
205,2,660301,median_rent,2018,624
206,2,660302,median_rent,2018,738
207,2,700301,median_rent,2018,889
208,2,700302,median_rent,2018,974
209,2,700401,median_rent,2018,1138
210,2,381700,median_rent,2018,-666666666
211,2,390100,median_rent,2018,966
212,2,380700,median_rent,2018,698
213,2,381200,median_rent,2018,679
214,2,390200,median_rent,2018,981
215,2,400300,median_rent,2018,935
216,2,400500,median_rent,2018,727
217,2,410100,median_rent,2018,1143
218,2,160602,median_rent,2018,921
219,2,160501,median_rent,2018,953
220,2,190601,median_rent,2018,1000
221,2,190401,median_rent,2018,954
222,2,190402,median_rent,2018,937
223,2,10201,median_rent,2018,973
224,2,10502,median_rent,2018,941
225,2,10202,median_rent,2018,874
226,2,10501,median_rent,2018,912
227,2,10503,median_rent,2018,679
228,2,10701,median_rent,2018,962
229,2,10702,median_rent,2018,930
230,2,20302,median_rent,2018,1089
231,2,20602,median_rent,2018,1030
232,2,20701,median_rent,2018,1196
233,2,20301,median_rent,2018,814
234,2,20601,median_rent,2018,1031
235,2,20702,median_rent,2018,993
236,2,20801,median_rent,2018,1058
237,2,20802,median_rent,2018,1038
238,2,20901,median_rent,2018,1045
239,2,20902,median_rent,2018,932
240,2,271400,median_rent,2018,813
241,2,280100,median_rent,2018,2164
242,2,823500,median_rent,2018,845
243,2,821500,median_rent,2018,793
244,2,821800,median_rent,2018,922
245,2,823400,median_rent,2018,819
246,2,310300,median_rent,2018,946
247,2,823901,median_rent,2018,1675
248,2,824601,median_rent,2018,976
249,2,824702,median_rent,2018,883
250,2,200200,median_rent,2018,904
251,2,221400,median_rent,2018,1282
252,2,817101,median_rent,2018,875
253,2,817200,median_rent,2018,880
254,2,817400,median_rent,2018,733
255,2,819900,median_rent,2018,1784
256,2,820501,median_rent,2018,851
257,2,822400,median_rent,2018,1079
258,2,822802,median_rent,2018,1135
259,2,823303,median_rent,2018,890
260,2,31400,median_rent,2018,1145
261,2,40600,median_rent,2018,1279
262,2,817600,median_rent,2018,801
263,2,818402,median_rent,2018,1139
264,2,826800,median_rent,2018,720
265,2,826902,median_rent,2018,675
266,2,510200,median_rent,2018,938
267,2,570500,median_rent,2018,730
268,2,600600,median_rent,2018,675
269,2,611200,median_rent,2018,551
270,2,640800,median_rent,2018,797
271,2,670900,median_rent,2018,703
272,2,691300,median_rent,2018,723
273,2,430700,median_rent,2018,822
274,2,490400,median_rent,2018,789
275,2,824106,median_rent,2018,979
276,2,806802,median_rent,2018,1168
277,2,809400,median_rent,2018,1663
278,2,610300,median_rent,2018,544
279,2,611800,median_rent,2018,621
280,2,681200,median_rent,2018,695
281,2,711000,median_rent,2018,719
282,2,800600,median_rent,2018,3375
283,2,804305,median_rent,2018,1217
284,2,809900,median_rent,2018,1560
285,2,811702,median_rent,2018,842
286,2,816000,median_rent,2018,1025
287,2,819400,median_rent,2018,947
288,2,210900,median_rent,2018,1189
289,2,260200,median_rent,2018,881
290,2,815500,median_rent,2018,947
291,2,818000,median_rent,2018,933
292,2,822900,median_rent,2018,1048
