NAME,S1501_C01_064E,state,county,tract
"Census Tract 3103, Cook County, Illinois",50500,17,031,310300
"Census Tract 3201, Cook County, Illinois",104700,17,031,320100
"Census Tract 3301, Cook County, Illinois",102749,17,031,330100
"Census Tract 103, Cook County, Illinois",70893,17,031,010300
"Census Tract 508, Cook County, Illinois",72222,17,031,050800
"Census Tract 509, Cook County, Illinois",61979,17,031,050900
"Census Tract 511, Cook County, Illinois",67125,17,031,051100
"Census Tract 4903, Cook County, Illinois",59375,17,031,490300
"Census Tract 4907, Cook County, Illinois",49375,17,031,490700
"Census Tract 2519, Cook County, Illinois",-666666666,17,031,251900
"Census Tract 8211.01, Cook County, Illinois",92125,17,031,821101
"Census Tract 8202.02, Cook County, Illinois",27500,17,031,820202
"Census Tract 8203, Cook County, Illinois",-666666666,17,031,820300
"Census Tract 8211.02, Cook County, Illinois",-666666666,17,031,821102
"Census Tract 8213, Cook County, Illinois",-666666666,17,031,821300
"Census Tract 2605, Cook County, Illinois",-666666666,17,031,260500
"Census Tract 8258.02, Cook County, Illinois",-666666666,17,031,825802
"Census Tract 8276, Cook County, Illinois",-666666666,17,031,827600
"Census Tract 8278.05, Cook County, Illinois",-666666666,17,031,827805
"Census Tract 8282.01, Cook County, Illinois",-666666666,17,031,828201
"Census Tract 8096, Cook County, Illinois",103158,17,031,809600
"Census Tract 8104, Cook County, Illinois",91875,17,031,810400
"Census Tract 8106, Cook County, Illinois",46382,17,031,810600
"Census Tract 8109, Cook County, Illinois",45682,17,031,810900
"Census Tract 8113.01, Cook County, Illinois",-666666666,17,031,811301
"Census Tract 8113.02, Cook County, Illinois",-666666666,17,031,811302
"Census Tract 8121, Cook County, Illinois",74464,17,031,812100
"Census Tract 8135, Cook County, Illinois",-666666666,17,031,813500
"Census Tract 8136, Cook County, Illinois",53036,17,031,813600
"Census Tract 8182, Cook County, Illinois",56429,17,031,818200
"Census Tract 8189, Cook County, Illinois",69559,17,031,818900
"Census Tract 2804, Cook County, Illinois",93375,17,031,280400
"Census Tract 2922, Cook County, Illinois",62083,17,031,292200
"Census Tract 3005, Cook County, Illinois",19107,17,031,300500
"Census Tract 3006, Cook County, Illinois",25000,17,031,300600
"Census Tract 3107, Cook County, Illinois",45625,17,031,310700
"Census Tract 5801, Cook County, Illinois",40536,17,031,580100
"Census Tract 5806, Cook County, Illinois",-666666666,17,031,580600
"Census Tract 8046.07, Cook County, Illinois",72639,17,031,804607
"Census Tract 8047.09, Cook County, Illinois",58902,17,031,804709
"Census Tract 8050.01, Cook County, Illinois",68409,17,031,805001
"Census Tract 8051.10, Cook County, Illinois",76389,17,031,805110
"Census Tract 8052.01, Cook County, Illinois",42917,17,031,805201
"Census Tract 8052.02, Cook County, Illinois",74688,17,031,805202
"Census Tract 8302.02, Cook County, Illinois",67813,17,031,830202
"Census Tract 8284.02, Cook County, Illinois",77250,17,031,828402
"Census Tract 8286.01, Cook County, Illinois",62431,17,031,828601
"Census Tract 8300.03, Cook County, Illinois",51628,17,031,830003
"Census Tract 8301, Cook County, Illinois",77917,17,031,830100
"Census Tract 8303, Cook County, Illinois",-666666666,17,031,830300
"Census Tract 6403, Cook County, Illinois",78770,17,031,640300
"Census Tract 6505, Cook County, Illinois",88024,17,031,650500
"Census Tract 6704, Cook County, Illinois",-666666666,17,031,670400
"Census Tract 6809, Cook County, Illinois",-666666666,17,031,680900
"Census Tract 6811, Cook County, Illinois",-666666666,17,031,681100
"Census Tract 6813, Cook County, Illinois",-666666666,17,031,681300
"Census Tract 6904, Cook County, Illinois",-666666666,17,031,690400
"Census Tract 7002, Cook County, Illinois",63400,17,031,700200
"Census Tract 7115, Cook County, Illinois",40662,17,031,711500
"Census Tract 7306, Cook County, Illinois",78073,17,031,730600
"Census Tract 7402, Cook County, Illinois",80758,17,031,740200
"Census Tract 7501, Cook County, Illinois",53049,17,031,750100
"Census Tract 7502, Cook County, Illinois",83750,17,031,750200
"Census Tract 7503, Cook County, Illinois",79091,17,031,750300
"Census Tract 7504, Cook County, Illinois",70417,17,031,750400
"Census Tract 7705, Cook County, Illinois",-666666666,17,031,770500
"Census Tract 8004, Cook County, Illinois",157500,17,031,800400
"Census Tract 8202.01, Cook County, Illinois",101250,17,031,820201
"Census Tract 8212, Cook County, Illinois",32872,17,031,821200
"Census Tract 8216, Cook County, Illinois",82759,17,031,821600
"Census Tract 8217, Cook County, Illinois",70750,17,031,821700
"Census Tract 8221.02, Cook County, Illinois",71859,17,031,822102
"Census Tract 2226, Cook County, Illinois",56429,17,031,222600
"Census Tract 2308, Cook County, Illinois",75625,17,031,230800
"Census Tract 2407, Cook County, Illinois",90417,17,031,240700
"Census Tract 2410, Cook County, Illinois",60250,17,031,241000
"Census Tract 2411, Cook County, Illinois",59205,17,031,241100
"Census Tract 2420, Cook County, Illinois",62895,17,031,242000
"Census Tract 2421, Cook County, Illinois",75179,17,031,242100
"Census Tract 2506, Cook County, Illinois",-666666666,17,031,250600
"Census Tract 2511, Cook County, Illinois",-666666666,17,031,251100
"Census Tract 8363, Cook County, Illinois",90119,17,031,836300
"Census Tract 8364, Cook County, Illinois",80227,17,031,836400
"Census Tract 8365, Cook County, Illinois",54063,17,031,836500
"Census Tract 8366, Cook County, Illinois",-666666666,17,031,836600
"Census Tract 8367, Cook County, Illinois",-666666666,17,031,836700
"Census Tract 8368, Cook County, Illinois",79306,17,031,836800
"Census Tract 8369, Cook County, Illinois",-666666666,17,031,836900
"Census Tract 8370, Cook County, Illinois",42014,17,031,837000
"Census Tract 8371, Cook County, Illinois",54375,17,031,837100
"Census Tract 8373, Cook County, Illinois",64464,17,031,837300
"Census Tract 8374, Cook County, Illinois",86250,17,031,837400
"Census Tract 8378, Cook County, Illinois",56063,17,031,837800
"Census Tract 8380, Cook County, Illinois",85000,17,031,838000
"Census Tract 8381, Cook County, Illinois",75083,17,031,838100
"Census Tract 8382, Cook County, Illinois",47500,17,031,838200
"Census Tract 8383, Cook County, Illinois",53971,17,031,838300
"Census Tract 8386, Cook County, Illinois",-666666666,17,031,838600
"Census Tract 8387, Cook County, Illinois",-666666666,17,031,838700
"Census Tract 8388, Cook County, Illinois",23869,17,031,838800
"Census Tract 8390, Cook County, Illinois",81355,17,031,839000
"Census Tract 8391, Cook County, Illinois",91183,17,031,839100
"Census Tract 8392, Cook County, Illinois",50096,17,031,839200
"Census Tract 8395, Cook County, Illinois",91583,17,031,839500
"Census Tract 8396, Cook County, Illinois",77574,17,031,839600
"Census Tract 8397, Cook County, Illinois",57361,17,031,839700
"Census Tract 8398, Cook County, Illinois",67188,17,031,839800
"Census Tract 8399, Cook County, Illinois",64375,17,031,839900
