NAME,S1501_C01_062E,state,county,tract
"Census Tract 622, Cook County, Illinois",73750,17,031,062200
"Census Tract 623, Cook County, Illinois",58750,17,031,062300
"Census Tract 624, Cook County, Illinois",48750,17,031,062400
"Census Tract 625, Cook County, Illinois",-666666666,17,031,062500
"Census Tract 626, Cook County, Illinois",-666666666,17,031,062600
"Census Tract 627, Cook County, Illinois",30814,17,031,062700
"Census Tract 628, Cook County, Illinois",33292,17,031,062800
"Census Tract 629, Cook County, Illinois",34226,17,031,062900
"Census Tract 630, Cook County, Illinois",38125,17,031,063000
"Census Tract 631, Cook County, Illinois",-666666666,17,031,063100
"Census Tract 632, Cook County, Illinois",-666666666,17,031,063200
"Census Tract 633.01, Cook County, Illinois",60134,17,031,063301
"Census Tract 633.02, Cook County, Illinois",45476,17,031,063302
"Census Tract 633.03, Cook County, Illinois",54615,17,031,063303
"Census Tract 634, Cook County, Illinois",34458,17,031,063400
"Census Tract 701.01, Cook County, Illinois",33410,17,031,070101
"Census Tract 701.02, Cook County, Illinois",-666666666,17,031,070102
"Census Tract 701.03, Cook County, Illinois",74917,17,031,070103
"Census Tract 702, Cook County, Illinois",-666666666,17,031,070200
"Census Tract 703, Cook County, Illinois",53056,17,031,070300
"Census Tract 704, Cook County, Illinois",31953,17,031,070400
"Census Tract 705, Cook County, Illinois",166667,17,031,070500
"Census Tract 706, Cook County, Illinois",81750,17,031,070600
"Census Tract 707, Cook County, Illinois",60938,17,031,070700
"Census Tract 710, Cook County, Illinois",-666666666,17,031,071000
"Census Tract 711, Cook County, Illinois",-666666666,17,031,071100
"Census Tract 712, Cook County, Illinois",31174,17,031,071200
"Census Tract 713, Cook County, Illinois",58333,17,031,071300
"Census Tract 714, Cook County, Illinois",-666666666,17,031,071400
"Census Tract 715, Cook County, Illinois",29080,17,031,071500
"Census Tract 716, Cook County, Illinois",-666666666,17,031,071600
"Census Tract 717, Cook County, Illinois",66136,17,031,071700
"Census Tract 718, Cook County, Illinois",-666666666,17,031,071800
"Census Tract 801, Cook County, Illinois",54886,17,031,080100
"Census Tract 802.01, Cook County, Illinois",-666666666,17,031,080201
"Census Tract 802.02, Cook County, Illinois",-666666666,17,031,080202
"Census Tract 803, Cook County, Illinois",75343,17,031,080300
"Census Tract 804, Cook County, Illinois",36583,17,031,080400
"Census Tract 810, Cook County, Illinois",28781,17,031,081000
"Census Tract 811, Cook County, Illinois",-666666666,17,031,081100
"Census Tract 812.01, Cook County, Illinois",97917,17,031,081201
"Census Tract 812.02, Cook County, Illinois",-666666666,17,031,081202
